,logPrior,time_stats,num_coal,theta_root,P_Z_M,P_Z_M0
0,32.562577000000005,0.106217,150,0.00010478399999999999,709.054909,464.8377454840685
1,32.549146,0.245574,150,0.000105067,-565.207129,-859.1996500349132
2,32.429278000000004,0.34832199999999996,150,0.00010539700000000001,-1442.61297,-1827.2183396110718
3,32.381046000000005,0.434468,150,0.00010571700000000002,-2161.515149,-2632.5431085118253
4,32.332118,0.5055310000000001,150,0.000108954,-2697.165099,-3167.197392879125
5,32.275563,0.593291,150,0.000114609,-3217.2587550000003,-3711.5830829162696
6,32.275563,0.808178,150,0.000114609,-5077.688008,-5586.540546989771
7,32.206685,0.748841,150,0.00011977,-4268.982489999999,-4793.862614904713
8,32.08846,0.8395540000000001,150,0.000123443,-4807.704349000001,-5347.2153540108375
9,32.035967,0.8971979999999999,150,0.000123443,-5253.782846,-5814.183914399032
10,31.868078000000004,0.9530200000000001,150,0.000123728,-5633.88414,-6248.955238205585
11,31.812196000000004,0.976834,150,0.00012408999999999999,-5762.775815,-6418.832420044948
12,31.63226,0.972167,150,0.000130973,-5358.438745,-5977.602015461041
13,31.53329,0.993677,150,0.000130973,-5480.671975,-6141.834338153505
14,31.51731,1.066366,150,0.00013132200000000001,-5999.612788,-6675.587989928063
15,31.35558,1.177783,150,0.000134561,-6617.858578,-7311.785249884077
16,31.230206,1.270784,150,0.00014065600000000002,-6935.009764,-7600.343492183821
17,31.042328,1.286961,150,0.00014821,-6628.811107,-7256.857313862738
18,30.857487,1.3873280000000001,150,0.00015246200000000002,-7035.9313409999995,-7677.238850251073
19,30.764273,1.440447,150,0.000155843,-7196.954424,-7823.9655045359905
20,30.710732,1.422636,150,0.000156152,-7049.441935,-7691.910381633189
21,30.578588,1.5561690000000001,150,0.000156888,-7831.19863,-8501.011584620666
22,30.421884999999996,1.55633,150,0.000157521,-7757.790342,-8462.77812169298
23,30.325488,1.6277549999999998,150,0.000158037,-8156.245728,-8882.96056544664
24,30.132276,1.57922,150,0.000166522,-7381.536972,-8074.522177040433
25,30.132276,1.727041,150,0.000166522,-8282.72437,-8962.218697620296
26,30.071205,1.743021,150,0.000166522,-8346.128154,-9058.181993761345
27,29.867354,1.8225919999999998,150,0.00017309299999999998,-8447.519145,-9126.32916960073
28,29.703798,1.8328380000000002,150,0.000180144,-8118.786641,-8777.058717095246
29,29.644271999999997,1.879157,150,0.000180144,-8348.304597,-9034.180797208932
30,29.373347999999996,1.882428,150,0.000192482,-7771.371267,-8392.462960076897
31,29.269247999999997,1.901562,150,0.000198865,-7583.203445,-8179.670043948683
32,29.072978000000003,1.972113,150,0.00019931400000000002,-7886.167487000001,-8512.436705603246
33,28.839076000000002,2.142115,150,0.000206546,-8373.45536,-8994.407792580112
34,28.746896999999997,2.197233,150,0.00020691599999999997,-8610.087470999999,-9242.509593928411
35,28.50633,2.2332549999999998,150,0.000207653,-8717.465983,-9378.82629609896
36,28.301151,2.2481419999999996,150,0.000215821,-8406.682645,-9046.56591362396
37,28.095839,2.2802290000000003,150,0.000230338,-7952.845584999999,-8539.124691052397
38,27.809601,2.40815,150,0.00023734900000000003,-8211.251219,-8790.160770234164
39,27.645807,2.497309,150,0.00024779800000000003,-8181.848218000001,-8728.596474814065
40,27.321935999999997,2.5905080000000003,150,0.000258934,-8126.957396,-8661.698121647443
41,27.176392,2.626318,150,0.000258934,-8257.236648,-8799.99591181791
42,26.995206,2.670026,150,0.000258934,-8405.67986,-8968.795683188222
43,26.710818,2.6847119999999998,150,0.000274818,-7920.445384999999,-8435.172127028538
