iteration	A_coal_stats_total	A_num_coals_total	B_coal_stats_total	B_num_coals_total	C_coal_stats_total	C_num_coals_total	ANC_coal_stats_total	ANC_num_coals_total	ROOT_coal_stats_total	ROOT_num_coals_total	
1470	5.27168883337375326902929373318329453	4790	3.65711709978898191764073999365791678	4094	1.68945090525361840683160608023172244	4114	25.03114890306870066183364542666822672	16281	44.75210874909542724253697087988257408	22000	
1480	5.29295493020040908049850258976221085	4767	3.55906908348103812045337690506130457	4152	1.65387035590927888861756400729063898	4171	24.81051937804671680964929691981524229	16214	44.38796148608305003335772198624908924	22000	
1490	5.47423555104204950794155593030154705	4726	3.40981829017221782507363059266936034	4160	1.64998084095443320329366088117239997	4099	24.72440438292738917880342341959476471	16293	44.15358743987929557306415517814457417	22000	
1500	5.13566506330270122759884543484076858	4700	3.58883994173384346382249532325658947	4206	1.70379682863770764988942119089188054	4173	24.48663995034153373353547067381441593	16217	44.14489115156470688816625624895095825	22000	
1510	5.22806990024442619358069350710138679	4880	3.60719701714991192176285039749927819	4354	1.72145202948529196795846019085729495	4006	24.68205536161639557235503161791712046	16433	44.32020624730884605924075003713369370	22000	
1520	5.29076293965007948827405925840139389	4655	3.64572732726745085685138292319606990	4449	1.68836476655823997106153910863213241	4139	25.43500675779909414586654747836291790	16205	45.29230800050233796127940877340734005	22000	
1530	5.15380873455830545992739644134417176	4726	3.68644727747030520603743752872105688	4436	1.66039804130273682680751790030626580	4048	24.94421390148304951139834884088486433	16246	44.36632966426099500267810071818530560	22000	
1540	5.27500868562154234808758701547048986	4658	3.64164998653928329019890952622517943	4406	1.68763551133598133091595627774950117	4206	25.02560873363842119943001307547092438	16097	44.65456049379640290908355382271111012	22000	
1550	5.01698095029999713290180807234719396	4641	3.66320070935179309401519276434555650	4465	1.69256887354738894124750459013739601	4138	24.51352050504180368761808495037257671	16137	44.06339529518186992618211661465466022	22000	
1560	5.33086408744081108324053275282494724	4463	3.68448442947463039587319144629873335	4476	1.72714582704065100493551199178909883	4206	25.40162944415314782986570207867771387	16078	45.54284437927598361284253769554197788	22000	
1570	5.36357177990252065313825369230471551	4539	3.72191475308286490175646576972212642	4542	1.79492174802818049705877001542830840	4127	25.42593463275216691954483394511044025	16165	45.71213013850302075979925575666129589	22000	
1580	5.11940810444136751300447940593585372	4485	3.83513196094289909865437948610633612	4648	1.79857863392604566676880040176911280	4059	25.05673840993128820286983682308346033	16267	45.28773032897029082732842653058469296	22000	
1590	5.24317411982591607966242008842527866	4630	3.75037933990493632663287826289888471	4484	1.74876239316684967128878724906826392	4064	25.04112583627787813611575984396040440	16230	45.12751721629950196756908553652465343	22000	
1600	5.15709384783174851207832034560851753	4777	3.78412488713835282183595154492650181	4467	1.73920344334666920893539554526796564	4035	25.05331010040175598874157003592699766	16310	44.88605607932531427195499418303370476	22000	
1610	5.35963983842072089203156792791560292	4843	3.69961855054898691719245107378810644	4371	1.75039223684999711849741288460791111	4071	25.21540893839690511413209605962038040	16242	45.18124970895077296972885960713028908	22000	
1620	5.08872310618026535422586675849743187	4742	3.63354710862532792603474263160023838	4433	1.79790076418244337830287804536055773	4116	24.57261083840777260434151685331016779	16204	44.55420773409660739616811042651534081	22000	
1630	4.98020996199946797133861764450557530	4711	3.66055824982773980735828445176593959	4525	1.85540930857719699176300309773068875	4146	24.62427855668377674192015547305345535	16051	45.17628166101931697085092309862375259	22000	
1640	5.12610064549169752723400961258448660	4712	3.68907471441331180628253605391364545	4445	1.83168258569397002233358762168791145	4103	24.84347489142634657355301897041499615	16117	45.08987280463378510830807499587535858	22000	
1650	5.15318160450959439344842394348233938	4659	3.68623558199587231243299356719944626	4471	1.89328454339087803859342784562613815	4055	24.92322612471878784390355576761066914	16158	45.43234148472508593386010034009814262	22000	
1660	5.07305587128478130409803270595148206	4882	3.60863461805243179725266600144095719	4441	1.87220759889030796685460700246039778	4106	24.25503108541489893923426279798150063	16165	44.61536392827511576797405723482370377	22000	
1670	5.03153732919576324178478898829780519	4726	3.68119349247014504555863823043182492	4456	1.90760688601948991127699173375731334	4134	24.38795906759903431293423636816442013	16108	44.92431888224444236357157933525741100	22000	
1680	4.99782426411424740564370949869044125	4748	3.78845017435838338215603471326176077	4401	1.86905620436256847405331882328027859	4115	24.44654492492197661590580537449568510	16145	44.98033516729972802750125993043184280	22000	
1690	5.01111693034757887943442256073467433	4597	3.81828687884510031835816334933042526	4503	1.86152510156191186574403673148481175	4183	24.56889685647023924275345052592456341	16098	45.01168481247429298264250974170863628	22000	
1700	5.08488229503264310693566585541702807	4580	3.84795130927513229224246060766745359	4515	1.79838607191772914539740213513141498	4195	24.89180828366973585730193008203059435	16090	45.04309106030920872854039771482348442	22000	
1710	4.98061995157714498816403647651895881	4596	3.65457189969225648695783092989586294	4586	1.93255412236776336065702253108611330	4265	24.16309269405711290801264112815260887	15989	44.82229079555683171065538772381842136	22000	
1720	5.03638353524159043672625557519495487	4691	3.68615249262503841265470327925868332	4571	1.87138560073111070991558335663285106	4246	24.25413032723083261998908710666000843	16074	44.63210592409740229413728229701519012	22000	
1730	5.05937101781494202867861531558446586	4664	3.62627389976298708518243074649944901	4627	1.74017129733107411837522704445291311	4187	24.22583457810788232222876104060560465	16154	44.00589467351058203803404467180371284	22000	
1740	5.13378138201451150735010742209851742	4627	3.77254560110760506219662602234166116	4653	1.83386469537736229717950209305854514	4130	24.79453797012920190923068730626255274	16217	45.01460052925042987226333934813737869	22000	
1750	5.34310003910843622776383199379779398	4664	3.74472286169691770396639185491949320	4614	1.75275182958275355105115522746928036	4180	24.92803508723585537154576741158962250	16181	44.74112536174095566821051761507987976	22000	
1760	5.63299372057811975622598765767179430	4764	3.56937097374486578260643909743521363	4492	1.78239167150229982361508973554009572	4126	25.09166436235448216507393226493149996	16175	45.17483855659433800155966309830546379	22000	
1770	5.58359116110990605363895156187936664	4845	3.67393085204022362688647262984886765	4455	1.81195430311763527875257295818300918	4202	25.28481754878738030356544186361134052	16191	45.51765831738501333347812760621309280	22000	
1780	5.33879338068706310593825037358328700	4932	3.72018028231844510855808039195835590	4434	1.74923297054735571443018216086784378	4157	24.71458528448661340348735393490642309	16220	44.35209044356186325330781983211636543	22000	
1790	5.43055913791027666803756801527924836	4957	3.74709124817343441904426981636788696	4548	1.68771895745262079380211162060732022	3988	25.32505159863578825252261594869196415	16444	44.94065120234476040650406503118574619	22000	
1800	5.37992418798452387562747389893047512	4834	3.84921818938213133876047322701197118	4646	1.70684279278610673280525134032359347	4019	25.49088704831100571368551754858344793	16471	45.13134789313142647415588726289570332	22000	
1810	5.17534639959323161662041457020677626	4764	3.81047917305646821617415298533160239	4734	1.71774317587682023855677471146918833	4112	24.91321791059619172870043257717043161	16310	44.42411259042884807968221139162778854	22000	
1820	5.39517310328657107021399497170932591	4747	3.94721505947392969915199500974267721	4725	1.71304021979351839277683211548719555	4079	25.49760145346383666264955536462366581	16365	45.28100368971269062967621721327304840	22000	
1830	5.30055953524894185591165296500548720	5096	3.77042839888344216703330857853870839	4734	1.67691849909582302302624157164245844	4039	24.81158379917605216746778751257807016	16451	44.21164025204400616075872676447033882	22000	
1840	5.06280836587577098839574318844825029	4915	3.95048724241976412230314963380806148	4817	1.67808834393141670382476604572730139	4078	24.93049334565256103246611019130796194	16371	44.50489523042556783138934406451880932	22000	
1850	4.96103066501163514345762450830079615	4922	3.85328832978984925361487512418534607	4864	1.72181349666519190044766673963749781	4025	24.43652244098978698616519977804273367	16408	43.88308601705499256695475196465849876	22000	
1860	5.07447261716733777348053990863263607	5066	3.78073966937876493332737481978256255	4772	1.80597443793270096001890578918391839	4010	24.54518973878224485929422371555119753	16302	44.62795676786423371140699600800871849	22000	
1870	4.78813912016794951398424018407240510	4966	3.84129850134929418103979514853563160	4977	1.85481943901387058559748766128905118	4028	23.97036843294647212587733520194888115	16259	44.11990180920472681691535399295389652	22000	
1880	4.84987258096274675978065715753473341	5020	3.92741296639533521428688800369855016	5046	1.75297978299713697047934601869201288	3974	24.29092519802428995490117813460528851	16361	43.76370074512992403015232412144541740	22000	
1890	5.13931453566906526475577265955507755	5056	4.05121262746794918996329215588048100	4898	1.82617387721284507584584844153141603	4011	25.25128356299700271847541444003582001	16339	45.50964684533352766493408125825226307	22000	
1900	4.79412437434336258235134664573706686	4902	4.02824479648194433423213922651484609	4940	1.76483630042462213971532491996185854	3937	24.58475106217544592368540179450064898	16392	44.32419858231843079465761547908186913	22000	
1910	4.81573377375710887093873679987154901	4987	3.99247509086712604187141550937667489	4882	1.73267442125683213127729231928242370	3987	24.38900756962575755437683255877345800	16443	43.86888329289141097433457616716623306	22000	
1920	4.90495029808506988189265030086971819	4896	4.05449760551629179161636784556321800	4856	1.71223662350588523572980648168595508	3980	24.87291443280344083177624270319938660	16360	44.52758464637489055348851252347230911	22000	
1930	5.07837439755087505233177580521441996	4944	4.09474633282176281312558785430155694	5006	1.72968501453852052662796268123202026	3979	25.37119639819947991554727195762097836	16363	45.12840437404202731386249070055782795	22000	
1940	5.00851586483811939132237966987304389	4773	4.02995237497051128627845173468813300	5110	1.83886726961550572845283113565528765	3940	24.91554689044879467019200092181563377	16405	44.98908108232126323855482041835784912	22000	
1950	4.90704772198843830466330473427660763	4765	4.12504212328795283326599019346758723	5171	1.72847542810297616355796890275087208	3959	25.06746490991005771320487838238477707	16470	44.56926460720631411049907910637557507	22000	
1960	4.91937249042245383634508471004664898	4836	3.91343786930951997860006486007478088	5047	1.68455918708802099281740538572194055	3964	24.57549211358731966470259067136794329	16426	43.85965112770396245878146146424114704	22000	
1970	4.74706301317352874491461989236995578	4935	3.99827910961999011263401371252257377	4992	1.76015535076153928351061495050089434	4023	24.43744474795540000400251301471143961	16407	43.98588126229396522148817894048988819	22000	
1980	4.83469992066260445540137880016118288	4730	3.99054655687227333160649322962854058	4960	1.75448745596298838478332982049323618	4104	24.55444850636600051529967458918690681	16194	44.47392327963586211581059615127742290	22000	
1990	4.92859554577696634680705756181851029	4712	4.12333596268406488150048971874639392	5075	1.76029541033144520945086242136312649	4100	24.97505797258227389079365821089595556	16336	44.88874709229401105403667315840721130	22000	
