Sample	theta_A	theta_B	theta_C	theta_ANC	theta_ROOT	tau_ANC	tau_ROOT	m_A->B	m_B->A	m_A->C	m_C->A	m_B->C	m_C->B	Complete-ld-ln-avg	Data-ld-ln	Gene-ld-ln
5500	 7.27291	 9.68149	 7.38281	 8.39180	 8.88004	 2.50758	 4.23075	 0.00006	 3.68440	 1.22185	 0.82431	 0.00000	 0.31884	-1334.260216	-2863306.559150	194786.127887
5510	 7.07894	 9.65025	 7.64095	 8.42070	 9.34662	 2.56545	 4.32226	 0.00004	 3.60640	 1.09665	 0.65343	 0.00000	 0.34645	-1335.114174	-2863317.511866	193089.164014
5520	 6.90854	 9.65589	 7.17871	 8.35566	 8.98666	 2.51659	 4.23519	 0.00007	 3.47038	 1.24543	 0.75938	 0.00000	 0.32835	-1334.995504	-2863210.072766	193219.065250
5530	 7.53688	 9.52177	 7.48452	 9.25712	 8.75730	 2.54491	 4.26889	 0.00012	 3.44299	 1.23560	 0.69643	 0.00001	 0.25830	-1335.340587	-2863486.393931	192805.219756
5540	 7.29605	 9.50268	 7.51629	 8.67188	 8.73974	 2.53852	 4.18656	 0.00012	 3.27157	 1.23808	 0.69783	 0.00001	 0.33495	-1335.714128	-2863248.348318	191820.092429
5550	 6.83771	 9.51082	 6.97717	 8.15393	 8.93843	 2.44197	 4.04657	 0.00013	 3.40091	 1.28703	 0.68403	 0.00001	 0.33274	-1335.571656	-2863325.884494	192182.573486
5560	 7.20837	 9.33300	 7.52445	 8.26597	 9.07269	 2.48117	 4.10651	 0.00014	 3.35127	 1.06470	 0.74705	 0.00000	 0.32345	-1336.731377	-2863438.452405	189975.697785
5570	 7.54315	 9.32319	 7.77100	 8.85283	 9.09566	 2.44949	 4.07109	 0.00013	 3.22292	 1.04748	 0.82235	 0.00000	 0.29959	-1336.663493	-2863385.202793	190058.216771
5580	 7.20522	 9.29329	 7.46596	 8.83986	 9.16218	 2.38458	 3.89183	 0.00022	 3.09632	 1.13411	 0.84583	 0.00000	 0.29894	-1336.897183	-2863293.079437	189498.713747
5590	 7.59576	 9.82711	 8.13867	 8.43466	 9.20757	 2.45648	 4.03028	 0.00047	 3.00726	 1.05747	 0.88161	 0.00000	 0.29797	-1337.830033	-2863395.667976	187735.601249
5600	 7.58795	 9.90705	 7.73882	 8.36791	 9.11116	 2.38599	 3.93472	 0.00035	 3.20190	 1.08316	 0.90302	 0.00000	 0.25760	-1337.439614	-2863340.441660	188461.213429
5610	 6.92931	 9.80784	 7.56019	 8.43795	 8.95233	 2.36643	 3.90247	 0.00030	 3.22837	 1.09211	 0.85596	 0.00000	 0.26899	-1337.789771	-2863450.071514	187870.529299
5620	 7.34003	 9.95339	 7.85680	 8.44790	 9.08706	 2.44145	 4.03630	 0.00041	 3.12132	 1.02996	 0.81234	 0.00000	 0.23302	-1338.101166	-2863441.522535	187239.190109
5630	 7.12130	10.44271	 7.75874	 8.10226	 8.92531	 2.44326	 4.03447	 0.00046	 3.08132	 0.97910	 0.86784	 0.00000	 0.24094	-1337.808577	-2863400.173432	187783.020430
5640	 6.59140	10.20854	 7.88044	 8.49041	 8.79149	 2.37420	 3.92404	 0.00044	 3.17511	 1.03892	 0.98812	 0.00000	 0.30833	-1337.492253	-2863321.784552	188337.278411
5650	 6.69054	10.64573	 8.31544	 8.06986	 9.04083	 2.42465	 3.99200	 0.00069	 3.12106	 0.96628	 0.89178	 0.00000	 0.27723	-1338.293031	-2863421.173541	186835.110635
5660	 7.66471	10.96322	 8.30937	 7.72221	 9.08446	 2.39879	 3.93980	 0.00059	 3.09241	 0.89768	 0.90360	 0.00000	 0.23772	-1338.635936	-2863529.593205	186257.720591
5670	 7.71801	10.43402	 8.02263	 7.79660	 8.89496	 2.38101	 3.90334	 0.00081	 3.12129	 0.90607	 0.95179	 0.00000	 0.24258	-1338.725036	-2863568.616193	186118.543412
5680	 7.31077	10.26384	 8.32199	 8.25840	 9.05906	 2.41086	 3.95788	 0.00092	 3.07828	 0.80558	 0.88544	 0.00000	 0.27704	-1339.008098	-2863490.751338	185474.555414
5690	 6.76990	10.28777	 8.58744	 7.91375	 8.88855	 2.39322	 3.91475	 0.00158	 3.11220	 0.86768	 0.94965	 0.00000	 0.25299	-1339.191268	-2863463.308912	185080.772399
5700	 7.17338	10.45535	 8.95202	 8.63232	 9.27277	 2.46331	 4.00775	 0.00166	 3.03998	 0.76017	 0.92762	 0.00000	 0.25220	-1339.517701	-2863478.193308	184442.791658
5710	 7.38603	10.02696	 8.56065	 8.26923	 9.05657	 2.38204	 3.86679	 0.00159	 3.15080	 0.84100	 0.85990	 0.00000	 0.26140	-1339.245123	-2863435.010353	184944.765352
5720	 7.24224	 9.18765	 7.84533	 7.98975	 9.05621	 2.30118	 3.75986	 0.00122	 3.24041	 0.87483	 0.88436	 0.00000	 0.25758	-1339.221540	-2863397.536313	184954.456183
5730	 7.04836	 9.23187	 8.08869	 7.97879	 9.43523	 2.31043	 3.77542	 0.00115	 3.02477	 0.94899	 0.88071	 0.00000	 0.22097	-1339.538439	-2863356.702895	184279.825781
5740	 7.23914	 9.86351	 8.14314	 7.85103	 9.17974	 2.31951	 3.78704	 0.00217	 3.27937	 0.93549	 0.87821	 0.00000	 0.22798	-1338.773178	-2863407.344320	185860.987720
5750	 7.43334	 9.74220	 8.12499	 8.17145	 9.21716	 2.27827	 3.69220	 0.00176	 3.11374	 0.93637	 0.82654	 0.00000	 0.21379	-1339.396097	-2863328.423713	184536.228947
5760	 7.54075	10.55502	 8.24048	 7.73411	 9.26008	 2.27101	 3.67149	 0.00210	 3.13131	 0.94165	 0.84983	 0.00000	 0.21224	-1340.108164	-2863348.724733	183132.397684
5770	 7.28894	10.08946	 7.93303	 7.62836	 9.89424	 2.26331	 3.63779	 0.00164	 3.16032	 0.83265	 0.82989	 0.00000	 0.19045	-1339.953897	-2863385.105587	183477.310918
5780	 7.32222	10.24898	 8.16165	 7.61339	 9.65822	 2.30866	 3.70401	 0.00208	 2.92490	 0.89534	 0.80815	 0.00000	 0.22090	-1340.487963	-2863234.310660	182258.385230
5790	 6.93592	 9.67256	 7.99180	 8.17323	 9.50530	 2.25557	 3.62543	 0.00174	 2.98829	 0.84257	 0.82442	 0.00000	 0.23553	-1340.249434	-2863408.763237	182909.895017
5800	 7.22604	 9.16463	 8.27791	 8.42322	 9.64093	 2.26034	 3.62883	 0.00151	 2.98550	 0.89179	 0.82365	 0.00000	 0.22008	-1340.246000	-2863347.699742	182855.700339
5810	 7.11206	 9.05002	 8.54984	 8.58989	 9.70596	 2.25527	 3.62431	 0.00205	 2.99221	 0.79504	 0.89355	 0.00000	 0.25460	-1340.386305	-2863352.640040	182580.029727
5820	 7.46853	 9.12520	 8.78267	 8.60792	 9.35346	 2.20880	 3.55465	 0.00276	 3.02561	 0.81062	 0.89329	 0.00000	 0.21899	-1341.022212	-2863411.683216	181367.260048
5830	 7.44308	 9.74072	 8.61032	 8.54506	 9.45984	 2.26127	 3.63908	 0.00199	 2.95541	 0.71709	 0.78630	 0.00000	 0.20960	-1341.914594	-2863443.522895	179614.334974
5840	 7.12314	 9.50925	 8.79047	 8.67097	 8.96765	 2.22966	 3.57634	 0.00247	 2.99722	 0.72724	 0.88527	 0.00000	 0.19753	-1341.598597	-2863435.212786	180238.018262
5850	 7.06282	 9.43650	 8.82830	 8.68968	 9.52814	 2.26510	 3.67242	 0.00199	 2.93987	 0.60195	 0.86833	 0.00000	 0.18609	-1342.532429	-2863324.533632	178259.675052
5860	 6.96423	 9.71791	 8.66419	 8.28750	 9.36919	 2.23167	 3.56609	 0.00214	 2.96941	 0.61736	 0.84243	 0.00000	 0.20222	-1342.077621	-2863335.174167	179179.931904
5870	 7.06378	 9.84453	 9.33460	 8.66294	 9.24721	 2.24856	 3.58574	 0.00168	 2.95313	 0.56340	 0.83781	 0.00000	 0.16646	-1342.789136	-2863373.842472	177795.570586
5880	 6.51204	10.08560	 8.65617	 8.71371	 9.33098	 2.14928	 3.44533	 0.00315	 3.08307	 0.58819	 0.87467	 0.00000	 0.16418	-1342.995704	-2863323.637461	177332.229650
5890	 7.32174	 9.61288	 8.68277	10.10176	 9.54151	 2.21538	 3.55128	 0.00670	 2.82781	 0.58899	 0.84858	 0.00000	 0.14401	-1342.950567	-2863288.424334	177387.290998
5900	 7.55431	 9.97011	 8.58086	 9.97483	 9.66911	 2.18510	 3.48018	 0.00325	 2.79236	 0.60782	 0.85974	 0.00000	 0.12850	-1343.498861	-2863384.609888	176386.888177
5910	 7.87298	 9.47508	 8.77036	 9.66329	 9.48848	 2.12006	 3.38841	 0.00314	 2.86798	 0.61714	 0.71692	 0.00000	 0.14890	-1343.310339	-2863220.731110	176600.053450
5920	 7.82216	 9.12714	 8.39614	 9.14658	 9.25733	 2.09928	 3.33638	 0.00441	 2.88711	 0.57958	 0.72170	 0.00000	 0.18602	-1343.552019	-2863384.951604	176280.914232
5930	 8.01319	 9.84881	 8.53415	 9.44713	 9.12912	 2.18997	 3.46054	 0.00469	 2.73683	 0.54844	 0.64772	 0.00000	 0.20571	-1344.172931	-2863408.050144	175062.188196
5940	 8.70046	 9.63416	 8.77800	 9.04301	 9.35996	 2.18997	 3.46054	 0.00206	 2.73683	 0.49801	 0.66613	 0.00000	 0.21047	-1344.000205	-2863412.819657	175412.408744
5950	 8.98411	10.18729	 8.97188	 8.26340	 9.33926	 2.18506	 3.46054	 0.00144	 2.50843	 0.55886	 0.66268	 0.00000	 0.22936	-1344.778607	-2863503.083520	173945.868888
5960	 8.58777	 9.78546	 8.77440	 7.96566	 9.45417	 2.12045	 3.36802	 0.00091	 2.57734	 0.57422	 0.81077	 0.00000	 0.19706	-1344.134802	-2863401.861503	175132.258357
5970	 8.68695	10.03960	 8.52271	 8.32015	 9.49336	 2.10072	 3.32499	 0.00066	 2.61069	 0.53335	 0.74423	 0.00000	 0.22651	-1344.232894	-2863443.785082	174977.996673
5980	 8.19888	10.22795	 8.75543	 8.34056	 9.60356	 2.17394	 3.40470	 0.00053	 2.40125	 0.54616	 0.74295	 0.00000	 0.21926	-1345.272390	-2863500.244257	172955.463970
5990	 8.22176	10.25937	 8.69790	 8.57975	 9.62568	 2.16285	 3.38215	 0.00109	 2.41726	 0.66685	 0.74790	 0.00000	 0.20749	-1344.545291	-2863456.156419	174365.575190
6000	 8.24989	10.14114	 8.18020	 8.38656	 9.62191	 2.09861	 3.29151	 0.00168	 2.48383	 0.60881	 0.76850	 0.00000	 0.19120	-1344.193807	-2863197.620792	174810.007326
6010	 8.51888	10.22515	 8.45336	 8.92568	 9.89349	 2.09654	 3.30799	 0.00254	 2.29325	 0.61203	 0.81290	 0.00000	 0.20359	-1344.838347	-2863395.132698	173718.439402
6020	 8.12840	 9.52384	 8.85675	 8.82730	 9.73125	 2.05062	 3.25374	 0.00504	 2.33149	 0.53824	 0.79660	 0.00000	 0.20698	-1345.204685	-2863383.484935	172974.115625
6030	 7.59119	 9.49968	 9.27984	 8.32388	 9.90414	 2.02061	 3.20328	 0.00548	 2.36821	 0.54672	 0.81164	 0.00000	 0.16980	-1345.569234	-2863316.226610	172177.758082
6040	 8.38866	 9.65143	 8.85315	 8.38596	10.23407	 2.05527	 3.25445	 0.00684	 2.33098	 0.50764	 0.81616	 0.00000	 0.16111	-1345.984790	-2863304.527496	171334.948069
6050	 8.41314	10.01973	 8.47344	 8.58196	10.01051	 2.02024	 3.18667	 0.00695	 2.30348	 0.56341	 0.81995	 0.00000	 0.20789	-1345.296963	-2863283.528710	172689.603202
6060	 7.88694	 9.47943	 8.44020	 8.61712	 9.90565	 2.02215	 3.15108	 0.00900	 2.19157	 0.53649	 0.81995	 0.00000	 0.16274	-1345.967815	-2863329.781153	171394.150819
6070	 7.82059	 9.62052	 8.76038	 9.01187	 9.66358	 1.99263	 3.11343	 0.00480	 2.21807	 0.48235	 0.82986	 0.00000	 0.15128	-1346.521679	-2863435.453687	170392.096227
6080	 8.21082	 9.42020	 8.87398	 8.30872	 9.85483	 2.03381	 3.16898	 0.00557	 2.13402	 0.54856	 0.86091	 0.00000	 0.14676	-1346.202683	-2863424.393592	171019.027799
6090	 8.56500	 9.92839	 9.11004	 8.20017	 9.46785	 2.07478	 3.23425	 0.00465	 1.95846	 0.53749	 0.93413	 0.00000	 0.11450	-1346.491922	-2863374.897504	170391.053262
6100	 8.80305	 9.54563	 9.28222	 8.36477	 9.72931	 2.06923	 3.20170	 0.00180	 1.96778	 0.56017	 0.93858	 0.00000	 0.14537	-1346.488243	-2863399.508530	170423.022203
6110	 9.08775	 9.30793	 8.86763	 7.91527	 9.65815	 2.03676	 3.14076	 0.00286	 2.00595	 0.45962	 0.95679	 0.00000	 0.19792	-1346.846510	-2863338.959623	169645.939645
6120	 8.45807	 9.01946	 8.81334	 8.22917	 9.89048	 2.00300	 3.08484	 0.00166	 1.90977	 0.46624	 0.74205	 0.00000	 0.21885	-1347.143313	-2863285.758437	168999.131970
6130	 8.78111	 9.22634	 9.07938	 7.54277	 9.96720	 2.01853	 3.10877	 0.00289	 2.03096	 0.38531	 0.75269	 0.00000	 0.19850	-1347.212051	-2863409.088548	168984.987535
6140	 9.22659	 9.59005	 8.73890	 8.20775	10.06192	 2.00197	 3.08325	 0.00215	 2.04776	 0.38850	 0.74776	 0.00000	 0.18314	-1347.637427	-2863319.216996	168044.363132
6150	 9.05670	 9.78027	 9.21521	 8.09999	 9.91408	 2.04063	 3.13272	 0.00158	 2.07457	 0.32795	 0.73607	 0.00000	 0.19240	-1347.646422	-2863407.490190	168114.646268
6160	 8.76163	 8.93445	 9.62114	 8.09498	 9.95391	 2.00123	 3.10023	 0.00165	 2.11541	 0.36568	 0.75056	 0.00000	 0.19248	-1347.612215	-2863441.835074	168217.405622
6170	 8.56399	 9.72416	 9.61063	 8.15653	 9.65158	 1.96465	 3.03195	 0.00169	 1.98639	 0.36322	 0.76918	 0.00000	 0.18075	-1347.586535	-2863319.391859	168146.321277
6180	 9.10323	 9.53252	 9.28243	 8.60353	 9.73932	 2.02033	 3.11786	 0.00117	 1.93165	 0.29242	 0.78710	 0.00000	 0.14037	-1348.166365	-2863311.336271	166978.606249
6190	 8.74315	10.25280	 9.89834	 8.43111	 9.83609	 2.06635	 3.18339	 0.00122	 1.90862	 0.27155	 0.71794	 0.00000	 0.16054	-1348.250045	-2863471.485358	166971.394436
6200	 8.54711	10.10348	 9.47247	 8.58112	10.22060	 2.01508	 3.10441	 0.00171	 2.01428	 0.31805	 0.84138	 0.00000	 0.18425	-1347.981955	-2863406.839456	167442.929153
6210	 8.20694	 9.79060	 8.75382	 8.16308	10.24910	 1.95478	 3.02816	 0.00286	 2.09658	 0.36127	 0.83820	 0.00000	 0.15380	-1347.677535	-2863282.983323	167927.913775
6220	 8.45800	 9.84526	 8.96578	 8.60861	10.05020	 1.97936	 3.04606	 0.00420	 2.08426	 0.35888	 0.84929	 0.00000	 0.17765	-1347.559602	-2863422.132612	168302.929089
6230	 9.20267	 9.76191	 8.71401	 8.37982	10.32832	 1.98313	 3.06573	 0.00382	 2.02253	 0.34782	 0.75729	 0.00000	 0.16466	-1347.953851	-2863468.400437	167560.697918
6240	 8.97688	 9.09898	 8.39424	 8.34204	10.00061	 1.96516	 3.03795	 0.00513	 2.04103	 0.34564	 0.85078	 0.00000	 0.15298	-1347.513059	-2863336.456559	168310.338317
6250	 8.68247	 9.36132	 8.78808	 8.66170	10.14135	 1.99001	 3.10310	 0.00379	 1.99818	 0.35996	 0.83947	 0.00000	 0.14719	-1348.104755	-2863405.449444	167195.939152
6260	 8.38017	 9.69436	 8.73031	 7.80293	 9.98751	 1.95982	 3.06499	 0.00467	 2.02895	 0.31183	 0.93923	 0.00000	 0.12830	-1347.619712	-2863349.277380	168109.852863
6270	 7.84937	10.20864	 9.32508	 7.67550	 9.72533	 2.00696	 3.12193	 0.00470	 1.99195	 0.28537	 0.95072	 0.00000	 0.14397	-1347.639927	-2863380.128944	168100.274810
6280	 8.57249	10.08378	 9.29311	 7.14824	10.04022	 2.07194	 3.22302	 0.00549	 1.92947	 0.25256	 0.92090	 0.00000	 0.12039	-1347.947443	-2863468.897072	167574.011350
6290	 8.79988	10.33729	 9.87467	 7.10877	 9.79165	 2.02064	 3.14322	 0.00355	 1.97845	 0.26098	 0.94428	 0.00000	 0.13807	-1347.752894	-2863363.527874	167857.740605
6300	 8.82850	10.10824	 9.44576	 7.21984	 9.81436	 1.97792	 3.08812	 0.00348	 1.89852	 0.28130	 1.00376	 0.00000	 0.13254	-1348.117864	-2863420.954525	167185.225546
6310	 9.29953	10.59657	 8.94791	 6.68228	 9.60613	 1.94495	 3.01088	 0.00280	 1.83076	 0.31214	 1.02317	 0.00000	 0.12129	-1347.990817	-2863446.666045	167465.032417
6320	 9.23454	10.82503	 9.25394	 6.77181	 9.77102	 1.95818	 3.02187	 0.00459	 1.82411	 0.27970	 0.90678	 0.00000	 0.12302	-1348.500190	-2863326.647666	166326.268135
6330	 9.11700	11.15728	 9.40777	 6.21635	10.28969	 1.97775	 3.06294	 0.00648	 1.81379	 0.27325	 0.92716	 0.00000	 0.12072	-1348.504942	-2863420.645088	166410.760679
6340	 8.96073	10.29814	 9.37044	 6.48953	10.26083	 1.96032	 3.03594	 0.01392	 1.68128	 0.28643	 0.93541	 0.00000	 0.12507	-1348.865479	-2863342.990108	165612.032454
6350	 8.94035	10.94196	 9.38340	 6.52671	 9.81185	 1.94625	 3.01421	 0.01429	 1.75861	 0.28759	 0.86823	 0.00000	 0.12828	-1348.559922	-2863459.854891	166340.011580
6360	 9.39264	10.06504	 9.38684	 7.11127	10.01540	 1.95093	 3.02694	 0.01199	 1.75896	 0.29902	 0.91266	 0.00000	 0.13099	-1348.466648	-2863417.817602	166484.521525
6370	 8.75314	 9.78227	 9.19076	 6.83760	 9.85973	 1.92061	 2.99567	 0.01491	 1.77272	 0.27211	 0.86710	 0.00000	 0.11627	-1348.720470	-2863454.564422	166013.624872
6380	 9.00300	 9.77572	 9.45674	 7.50759	10.15792	 1.96347	 3.07577	 0.00829	 1.86896	 0.31905	 0.94350	 0.00000	 0.10460	-1348.164122	-2863564.005038	167235.760291
6390	 9.27731	10.15699	 8.91178	 7.63569	 9.58002	 2.01136	 3.12014	 0.00829	 1.82362	 0.27301	 0.92062	 0.00000	 0.08804	-1348.472591	-2863462.880078	166517.697570
6400	 8.94597	10.26856	 9.02359	 8.08246	 9.53926	 2.02098	 3.14878	 0.00749	 1.80704	 0.30972	 0.91225	 0.00000	 0.09263	-1348.494230	-2863358.976034	166370.516427
6410	 8.22982	11.27291	 9.45713	 7.99597	 9.79361	 2.04674	 3.18571	 0.00971	 1.75931	 0.27145	 0.86371	 0.00000	 0.09720	-1348.851606	-2863412.107368	165708.895137
6420	 8.00598	10.06778	 9.08281	 7.63975	 9.82282	 1.93473	 3.01138	 0.01078	 1.86116	 0.28716	 0.92486	 0.00000	 0.10191	-1348.265084	-2863376.722099	166846.554676
6430	 8.68376	10.44895	 8.84436	 8.45891	 9.94192	 1.96222	 3.07083	 0.01011	 1.84545	 0.27825	 0.99620	 0.00000	 0.09003	-1348.709394	-2863458.915742	166040.127246
6440	 8.04715	10.24061	 8.59706	 8.45525	10.15246	 1.91185	 3.03475	 0.01152	 1.82267	 0.29931	 0.93126	 0.00000	 0.08784	-1348.896458	-2863272.501566	165479.585285
6450	 8.95114	 9.78225	 8.99809	 8.84078	 9.80321	 1.94086	 3.07871	 0.01245	 1.78666	 0.27320	 0.85267	 0.00000	 0.10335	-1349.215423	-2863482.794917	165051.948858
6460	 8.38516	 9.19427	 8.80766	 9.39570	10.11008	 1.94703	 3.10528	 0.01134	 1.78656	 0.27686	 0.92884	 0.00000	 0.08752	-1349.011618	-2863293.423726	165270.188196
6470	 8.05671	 8.59547	 9.61687	 9.63251	 9.80014	 1.89176	 3.02976	 0.00950	 2.02643	 0.25932	 0.84507	 0.00000	 0.06690	-1348.528864	-2863353.966079	166296.238168
6480	 8.29140	 8.42852	 9.76730	10.20047	10.03028	 1.87640	 3.06465	 0.00941	 2.12729	 0.27809	 0.92096	 0.00000	 0.08467	-1348.710262	-2863300.058886	165879.535581
6490	 8.25415	 8.83417	 9.29425	 9.69187	 9.77775	 1.91530	 3.09372	 0.00823	 2.25313	 0.25935	 0.98176	 0.00000	 0.12245	-1347.560732	-2863215.945081	168094.481819
6500	 8.70079	 8.85805	 9.63734	10.13004	 9.80418	 1.92047	 3.11077	 0.00859	 2.24705	 0.32340	 0.79778	 0.00000	 0.11762	-1347.856017	-2863393.723389	167681.689792
6510	 8.17667	 8.86814	 9.08829	 9.87642	 9.92039	 1.88023	 3.05322	 0.00671	 2.30203	 0.31171	 0.93722	 0.00000	 0.09833	-1347.463489	-2863364.164219	168437.186540
6520	 8.02158	 9.87575	 9.46127	 9.51251	10.06854	 1.91806	 3.10669	 0.00317	 2.26241	 0.29948	 0.92109	 0.00000	 0.08772	-1347.887917	-2863457.990656	167682.156849
6530	 8.45343	 9.37554	 9.70041	 9.83868	 9.86649	 1.89359	 3.07543	 0.00286	 2.28541	 0.31725	 0.87504	 0.00000	 0.09841	-1347.427437	-2863295.921749	168441.048158
6540	 7.87934	10.00152	 9.17526	 9.49985	10.01596	 1.91423	 3.09550	 0.00235	 2.19806	 0.32401	 0.89798	 0.00000	 0.09592	-1347.910822	-2863400.957676	167579.313983
6550	 7.69378	 9.87120	 9.29512	 8.82917	 9.97402	 1.89804	 3.02317	 0.00312	 2.20730	 0.36146	 0.89623	 0.00000	 0.06581	-1347.653367	-2863377.139553	168070.404852
6560	 8.27535	 9.59931	 8.86851	 9.03075	 9.99222	 1.88274	 3.00393	 0.00280	 2.22144	 0.32689	 0.90197	 0.00000	 0.05739	-1347.859586	-2863337.911856	167618.740205
6570	 9.07272	 9.99237	 9.37094	 8.76790	 9.66845	 1.95984	 3.11219	 0.00166	 2.13406	 0.31772	 0.80204	 0.00000	 0.05757	-1348.025593	-2863389.016767	167337.831088
6580	 9.18608	 9.69346	 9.02881	 8.40192	 9.88168	 1.95177	 3.09814	 0.00171	 2.05280	 0.35662	 0.87562	 0.00000	 0.05584	-1348.123491	-2863465.824758	167218.842798
6590	 8.70981	 9.93394	 9.27293	 8.91531	 9.55839	 1.93867	 3.08066	 0.00132	 2.06768	 0.42216	 0.76823	 0.00000	 0.06507	-1348.203671	-2863528.602837	167121.261600
6600	 8.33192	 9.97466	 8.88807	 9.48032	 9.79782	 1.97669	 3.13985	 0.00095	 2.02753	 0.41396	 0.82885	 0.00000	 0.05006	-1347.814240	-2863455.006416	167826.527386
6610	 8.33238	 9.54692	 9.05854	 9.30284	10.01006	 1.91019	 3.05761	 0.00174	 2.09450	 0.42698	 0.95281	 0.00000	 0.04259	-1347.795880	-2863481.929552	167890.168575
6620	 8.12211	 9.85203	 8.65003	 9.22446	 9.99667	 1.88479	 3.04388	 0.00356	 2.11328	 0.38720	 0.84970	 0.00000	 0.05582	-1348.028707	-2863410.597768	167353.184634
6630	 8.88313	 9.44144	 8.60325	 9.03925	 9.69445	 1.93294	 3.06339	 0.00201	 1.89326	 0.31560	 0.91595	 0.00000	 0.04854	-1348.129238	-2863329.592254	167071.116347
6640	 8.54973	 9.74323	 8.90196	 9.00109	 9.87878	 1.91806	 3.05559	 0.00128	 2.05174	 0.30398	 0.92036	 0.00000	 0.06095	-1348.055076	-2863321.830895	167211.678100
6650	 7.95986	 9.54575	 8.79971	 8.91282	 9.91177	 1.92108	 3.07393	 0.00152	 2.05088	 0.33660	 0.83498	 0.00000	 0.06609	-1348.267693	-2863287.058000	166751.672349
6660	 8.12147	 9.28984	 9.10674	 9.02733	 9.94841	 1.94345	 3.03395	 0.00110	 2.02015	 0.29729	 0.90270	 0.00000	 0.08136	-1348.266510	-2863448.903361	166915.883344
6670	 8.27816	 9.88018	 9.17750	 8.48263	 9.85729	 1.90680	 2.98944	 0.00159	 2.05898	 0.32673	 0.85162	 0.00000	 0.06818	-1348.141342	-2863304.411147	167021.727561
6680	 7.88170	 9.86699	 9.17285	 8.34756	10.07238	 1.92624	 3.01757	 0.00119	 2.03343	 0.34154	 0.89664	 0.00000	 0.05604	-1348.072751	-2863393.182982	167247.681648
6690	 7.82829	10.20545	 9.27754	 8.14482	 9.96546	 1.91763	 2.96657	 0.00139	 2.14499	 0.31238	 0.95004	 0.00000	 0.08348	-1347.923595	-2863370.223019	167523.032931
6700	 8.33307	 9.80191	 8.72496	 8.27661	10.15311	 1.95044	 3.01457	 0.00120	 2.05731	 0.27593	 0.88562	 0.00000	 0.09030	-1348.467533	-2863455.802813	166520.737698
6710	 8.63850	 9.36440	 9.70891	 8.71113	10.15936	 1.91827	 2.96018	 0.00095	 2.08540	 0.31118	 0.89771	 0.00000	 0.08619	-1348.385674	-2863343.847330	166572.499528
6720	 8.33002	 9.37174	 9.25718	 8.08764	10.16300	 1.90612	 2.92054	 0.00124	 2.09991	 0.28217	 0.90396	 0.00000	 0.08638	-1348.071197	-2863448.289964	167305.895427
6730	 8.50136	 9.54206	 9.36179	 8.29570	 9.71765	 1.95780	 3.01651	 0.00140	 2.05566	 0.24969	 1.00726	 0.00000	 0.11715	-1347.731416	-2863389.905662	167927.073459
6740	 8.76565	 9.98583	 9.64485	 9.16042	 9.70587	 2.02068	 3.11340	 0.00129	 1.99169	 0.30774	 0.83478	 0.00000	 0.09382	-1348.313994	-2863372.014415	166744.026214
6750	 8.77083	10.32261	 9.37022	 8.28154	 9.76811	 1.99052	 3.07324	 0.00091	 1.89399	 0.28089	 0.85667	 0.00000	 0.07004	-1348.677884	-2863459.440942	166103.673062
6760	 8.65637	10.63428	 9.36292	 8.02108	 9.50285	 1.97818	 3.06343	 0.00071	 1.90580	 0.32817	 0.85514	 0.00000	 0.07202	-1348.562286	-2863349.134875	166224.562488
6770	 8.46071	10.39094	 9.53817	 8.30292	 9.92956	 2.00357	 3.14249	 0.00060	 1.87871	 0.27409	 0.91511	 0.00000	 0.05780	-1348.732349	-2863435.254779	165970.557610
6780	 8.76286	 9.83502	 9.35057	 8.29932	 9.69035	 1.92375	 3.01730	 0.00038	 1.95665	 0.26869	 0.91579	 0.00000	 0.05254	-1348.735744	-2863446.437124	165974.948481
6790	 9.23762	 9.65841	 9.12585	 7.63263	 9.83397	 1.92638	 3.00407	 0.00023	 1.78532	 0.27512	 0.85141	 0.00000	 0.07148	-1349.162418	-2863383.101358	165058.265641
6800	 9.11510	 9.97003	 9.36593	 7.72535	10.28979	 1.93490	 3.02374	 0.00016	 1.79500	 0.29577	 0.84985	 0.00000	 0.06221	-1349.458984	-2863302.369177	164384.400870
6810	 9.14906	 9.21602	 8.92790	 8.65554	10.45150	 1.85632	 2.96417	 0.00028	 1.84588	 0.35052	 0.77337	 0.00000	 0.06524	-1349.377576	-2863350.516998	164595.365928
6820	 8.85149	 9.14096	 9.14859	 8.90341	 9.81997	 1.86190	 2.99663	 0.00009	 1.82226	 0.34604	 0.81029	 0.00000	 0.04363	-1349.192428	-2863413.116464	165028.261107
6830	 9.11508	 9.94408	 9.33848	 8.75950	10.04361	 1.89639	 3.06488	 0.00010	 1.78168	 0.37184	 0.77902	 0.00000	 0.04190	-1349.628870	-2863473.830874	164216.091379
6840	 8.80369	10.21471	 9.30185	 8.53980	10.23740	 1.89773	 3.08810	 0.00004	 1.76829	 0.30199	 0.69602	 0.00000	 0.04646	-1349.884691	-2863420.577071	163651.195274
6850	 8.69825	 9.37689	 9.33925	 8.14771	10.15410	 1.87990	 3.06297	 0.00005	 1.69430	 0.38550	 0.74435	 0.00000	 0.05332	-1349.635819	-2863432.532610	164160.893702
