iteration	C_ANC cs	C_ANC nc	C_ANC_A cs	C_ANC_A nc	C_ANC_B cs	C_ANC_B nc	C_ANC_A->B ms	C_ANC_A->B nm	C_ANC_B->A ms	C_ANC_B->A nm	C_ROOT cs	C_ROOT nc	C_ROOT_A cs	C_ROOT_A nc	C_ROOT_B cs	C_ROOT_B nc	C_ROOT_C cs	C_ROOT_C nc	C_ROOT_A->B ms	C_ROOT_A->B nm	C_ROOT_B->A ms	C_ROOT_B->A nm	C_ROOT_A->C ms	C_ROOT_A->C nm	C_ROOT_C->A ms	C_ROOT_C->A nm	C_ROOT_B->C ms	C_ROOT_B->C nm	C_ROOT_C->B ms	C_ROOT_C->B nm	
490	4.49910116538392390594935932313092053	6922	4.94787225329555546693427459103986621	4781	3.57651876228187814987791171006392688	4637	3.46692430608491575227958492178004235	5494	0.00000000000000000000000000000000000	0	9.69701822234587673676742269890382886	8705	4.94787225329555546693427459103986621	4781	3.57651876228187814987791171006392688	4637	1.49048237032183505945681645243894309	3877	8.92590184106868100855081138433888555	18778	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	
500	4.46779591698314337833153331303037703	7024	4.99430257644805841721336037153378129	4654	3.50114017775687846878440723230596632	4580	3.46757296886883592534900344617199153	5481	0.00000000000000000000000000000000000	0	9.84053003959290784052882372634485364	8837	4.99430257644805841721336037153378129	4654	3.50114017775687846878440723230596632	4580	1.57160095034463109797684410295914859	3929	8.98460348630925942359226610278710723	18586	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	
510	4.50804614587254093294177437201142311	6972	4.81678885648814514297555433586239815	4709	3.32236817803485307010191718291025609	4517	3.31471657831016131012802361510694027	5742	0.00000000000000000000000000000000000	0	9.84735567503418174339913093717768788	8888	4.81678885648814514297555433586239815	4709	3.32236817803485307010191718291025609	4517	1.50247102986139724478675816499162465	3886	8.59805757452602925638984743272885680	19274	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	
520	4.70183404938408422424345189938321710	6932	4.66285568273075412548678286839276552	4670	3.27755996918053016386807030357886106	4582	3.24527765225775599589042030856944621	5569	0.00000000000000000000000000000000000	0	10.16197958327732209227178827859461308	8892	4.66285568273075412548678286839276552	4670	3.27755996918053016386807030357886106	4582	1.49560572060957452933394051797222346	3856	8.43030744535198550693166907876729965	18766	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	
530	4.83129305876607517689080850686877966	7195	4.87570345634593937944600838818587363	4518	3.23455482699236540611309465020895004	4440	3.22102716075317241362085951550398022	5609	0.00000000000000000000000000000000000	0	10.57094108692225375989437452517449856	9315	4.87570345634593937944600838818587363	4518	3.23455482699236540611309465020895004	4440	1.51228466521621940366060243832180277	3727	8.38279610657642137994116637855768204	18964	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	
540	4.96489971140972485841302841436117887	7265	4.78845479370712645561525278026238084	4385	3.22288387532239584132298659824300557	4429	3.19596416295702701049208371841814369	5655	0.00000000000000000000000000000000000	0	10.76022709128434762249071354744955897	9371	4.78845479370712645561525278026238084	4385	3.22288387532239584132298659824300557	4429	1.59008710694485255743302332120947540	3815	8.37959958943342542170285014435648918	18796	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	
550	4.89852741340065112041202155523933470	7075	4.79674452158795805445379301090724766	4371	3.20794177890125142837973726273048669	4553	3.21987700934184495338286069454625249	5490	0.00000000000000000000000000000000000	0	10.98108094478682517092238413169980049	9301	4.79674452158795805445379301090724766	4371	3.20794177890125142837973726273048669	4553	1.62647540106184340658046494354493916	3775	8.46132034268204868965312925865873694	18256	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	
560	4.95793132921452350814206511131487787	7365	4.70908216946458946239317810977809131	4326	3.40068222489763005711438381695188582	4290	3.24225079099224444689752999693155289	5425	0.00000000000000000000000000000000000	0	10.99175983756371088873038388555869460	9563	4.70908216946458946239317810977809131	4326	3.40068222489763005711438381695188582	4290	1.58945895634312339694815818802453578	3821	8.48586871758937988374782435130327940	18328	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	
570	5.05930466575271342577480027102865279	7425	4.72382370695342412858508396311663091	4502	3.36966796930654721720088673464488238	4147	3.20633478848886355194736097473651171	5412	0.00000000000000000000000000000000000	0	10.94888548918351567351692210650071502	9567	4.72382370695342412858508396311663091	4502	3.36966796930654721720088673464488238	4147	1.53798337674638463390408560371724889	3784	8.35538240254491171299378038384020329	18338	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	
580	5.32939552885615430710686268866993487	7607	4.95979222218456605730807496001943946	4310	3.30731063308386552535012015141546726	4257	3.23110647219813218455897185776848346	5334	0.00000000000000000000000000000000000	0	11.21854185534705372617736429674550891	9761	4.95979222218456605730807496001943946	4310	3.30731063308386552535012015141546726	4257	1.55935629672074482776622517121722922	3672	8.40865200651637678674887865781784058	18350	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	
590	5.06470996434170128708274205564521253	7598	4.79820011744531083053288966766558588	4298	3.38413527978788719607905477460008115	4326	3.22392459119588714600013190647587180	5398	0.00000000000000000000000000000000000	0	10.92276957390601843655986158410087228	9701	4.79820011744531083053288966766558588	4298	3.38413527978788719607905477460008115	4326	1.57095253611533092197305450099520385	3675	8.40801359578679274875412374967709184	18392	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	
600	5.22246955635271969953237203299067914	7355	4.67189577366906227950948959914967418	4217	3.30897947869310016244526195805519819	4512	3.19321045701487182810751619399525225	5541	0.00000000000000000000000000000000000	0	11.06213965967068624252078734571114182	9520	4.67189577366906227950948959914967418	4217	3.30897947869310016244526195805519819	4512	1.62298451597717541261545193265192211	3751	8.38059073543697863328816310968250036	18550	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	
610	5.21120298803279702326562983216717839	7217	4.91410814344847768353474748437292874	4406	3.26343659677668185281618207227438688	4509	3.27669718387088204636370392108801752	5496	0.00000000000000000000000000000000000	0	11.01626835646765023568605101900175214	9272	4.91410814344847768353474748437292874	4406	3.26343659677668185281618207227438688	4509	1.55176745365518842234564544924069196	3813	8.53883265611837849462517624488100410	18418	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	
620	4.85798600555288206948034712695516646	7362	4.76120581309883306175834150053560734	4224	3.28905060485830436078913407982327044	4505	3.22042049766348359440826243371702731	5439	0.00000000000000000000000000000000000	0	10.65813200682362804627700825221836567	9499	4.76120581309883306175834150053560734	4224	3.28905060485830436078913407982327044	4505	1.56483807406412123164329841529252008	3772	8.41155521542172657234459620667621493	18258	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	
630	5.23884000420680706611165078356862068	7226	4.87062874805301060376905297744087875	4499	3.24127184154816516681307803082745522	4383	3.22795435193242630234067291894461960	5318	0.00000000000000000000000000000000000	0	11.10041696542932498914524330757558346	9355	4.87062874805301060376905297744087875	4499	3.24127184154816516681307803082745522	4383	1.53940294507437891446954836283111945	3763	8.41392665041524878688505850732326508	18218	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	
640	5.18612535851406430964516403037123382	7418	5.10612418611434648596514307428151369	4648	3.38429377439382284009639079158660024	4120	3.33742302534005741421196944429539144	5210	0.00000000000000000000000000000000000	0	10.78603854924928917569104669382795691	9432	5.10612418611434648596514307428151369	4648	3.38429377439382284009639079158660024	4120	1.48908692004383458318272914766566828	3800	8.60083773283754382532606541644781828	18132	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	
650	5.10164891828589439626284729456529021	7582	5.13279608814176580011690020910464227	4426	3.43869622448104683698488770460244268	4124	3.36787283245313018298361384950112551	5253	0.00000000000000000000000000000000000	0	10.59245408886135919601656496524810791	9546	5.13279608814176580011690020910464227	4426	3.43869622448104683698488770460244268	4124	1.52839986510569292299521748645929620	3904	8.69254292119096660940158471930772066	18040	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	
660	4.82403761444323997409355797572061419	7413	5.01143519089839450941781251458451152	4459	3.39639482285088023516550492786336690	4287	3.34970830541477671005168303963728249	5196	0.00000000000000000000000000000000000	0	10.39116719304353075870039901928976178	9421	5.01143519089839450941781251458451152	4459	3.39639482285088023516550492786336690	4287	1.54191500334612197065098371240310371	3833	8.67423908883613137277279747650027275	18122	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	
670	4.81586586105130720625311369076371193	7308	4.95984013787442901133317718631587923	4459	3.51760034857156700383029601653106511	4355	3.38404648106861838385839291731826961	5301	0.00000000000000000000000000000000000	0	10.47539216896637448428464267635717988	9302	4.95984013787442901133317718631587923	4459	3.51760034857156700383029601653106511	4355	1.56202395379968650424018505873391405	3884	8.77787223648427428202012379188090563	18342	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	
680	4.66265239236346307194480687030591071	7247	4.93732567820817624948404045426286757	4548	3.41195412793330854483997427450958639	4360	3.36668807788917856527177718817256391	5273	0.00000000000000000000000000000000000	0	10.26868996841604264602665352867916226	9246	4.93732567820817624948404045426286757	4548	3.41195412793330854483997427450958639	4360	1.61323445766464668160722339962376282	3846	8.76985525581677016759840626036748290	18278	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	
690	4.57299572893321304434266494354233146	7209	5.02008246693082682554631901439279318	4676	3.30777622917931912738254141004290432	4432	3.36340321014022691770151141099631786	5083	0.00000000000000000000000000000000000	0	9.84344153186167147850937908515334129	9105	5.02008246693082682554631901439279318	4676	3.30777622917931912738254141004290432	4432	1.53880118855700787072748880746075884	3787	8.70572138525839811507012200308963656	18138	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	
700	4.56801241945068614569436249439604580	7166	5.02740880947549317880884700571186841	4676	3.35457613971403922903391503496095538	4519	3.37825225396889416984436138591263443	5332	0.00000000000000000000000000000000000	0	9.77796841511114322997855197172611952	9049	5.02740880947549317880884700571186841	4676	3.35457613971403922903391503496095538	4519	1.52422405434556340608764912758488208	3756	8.72428893902688251671406760578975081	18692	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	
