,ref_gene_likelihood,hyp_gene_likelihood,hm_data_likelihood,rbf_ratio
98588,5557.829157882824,5596.244056536523,140071.05027351444,-38.41489865369931
98590,5559.106206983568,5600.487854958455,140088.01834254287,-41.38164797488662
98592,5507.8953494372745,5562.221051687666,140060.88388817263,-54.32570225039126
98594,5459.3222921432725,5508.281750954746,140071.41317568003,-48.95945881147327
98596,5477.500585851245,5521.585324823298,140076.3765141005,-44.084738972052946
98598,5477.493397570841,5530.3487990333515,140072.88569045567,-52.8554014625106
98600,5440.006343559393,5488.397577173017,140049.89200361387,-48.391233613624536
98602,5496.431035688896,5547.770098100881,140072.53178490812,-51.33906241198474
98604,5414.004304660999,5477.462677319705,140065.8491611849,-63.45837265870614
98606,5446.406743429741,5505.249115267592,140061.25124765953,-58.842371837850806
98608,5472.130504124562,5540.590477632008,140070.72579048775,-68.45997350744528
98610,5485.917442181553,5547.9186014536845,140059.43069793438,-62.00115927213119
98612,5500.43070347287,5562.53843791486,140075.2515034351,-62.10773444199003
98614,5501.085139851028,5565.285831011424,140069.96511647763,-64.20069116039667
98616,5616.5469597852425,5672.840939669229,140075.56884544954,-56.29397988398614
98618,5481.881407004339,5550.986079521417,140087.5469445207,-69.10467251707814
98620,5482.973094736377,5539.4984978490675,140086.3941331955,-56.52540311269058
98622,5546.52303865811,5603.672705630744,140074.44348539563,-57.149666972633895
98624,5494.680763784648,5556.418439727654,140081.24917884654,-61.73767594300625
98626,5549.243340644793,5594.205005821423,140076.710460599,-44.96166517663005
98628,5569.919891192587,5618.240133172104,140067.2296939462,-48.32024197951705
98630,5581.628209294711,5615.540330943536,140069.448971962,-33.91212164882472
98632,5510.366754180875,5546.207215124949,140070.16924192477,-35.84046094407313
98634,5549.505555130932,5583.127038885547,140083.72469188832,-33.62148375461493
98636,5592.41519601813,5624.533053443974,140065.1653049633,-32.117857425843795
98638,5531.107065101556,5580.630752893746,140084.23632436083,-49.523687792189776
98640,5565.304176051281,5619.290341233051,140077.42250059822,-53.98616518177005
98642,5557.633480187375,5596.442390134443,140069.03834602868,-38.80890994706715
98644,5542.918948695073,5582.816002009085,140098.47751582167,-39.89705331401274
98646,5521.014457270381,5562.420692073647,140070.7916695899,-41.40623480326576
98648,5498.372322160559,5554.601136101875,140069.13645088344,-56.22881394131673
98650,5545.120984774463,5607.934437001765,140072.66313102783,-62.81345222730215
98652,5561.165244912971,5626.647679436312,140065.69074036428,-65.482434523341
98654,5502.293509404415,5571.491937076323,140062.4528740553,-69.19842767190767
98656,5475.122662059983,5548.8344088419135,140056.3988908656,-73.71174678193074
98658,5444.846557107809,5511.1824593577185,140081.57587931192,-66.33590224990985
98660,5516.318945311101,5582.320113822962,140061.0488769794,-66.00116851186158
98662,5473.040593577691,5552.945145428006,140086.91550954062,-79.90455185031533
98664,5475.614765220548,5554.611820935825,140092.34278855854,-78.99705571527647
98666,5486.440536392254,5568.98398668258,140078.80869964042,-82.54345029032538
98668,5490.880058308832,5594.305756697255,140066.41059908626,-103.42569838842246
98670,5566.397434811595,5654.079835075913,140063.40535439362,-87.68240026431795
98672,5536.588888768954,5634.7655862178635,140078.8590244012,-98.17669744890918
98674,5451.476390364847,5571.53903050852,140079.39845417513,-120.06264014367298
98676,5457.944303761094,5576.344964044751,140064.48804111127,-118.40066028365709
98678,5448.030235716547,5564.468944185762,140055.56902287333,-116.43870846921436
98680,5513.011927352257,5647.610013182594,140079.93640430662,-134.59808583033737
98682,5521.260999274211,5625.250624220556,140076.24967526755,-103.98962494634543
98684,5543.75487283083,5655.375954989346,140071.46666308594,-111.62108215851549
98686,5462.323980989422,5565.8506328988005,140078.63635602896,-103.52665190937842
98688,5505.962568706528,5620.36631942162,140077.90337015808,-114.40375071509152
98690,5446.566376055571,5565.627795548411,140080.76699859783,-119.06141949284029
98692,5542.918692566988,5654.399080758593,140067.16451121724,-111.48038819160502
98694,5576.07286323677,5671.970747842511,140067.38870198815,-95.89788460574073
98696,5618.287782385036,5709.821714148158,140070.7291790765,-91.53393176312238
98698,5569.643423541693,5638.901901262086,140089.12904692697,-69.25847772039288
98700,5599.39830270013,5671.559642801497,140090.5962437855,-72.16134010136648
98702,5551.488364482614,5629.036553839249,140081.05661559198,-77.5481893566348
98704,5520.891738948887,5593.33580892824,140075.1621224038,-72.44406997935312
98706,5519.31246284573,5578.980080093463,140074.93662442963,-59.66761724773278
98708,5576.925828878664,5628.412497930521,140076.16001314836,-51.48666905185655
98710,5540.293867288528,5579.451152700932,140082.95386711668,-39.157285412403326
98712,5539.430720526084,5560.860043012332,140071.837590697,-21.429322486248566
98714,5589.926489366314,5611.094673173095,140070.03718670667,-21.16818380678069
98716,5519.408810794069,5549.899046585167,140072.39355422338,-30.490235791097803
98718,5535.217175458416,5571.540014636821,140073.3933734455,-36.32283917840505
98720,5525.149231829274,5567.367870714077,140104.27289919573,-42.21863888480311
98722,5521.89098037954,5556.8573920855115,140091.1495032549,-34.96641170597104
98724,5492.314326819768,5549.927775127464,140098.29034646656,-57.61344830769576
98726,5497.543563780011,5550.153777500555,140058.23789255015,-52.61021372054438
98728,5459.383848202686,5500.583490172024,140053.71690032302,-41.19964196933779
98730,5463.630854866089,5505.71259771139,140062.41149992353,-42.08174284530105
98732,5583.933069353068,5633.554948390286,140059.12603127057,-49.621879037217695
98734,5497.412671486374,5545.988406339282,140073.62246579013,-48.57573485290777
98736,5578.98107905309,5620.982296683388,140075.27681711395,-42.001217630298015
98738,5519.755712360876,5567.041854784066,140064.0582557683,-47.28614242319054
98740,5521.101210231218,5561.04157402148,140100.23511351756,-39.94036379026238
98742,5544.266493710773,5579.830595904089,140081.95424524977,-35.5641021933161
98744,5525.2121975797,5576.745042122697,140076.01879253707,-51.53284454299683
98746,5524.507379958226,5567.981245615693,140079.5307670334,-43.473865657467286
98748,5497.756766888995,5532.723898863156,140101.4664389738,-34.96713197416102
98750,5520.243590320133,5539.9785505428445,140089.64002080023,-19.73496022271138
98752,5497.485744873212,5516.526761987011,140076.46732502658,-19.04101711379917
98754,5483.686388558334,5502.3436594003,140060.89279362114,-18.657270841965328
98756,5530.932599227279,5552.918013482996,140077.17662591362,-21.985414255716933
98758,5522.691932397682,5536.033644343755,140083.24073065183,-13.341711946073701
98760,5433.9197564349415,5444.9506693349995,140070.7425250332,-11.030912900057956
98762,5463.976911787436,5474.960431002313,140091.2440966687,-10.98351921487756
98764,5446.5573555143455,5446.945495445164,140087.67624621824,-0.38813993081839726
98766,5459.062644502815,5473.138269994351,140095.01392948866,-14.075625491535902
98768,5426.167770403347,5451.3780817744555,140078.5960254005,-25.21031137110822
98770,5412.6030583956235,5439.305360401628,140073.4505011289,-26.702302006004174
98772,5440.494865853383,5471.818213561956,140082.7593226086,-31.323347708573237
98774,5457.036031794505,5495.202096424415,140092.942721172,-38.16606462990967
98776,5437.3708443084515,5466.47069259753,140089.76468578112,-29.09984828907818
98778,5429.40920952557,5466.3842385111775,140088.27129359538,-36.97502898560742
98780,5427.501112066511,5466.346477754469,140059.63414520115,-38.84536568795738
98782,5400.307058360111,5434.830005252762,140078.59210472155,-34.52294689265091
98784,5457.4045403778055,5475.291192985491,140068.90047248517,-17.88665260768539
98786,5439.612986503755,5457.944207464519,140073.53067312852,-18.331220960764767
98788,5417.7128879324755,5440.065367621049,140082.90778429087,-22.352479688573112
98790,5432.8719416941785,5456.610803010261,140083.5996461507,-23.738861316082875
98792,5367.639183807152,5374.941676479561,140070.9245998043,-7.302492672408334
98794,5385.064062261771,5387.206142509357,140078.37014382597,-2.142080247585909
98796,5288.7477963896445,5296.143254295979,140079.43167395564,-7.395457906334741
98798,5374.973030123983,5382.035766710961,140109.01285790262,-7.062736586977735
98800,5331.381659752691,5345.117403669309,140072.20467285282,-13.735743916618048
98802,5377.923607053268,5391.674023043684,140073.24609243323,-13.750415990416514
98804,5359.887443333955,5372.638012583163,140079.00990201058,-12.750569249207729
98806,5353.285570121738,5364.847681773739,140067.1734108865,-11.562111652001477
98808,5332.5677512181865,5338.180359940685,140075.2696255657,-5.612608722498408
98810,5315.943902326829,5319.3989455875135,140062.22904741266,-3.4550432606847608
98812,5307.054210031898,5311.923158136605,140066.7547279014,-4.86894810470676
98814,5273.422081179531,5278.472567988618,140073.72109670035,-5.050486809086578
98816,5290.584130308498,5297.950009043941,140080.28713913937,-7.365878735442493
98818,5206.561116498311,5213.808936904881,140068.26958807372,-7.247820406570099
98820,5282.730637463518,5285.169353205157,140068.1664776529,-2.438715741638589
98822,5228.294142147475,5230.714952247567,140074.31587277335,-2.4208101000922397
98824,5268.359988004087,5269.58076004774,140076.74294050448,-1.220772043652687
98826,5218.980160338197,5223.54579822716,140072.5469257341,-4.565637888963465
98828,5248.378749744377,5251.044442488432,140076.97302370513,-2.6656927440544678
98830,5277.95589560669,5281.1619969969615,140087.36259444666,-3.2061013902712148
98832,5232.4143681043715,5232.423504536883,140105.06019055637,-0.009136432511695602
98834,5199.291691712411,5201.621579648698,140080.85522660866,-2.329887936286468
98836,5237.089525393969,5240.339765468437,140058.7777653342,-3.2502400744679107
98838,5197.347116151726,5199.988104193646,140096.00749635004,-2.640988041919627
98840,5215.217438149268,5217.403287954569,140065.7399184111,-2.1858498053015865
98842,5169.8009088896215,5171.736375566077,140063.54253438374,-1.9354666764556896
98844,5204.106052703263,5207.617646759057,140058.71471284228,-3.5115940557934664
98846,5282.827862778053,5286.7801516476875,140061.89473983875,-3.9522888696346854
98848,5250.565606969922,5251.102969348254,140070.2880944,-0.5373623783325456
98850,5253.694548672807,5254.379624091905,140065.7634964048,-0.6850754190973021
98852,5302.730303608851,5303.359860108787,140071.858308468,-0.6295564999363705
98854,5296.849950325885,5297.477883322077,140074.8109601797,-0.6279329961917028
98856,5336.153309407178,5342.5898901532355,140079.4802587867,-6.436580746057189
98858,5312.506836296179,5318.456001110693,140083.69230088746,-5.949164814514006
98860,5323.491827375579,5329.674688285594,140085.60178032273,-6.182860910014824
98862,5350.289305969293,5355.602506003457,140087.43787966916,-5.313200034163856
98864,5365.08623460624,5369.837280889275,140073.5682030468,-4.751046283034157
98866,5409.3504362280455,5415.108755197783,140069.48490629205,-5.758318969737047
98868,5425.56425165978,5428.19452845471,140087.29417740242,-2.6302767949300687
98870,5393.554173755422,5397.618430331902,140079.39944791506,-4.0642565764801475
98872,5365.117603284636,5381.543697548446,140084.24484946197,-16.426094263810228
98874,5365.070733464645,5380.436717675097,140070.64820097608,-15.365984210451643
98876,5366.296101050848,5381.066062400672,140064.55856760312,-14.76996134982437
98878,5332.103623676578,5349.163917981116,140068.14302482465,-17.06029430453873
98880,5293.60430657056,5317.099585616846,140073.1656476775,-23.49527904628576
98882,5349.521142101661,5376.575940583512,140076.16406982328,-27.05479848185132
98884,5292.158826391411,5321.0875063474805,140092.02136501536,-28.928679956069573
98886,5340.759837953654,5364.711719924845,140060.36939836538,-23.951881971191142
98888,5315.681484551556,5343.597389612229,140088.14262803295,-27.91590506067223
98890,5408.144882208441,5433.938703734252,140066.19125635346,-25.793821525810927
98892,5355.229333671543,5381.12941430343,140071.00562785118,-25.90008063188725
98894,5292.049639020526,5318.175274124426,140077.2891378091,-26.125635103900095
98896,5368.553884834872,5396.99040013642,140068.15864156932,-28.436515301547843
98898,5423.03446739362,5440.553172388026,140054.784252813,-17.518704994406107
98900,5354.455558830082,5369.653722950027,140069.27671394183,-15.198164119945432
98902,5398.686802255507,5414.519690772925,140058.95624943788,-15.832888517417814
98904,5367.117364953018,5382.991330803809,140067.65685178057,-15.873965850791137
98906,5285.555575918843,5327.877954752241,140078.04955823772,-42.322378833398034
98908,5341.787394351462,5380.734999104168,140067.56759800238,-38.947604752705956
98910,5289.6231485463395,5332.3414112972405,140071.33228189507,-42.718262750900976
98912,5312.063020674879,5342.367067501677,140066.76131376854,-30.304046826798185
98914,5294.911874017877,5326.913876229169,140054.1138525754,-32.002002211291256
98916,5241.875913786475,5278.468380898643,140062.1714781705,-36.59246711216747
98918,5252.736560476342,5283.640692343585,140041.33977807712,-30.90413186724345
98920,5305.04298309912,5344.457277020789,140079.47967216754,-39.414293921669014
98922,5286.457721320467,5331.815809270046,140069.71763673294,-45.358087949579385
98924,5248.450962693336,5297.641327102288,140078.07224508646,-49.19036440895252
98926,5343.576735679041,5390.574891490978,140075.71454027947,-46.99815581193707
98928,5262.186240136968,5302.3417758973965,140061.9955531519,-40.15553576042839
98930,5303.614500903153,5347.839776949985,140066.73098374793,-44.22527604683182
98932,5288.488823881422,5330.60190989857,140076.63672334782,-42.11308601714791
98934,5259.196622830606,5283.99890035152,140079.61791653186,-24.802277520913776
98936,5358.57408058603,5385.784470208918,140065.33766025244,-27.210389622888215
98938,5408.480860467189,5417.791833988595,140083.33243902802,-9.310973521405685
