Sample	theta_A	theta_B	theta_root	tau_root	Data-ld-ln	Full-ld-ln	Gene-ld-ln
1109	54.35938	59.82004	1102.34432	 6.08368	-9301.079587014	-92054.293288804	-956.502581337
1110	53.32844	62.89184	1151.30590	 6.10087	-9296.622414272	-92045.113112838	-921.111029887
1111	56.05270	60.84823	1153.55568	 6.08455	-9295.898266899	-92054.406964079	-904.575704914
1112	56.93730	59.22602	1151.13946	 6.07181	-9295.322888372	-92044.929184856	-908.299698866
1113	57.81235	57.64326	1151.13946	 6.09443	-9295.296241232	-92047.294706949	-905.667705373
1114	54.07513	59.43916	1147.63621	 6.10579	-9297.002778446	-92059.675370235	-910.352414222
1115	53.93018	62.13106	1144.55989	 6.07052	-9296.925584086	-92070.586753671	-898.669087186
1116	52.41718	61.23592	1120.26000	 6.09160	-9298.845596360	-92059.325788381	-929.130175218
1117	54.34507	59.33913	1123.29724	 6.13527	-9298.710573963	-92056.355368974	-930.750370655
1118	55.11015	60.90646	1101.53716	 6.07948	-9300.102985878	-92065.312755540	-935.717103241
1119	57.38253	61.09362	1133.84864	 6.12110	-9296.150311519	-92052.839100277	-908.664014912
1120	54.77746	63.28613	1135.27356	 6.11284	-9295.635538578	-92048.297258196	-908.058127589
1121	54.72038	65.34216	1134.09053	 6.10647	-9295.535000116	-92051.496494252	-903.853506905
1122	52.83307	65.58437	1099.70701	 6.12910	-9300.336979285	-92049.683705545	-953.686087308
1123	54.67871	65.91874	1105.31367	 6.18203	-9300.153396893	-92036.853996446	-964.679972486
1124	56.45340	63.00445	1159.32978	 6.22049	-9294.774998536	-92025.869978305	-921.880007058
1125	59.84239	61.72945	1131.87228	 6.22229	-9297.230020351	-92028.547706422	-943.752497089
1126	62.27119	63.51359	1129.82953	 6.19662	-9298.585140728	-92047.445428021	-938.405979263
1127	60.47768	65.90061	1138.58086	 6.14333	-9297.716840125	-92059.760819161	-917.407582085
1128	58.74973	69.49508	1094.74780	 6.09358	-9300.588368972	-92061.933435171	-943.950254545
1129	61.49148	69.22442	1090.48414	 6.05535	-9299.532149245	-92056.982508046	-938.338984402
1130	58.90818	67.02825	1086.53623	 6.03343	-9299.879622986	-92054.583085932	-944.213143924
1131	61.92053	63.92717	1083.42331	 6.05672	-9299.140322121	-92045.752186599	-945.651034612
1132	63.71610	62.69188	1121.23079	 6.07895	-9296.215009494	-92048.819577123	-913.330517819
1133	61.73025	65.90539	1126.23024	 6.10605	-9295.326523615	-92030.431481966	-922.833754185
1134	59.05474	62.90738	1092.53005	 6.10950	-9299.475698091	-92029.359577782	-965.397403129
1135	60.19702	65.56450	1089.15942	 6.06186	-9298.790151822	-92029.514168864	-958.387349351
1136	60.02454	68.50820	1133.39526	 6.01961	-9295.190514933	-92046.441495811	-905.463653515
1137	61.39062	65.19314	1133.39526	 6.04490	-9295.441825733	-92044.741561998	-909.676695337
1138	61.63099	66.91660	1092.51798	 6.04490	-9299.831780799	-92040.064157892	-958.253650095
1139	59.37293	62.37987	1127.62189	 6.02852	-9296.513365523	-92043.797566986	-921.336088240
1140	57.21673	61.39206	1100.99187	 6.01813	-9299.929208360	-92050.582721062	-948.709362537
1141	55.48323	63.56416	1132.48073	 6.00021	-9295.079129040	-92034.927667680	-915.863622716
1142	57.14938	59.78036	1132.48073	 6.03314	-9295.740479061	-92042.616470137	-914.788320469
1143	55.48758	59.13029	1094.33541	 5.99069	-9300.887440742	-92059.359840904	-949.514566519
1144	52.80519	59.26676	1096.86111	 6.02614	-9300.680517233	-92036.763553827	-970.041618508
1145	54.95627	58.96604	1091.29560	 6.02555	-9301.797749103	-92051.021122109	-966.956368920
1146	55.61228	56.52601	1086.71017	 6.00023	-9301.003244512	-92044.214903865	-965.817541255
1147	51.99140	55.82243	1141.45295	 6.03403	-9296.855617850	-92037.473777454	-931.082401042
1148	51.11108	58.56092	1120.91374	 6.02500	-9297.905176812	-92044.548972047	-934.502796069
1149	48.01209	56.30123	1123.00483	 6.00205	-9298.456761829	-92058.190616288	-926.377002004
1150	47.93976	56.37145	1124.40534	 6.04664	-9298.240162492	-92046.548020972	-935.853603945
1151	48.13337	59.01186	1128.50416	 6.06868	-9296.576285782	-92035.496515223	-930.266342602
1152	46.93699	60.12183	1132.33569	 6.06102	-9296.970730104	-92034.175701707	-935.531599335
1153	45.96112	58.16488	1127.15574	 6.02139	-9299.996470241	-92068.664063427	-931.300638988
1154	48.00414	61.13824	1101.57465	 6.01138	-9302.237384828	-92063.739400769	-958.634447509
1155	49.16586	58.82841	1098.66422	 5.99550	-9302.019347578	-92054.428808497	-965.764667282
1156	50.32199	60.39589	1132.94835	 5.97097	-9298.530034904	-92069.185770795	-916.114578250
1157	49.37296	58.58125	1085.31041	 5.95537	-9303.385895241	-92075.260481001	-958.598471406
1158	50.39228	61.68087	1088.67530	 5.95426	-9302.552124069	-92072.924020876	-952.597219812
1159	48.05791	61.87660	1136.37141	 5.95080	-9297.649570493	-92062.521410103	-913.974294823
1160	49.92842	63.64658	1132.19797	 5.95348	-9297.927080114	-92057.464054744	-921.806746401
1161	51.80045	63.46717	1129.00651	 5.97154	-9298.302429274	-92053.964959740	-929.059332996
1162	49.24791	66.52336	1125.51176	 5.97473	-9298.232352985	-92048.145916978	-934.177612871
1163	51.08144	64.88039	1122.25703	 5.95745	-9297.781264827	-92038.005479855	-939.807168413
1164	53.44787	62.62635	1126.07235	 5.94984	-9298.155731845	-92050.554859445	-931.002459005
1165	53.57092	59.93958	1128.66483	 5.94277	-9296.948256753	-92043.080414500	-926.402153028
1166	55.92725	57.11977	1071.50427	 5.90855	-9303.417603493	-92060.733799662	-973.442235267
1167	57.16124	59.08078	1113.26956	 5.89008	-9298.979727882	-92064.728002439	-925.069276378
1168	57.29233	56.64636	1115.82274	 5.91615	-9298.961975729	-92060.698457614	-928.921299678
1169	59.58638	58.94555	1117.96392	 5.90992	-9297.920202087	-92057.051364462	-922.150656409
1170	58.22904	56.14680	1160.80542	 5.95327	-9295.231077382	-92064.209475768	-888.101298050
1171	56.55380	54.36096	1160.80542	 5.97359	-9295.889126599	-92060.948682756	-897.942583230
1172	57.77263	54.36096	1160.80542	 5.99760	-9295.301297711	-92047.653492068	-905.359485044
1173	56.25674	56.56732	1173.09199	 6.00959	-9293.847101019	-92053.888796014	-884.582214178
1174	53.19487	54.10886	1153.60601	 6.02464	-9295.498876545	-92064.743180581	-890.245584867
1175	54.57595	51.39510	1104.45615	 5.98624	-9301.355639332	-92072.394778634	-941.161614688
1176	58.45866	51.29572	1102.32060	 6.00612	-9300.566183364	-92061.317051020	-944.344782617
1177	60.50011	51.40256	1104.61649	 6.03549	-9300.557305483	-92052.564628886	-953.008425945
1178	56.73463	53.54181	1107.13616	 6.03372	-9300.014725087	-92050.390972914	-949.756277960
1179	56.73463	55.79314	1092.09222	 5.99658	-9301.154711943	-92051.184024566	-960.363094865
1180	58.67341	58.92376	1092.09222	 5.96883	-9299.861259189	-92052.539115125	-946.073476767
1181	58.45289	56.37707	1086.54673	 5.98634	-9301.226124503	-92057.394919800	-954.866325230
1182	56.65064	57.67714	1117.81165	 5.97556	-9299.156213516	-92072.120459986	-919.441675171
1183	58.18426	55.66071	1122.04499	 5.99819	-9298.734271843	-92060.549955924	-926.792762508
1184	57.26678	55.82150	1125.28629	 6.00586	-9297.756271995	-92052.899520897	-924.663199050
1185	57.26678	55.82150	1125.28629	 6.03335	-9298.463866468	-92044.283826222	-940.354838457
1186	58.48548	57.38961	1122.91701	 6.02064	-9297.645949710	-92040.230934157	-936.228562946
1187	58.48548	57.31343	1089.79379	 5.99564	-9301.397494852	-92048.099914828	-965.875033689
1188	56.91929	59.57541	1140.90463	 5.97658	-9296.304713567	-92058.515847650	-904.531288022
1189	58.91443	61.71354	1136.25596	 5.95223	-9295.748680153	-92056.278922388	-901.207879143
1190	58.75702	59.69634	1078.19146	 5.93633	-9301.531259120	-92054.941125605	-960.371465597
1191	56.89658	62.28151	1082.66983	 5.93365	-9301.301460245	-92058.362582862	-954.652019587
1192	59.82968	59.78794	1084.85326	 5.90377	-9300.902284267	-92052.321973229	-956.700869444
1193	58.12348	61.43196	1081.62465	 5.85267	-9300.757902477	-92058.397439088	-949.181585681
1194	58.28195	59.61251	1134.41388	 5.84694	-9296.244299469	-92067.252644332	-895.190350361
1195	58.12089	61.12636	1111.74533	 5.80981	-9297.194351792	-92060.381841627	-911.561676292
1196	59.80141	61.10666	1111.38704	 5.84353	-9297.986932015	-92061.811408061	-918.057912085
1197	56.85216	58.55972	1114.44456	 5.88756	-9298.265941140	-92037.420625043	-945.238786357
1198	59.52892	58.71026	1117.30935	 5.86216	-9298.130329642	-92056.851306065	-924.451990355
1199	59.70601	58.88491	1120.63327	 5.84837	-9296.247739715	-92049.646383394	-912.831013758
1200	58.16529	61.14098	1092.48454	 5.83728	-9299.944763391	-92057.803504531	-941.644129378
1201	55.12275	60.31419	1095.19544	 5.83468	-9299.802941861	-92051.858800339	-946.170618269
1202	53.22987	60.56344	1136.19440	 5.86770	-9296.333859932	-92048.948861793	-914.389737523
1203	53.06346	60.37411	1132.64236	 5.84935	-9296.365789572	-92042.204058062	-921.453837662
1204	55.12080	60.21488	1129.65514	 5.79152	-9296.430487324	-92047.627824663	-916.677048579
1205	57.40528	64.17780	1071.91343	 5.75280	-9302.445325374	-92060.040404296	-964.412849448
1206	55.84919	61.45994	1068.20570	 5.70366	-9303.804814450	-92069.684320293	-968.363824210
1207	53.51879	58.65960	1070.50659	 5.68367	-9302.626855835	-92062.701047735	-963.567510611
1208	51.39456	57.06297	1070.50659	 5.65563	-9302.903294472	-92074.587379879	-954.445564844
1209	49.98776	55.65315	1074.11954	 5.70037	-9303.385933681	-92062.312136401	-971.547200408
1210	48.34132	56.29940	1102.01194	 5.69508	-9300.552460020	-92057.230205373	-948.294394824
1211	50.43012	56.11140	1098.33201	 5.65868	-9301.965632035	-92077.598768103	-942.057552242
1212	51.86900	53.29174	1103.61387	 5.72011	-9300.448216330	-92051.964314621	-952.517848678
1213	54.73100	55.10501	1107.69250	 5.74125	-9298.499446260	-92043.599529381	-941.394933218
1214	52.21973	52.83046	1103.62564	 5.72017	-9299.846566588	-92059.328246846	-939.137419029
1215	54.85218	54.73338	1106.71482	 5.71959	-9299.879304755	-92070.332798216	-928.460249330
1216	55.97741	53.14319	1088.03938	 5.73342	-9300.864017508	-92067.983074439	-940.657100639
1217	54.25638	50.75591	1086.43110	 5.75072	-9302.443446537	-92069.656037173	-954.778428198
1218	56.11319	53.20603	1118.01563	 5.75072	-9300.074433547	-92081.662836805	-919.081498666
1219	55.99610	53.09500	1115.68266	 5.73872	-9298.824162758	-92076.421841513	-911.819786070
1220	58.24436	50.52158	1115.68266	 5.75735	-9299.275652487	-92080.807513195	-911.949011676
1221	61.65168	48.76794	1117.97291	 5.78040	-9298.940039752	-92075.152875733	-914.247521791
1222	61.64488	51.15171	1120.56494	 5.79380	-9297.654179240	-92062.265238386	-914.276554012
1223	64.48116	52.02008	1119.17543	 5.82014	-9297.634823751	-92054.214901062	-922.133336446
1224	63.59762	50.17827	1119.17543	 5.78551	-9297.618346430	-92064.186351497	-911.997112798
1225	63.83288	51.79667	1092.73716	 5.77758	-9300.229124467	-92057.981167527	-944.310077144
1226	66.67761	54.46587	1146.94882	 5.78253	-9295.236395245	-92059.222551311	-893.141401138
1227	69.69426	52.74968	1120.70791	 5.78171	-9297.315802412	-92072.378427582	-900.779596533
1228	67.39516	54.38499	1058.12823	 5.80170	-9303.818432425	-92070.191898667	-967.992425583
1229	65.46976	55.72614	1061.22724	 5.79468	-9303.059969310	-92069.254710016	-961.344983082
1230	68.35604	55.80988	1084.58918	 5.76549	-9299.737124030	-92069.661168221	-927.710072080
1231	68.56463	57.81158	1063.15025	 5.81361	-9302.557035850	-92063.509359511	-962.060998989
1232	67.52932	55.86844	1100.15047	 5.85530	-9297.673269240	-92039.597696497	-937.134995902
1233	69.32231	55.03745	1067.98099	 5.79592	-9301.595030857	-92058.797222275	-957.153086299
1234	67.57396	57.62931	1119.82678	 5.81937	-9295.250304100	-92046.382066817	-906.120974182
1235	67.37570	60.10138	1116.54122	 5.81538	-9296.274573460	-92048.831266395	-913.914468209
1236	67.60157	57.99274	1111.35927	 5.81762	-9297.569368570	-92054.400343080	-921.293342619
1237	71.11408	54.76035	1113.93904	 5.86921	-9297.186928421	-92034.354787995	-937.514496215
1238	67.90535	56.41403	1111.91307	 5.83074	-9297.563021857	-92044.970744941	-930.659473629
1239	69.55820	57.92076	1108.30470	 5.79199	-9297.015239808	-92050.176689094	-919.975708984
1240	68.21188	60.28100	1105.88411	 5.77934	-9297.295283581	-92054.505150620	-918.447685186
1241	65.99611	63.93378	1109.56995	 5.82424	-9297.427942330	-92050.148857712	-924.130565585
1242	63.54377	61.26128	1150.45923	 5.81599	-9293.287115163	-92047.302743801	-885.568407825
1243	61.44275	64.35533	1097.62408	 5.77966	-9297.465331158	-92048.939789920	-925.713521657
1244	59.00935	66.06356	1100.43719	 5.79447	-9296.663749732	-92044.683437523	-921.954059799
1245	56.10456	65.96698	1128.33835	 5.80519	-9294.896940037	-92048.935324104	-900.034076268
1246	54.98390	62.22223	1081.93133	 5.77341	-9301.392488163	-92065.338466833	-948.586414794
1247	53.53809	62.47599	1086.34392	 5.81501	-9300.423887139	-92051.735004018	-952.503867372
1248	55.84387	60.02853	1127.57928	 5.86264	-9296.241559458	-92042.504026747	-919.911567836
1249	52.53081	57.99218	1125.00546	 5.82716	-9297.016096384	-92054.399579282	-915.761384563
1250	52.75143	55.95421	1129.73029	 5.81825	-9296.427935135	-92049.384386463	-914.894964884
1251	55.29862	52.89605	1133.61285	 5.87526	-9297.183358241	-92043.469363747	-928.364218662
1252	51.58551	55.49283	1131.08075	 5.82798	-9297.260487551	-92045.300721877	-927.304153629
1253	53.99276	53.59136	1126.00000	 5.80180	-9297.394982667	-92045.796124918	-928.153701748
1254	55.79596	53.59136	1097.89142	 5.82776	-9300.448095314	-92047.851538234	-956.629414906
1255	54.64091	55.85098	1101.41075	 5.80871	-9299.918967655	-92063.382245402	-935.807431153
1256	56.55673	59.54051	1101.41075	 5.82751	-9299.265111163	-92055.882594096	-936.768517533
1257	55.30257	63.18040	1106.91373	 5.85663	-9298.901114666	-92051.434826937	-937.576319719
1258	52.60761	63.03478	1104.36247	 5.85255	-9299.106771644	-92051.504600386	-939.563116051
1259	51.04196	65.45022	1134.96036	 5.88374	-9296.234705536	-92049.052278952	-913.294776405
1260	49.61496	62.35786	1131.33565	 5.86494	-9296.774184626	-92047.014502091	-920.727344173
1261	48.07217	65.86809	1086.28673	 5.84952	-9300.689161989	-92042.778332941	-964.113286944
1262	46.71216	68.20023	1086.28673	 5.82356	-9300.278095979	-92051.229228626	-951.551731166
1263	45.05847	71.68936	1089.42216	 5.85393	-9300.722463642	-92038.110886404	-969.113750018
1264	41.83230	68.15176	1087.86768	 5.84557	-9301.524114930	-92038.169160750	-977.071988549
1265	43.87185	72.64890	1145.27263	 5.85571	-9295.988682477	-92051.937303828	-907.949520940
1266	43.74230	72.43437	1118.79384	 5.86640	-9298.259155984	-92047.995935133	-934.595624709
1267	43.85765	69.67408	1121.74406	 5.84052	-9298.556750814	-92051.951154394	-933.616353747
1268	42.98101	72.86044	1121.74406	 5.80646	-9297.605985767	-92050.847749753	-925.212107913
1269	44.54867	69.05331	1129.53448	 5.76324	-9297.052192432	-92064.616062067	-905.905862253
1270	46.96291	66.44606	1131.67427	 5.79654	-9296.368075124	-92058.061648942	-905.619102301
1271	48.50115	66.25838	1128.47777	 5.76341	-9295.941377003	-92057.768448522	-901.645321508
1272	46.65611	67.71023	1050.51093	 5.71243	-9304.057114200	-92063.375553821	-977.195588182
1273	49.09170	63.98152	1046.95619	 5.69310	-9305.002781238	-92063.478589812	-986.549222568
1274	49.09170	61.38801	1046.95619	 5.69310	-9305.957676961	-92071.733706371	-987.843063238
1275	51.32486	63.17900	1049.96013	 5.69861	-9304.933447939	-92062.440902190	-986.893577205
1276	48.85019	61.39434	1093.05749	 5.71783	-9302.247129245	-92072.135753340	-950.335539108
1277	50.38329	61.39434	1129.08092	 5.74854	-9297.579400115	-92058.557336283	-917.236664865
1278	48.12458	61.20252	1125.55329	 5.75798	-9298.417094492	-92057.149862528	-927.021082388
1279	48.28359	63.90113	1129.27238	 5.75000	-9297.357147461	-92054.970878537	-918.600596076
1280	49.88785	62.18851	1132.17568	 5.76478	-9296.283919165	-92048.608637922	-914.230553725
1281	50.40625	62.18851	1100.97369	 5.76478	-9298.198363439	-92050.616837981	-931.366796408
1282	49.00239	59.75750	1103.37981	 5.77738	-9299.585608806	-92062.498215921	-933.357872140
1283	48.80596	62.34781	1098.95679	 5.78747	-9299.708406704	-92058.609480892	-938.474586150
1284	50.28502	62.54394	1102.41382	 5.77496	-9299.289571294	-92044.913905071	-947.981807873
1285	53.05746	60.28448	1127.93243	 5.73592	-9296.120666945	-92038.860738432	-922.345931016
1286	49.72914	57.37090	1125.26134	 5.68278	-9297.742957820	-92051.684796399	-925.744781805
1287	49.82503	60.35047	1127.43114	 5.72130	-9297.378295789	-92044.340245748	-929.442712143
1288	49.69649	57.18357	1147.25105	 5.66493	-9295.869339850	-92057.169763346	-901.523635158
1289	51.19029	58.44594	1163.13064	 5.63209	-9294.727605266	-92069.056450803	-878.219601857
1290	53.62516	55.44312	1163.13064	 5.63209	-9294.333668078	-92052.224587459	-891.112093321
1291	52.07769	55.64828	1137.48853	 5.61103	-9296.679115254	-92059.314562566	-907.476589978
1292	49.40056	54.36049	1132.61179	 5.63075	-9297.126414436	-92063.233791629	-908.030352728
1293	52.20929	52.32782	1129.92876	 5.61741	-9298.455692495	-92071.678704502	-912.878220447
1294	53.89872	54.02536	1129.92876	 5.66723	-9298.051272006	-92055.122181307	-925.390538750
1295	56.07263	54.66412	1133.71713	 5.71848	-9297.464600301	-92048.354057363	-926.291945652
1296	57.32527	56.75951	1130.36461	 5.70156	-9297.174949061	-92051.799656152	-919.949834461
1297	54.48400	58.72356	1130.36461	 5.69543	-9296.314313066	-92039.336833729	-923.806296930
1298	51.51459	56.08886	1130.36461	 5.71307	-9297.313249474	-92038.673356417	-934.459138327
1299	53.16195	56.08886	1130.36461	 5.71307	-9296.642023725	-92037.714768757	-928.705468489
1300	49.80697	54.34356	1127.34659	 5.70412	-9299.057082402	-92052.898317464	-937.672506558
1301	48.63933	52.48467	1127.34659	 5.70412	-9298.229334994	-92038.974132588	-943.319217353
1302	51.76642	53.44000	1156.54548	 5.72169	-9295.286257148	-92040.205551044	-912.657020432
1303	53.55777	54.73233	1122.10937	 5.67059	-9298.217374945	-92053.019010158	-929.154739291
1304	53.89550	51.85868	1117.57612	 5.62651	-9300.077296046	-92064.747014180	-936.025946278
1305	51.33051	49.02245	1111.69113	 5.56804	-9300.452141549	-92066.518187637	-938.003227853
1306	51.09383	48.79641	1106.56504	 5.57230	-9299.376569726	-92046.497143607	-947.268553649
1307	53.46604	51.54294	1132.82287	 5.55594	-9296.542310071	-92054.769376700	-910.653724011
1308	56.67939	55.06166	1135.98369	 5.54819	-9294.734414717	-92041.569463360	-905.774683813
1309	58.67215	54.85467	1098.13564	 5.56084	-9298.889022363	-92049.999055962	-938.891167664
1310	56.54915	55.74685	1101.57612	 5.53621	-9298.754650907	-92062.620266455	-924.926242614
1311	54.29094	56.72873	1097.16063	 5.55350	-9299.590601388	-92049.539675965	-946.366337915
