Sample	theta_A	theta_B	theta_root	tau_root	tau_A	tau_B	Data-ld-ln	Full-ld-ln	Gene-ld-ln
3029	576.85228	556.41380	463.43847	1158.71334	 0.00000	 0.00000	-10909.616526	-108336.531435	-759.633820
3030	570.01084	556.41380	463.43847	1158.70111	 0.00000	 0.00000	-10911.036818	-108357.382411	-752.985765
3031	556.90768	556.41380	484.43074	1158.70421	 0.00000	 0.00000	-10910.689935	-108358.474335	-748.425014
3032	556.90334	556.40947	484.42696	1158.67696	 0.00000	 0.00000	-10910.236968	-108356.384596	-745.985079
3033	579.99445	582.92478	492.37206	1158.66541	 0.00000	 0.00000	-10906.597323	-108361.879261	-704.093968
3034	577.33178	580.24866	490.11165	1153.35502	 0.00000	 0.00000	-10907.308366	-108375.678851	-697.404810
3035	575.94862	559.87894	474.38184	1150.60287	 0.00000	 0.00000	-10911.342721	-108383.994127	-729.433081
3036	574.91910	558.87815	460.31484	1148.55689	 0.00000	 0.00000	-10914.692790	-108401.980573	-744.947326
3037	576.37952	575.85757	472.22413	1151.48691	 0.00000	 0.00000	-10911.158205	-108385.080375	-726.501678
3038	562.97659	554.47781	454.04500	1155.46766	 0.00000	 0.00000	-10915.909801	-108374.171385	-784.926621
3039	564.08748	555.57192	472.26353	1157.74247	 0.00000	 0.00000	-10912.295481	-108348.519455	-774.435357
3040	584.29247	572.34828	473.21701	1160.08163	 0.00000	 0.00000	-10909.090860	-108340.213574	-750.695025
3041	582.86315	560.73426	484.44716	1157.23394	 0.00000	 0.00000	-10909.825487	-108355.219861	-743.035004
3042	584.47733	562.28716	485.78879	1160.42516	 0.00000	 0.00000	-10909.731860	-108349.950712	-747.367883
3043	582.97659	576.66059	461.75272	1157.43325	 0.00000	 0.00000	-10909.790998	-108360.819483	-737.090494
3044	585.56860	563.48138	472.73865	1162.56834	 0.00000	 0.00000	-10908.217451	-108350.017373	-732.157137
3045	566.49665	564.85681	473.89258	1165.39620	 0.00000	 0.00000	-10909.035395	-108324.933262	-765.420690
3046	588.35633	566.78498	475.42422	1169.38098	 0.00000	 0.00000	-10905.102412	-108311.899662	-739.124461
3047	569.09313	576.25226	485.62701	1171.11418	 0.00000	 0.00000	-10905.661280	-108307.822727	-748.790078
3048	592.15538	546.42562	461.86638	1173.91844	 0.00000	 0.00000	-10907.871244	-108286.249686	-792.462755
3049	568.65150	568.36754	463.23857	1177.41215	 0.00000	 0.00000	-10907.201265	-108297.981593	-774.031059
3050	589.40242	568.36754	463.23857	1177.39929	 0.00000	 0.00000	-10904.525717	-108289.075901	-756.181267
3051	570.25040	592.68606	486.87275	1177.40961	 0.00000	 0.00000	-10904.438767	-108304.126824	-740.260841
3052	595.85228	602.26490	486.87275	1177.39314	 0.00000	 0.00000	-10900.355538	-108296.483903	-707.071477
3053	573.71438	601.06981	474.62510	1175.04500	 0.00000	 0.00000	-10903.751506	-108300.241303	-737.273753
3054	571.99077	583.39605	473.19918	1171.52694	 0.00000	 0.00000	-10906.705207	-108310.538219	-756.513850
3055	574.10845	566.00849	474.95111	1175.87160	 0.00000	 0.00000	-10905.140742	-108282.699365	-768.708050
3056	572.25740	573.27758	453.02750	1172.07353	 0.00000	 0.00000	-10907.585582	-108312.447486	-763.408335
3057	571.08368	557.98450	452.09833	1169.65247	 0.00000	 0.00000	-10909.973881	-108314.247364	-785.491446
3058	569.65656	565.61701	471.09431	1166.74190	 0.00000	 0.00000	-10909.369848	-108339.936153	-753.762332
3059	572.25084	568.19290	460.95677	1172.06464	 0.00000	 0.00000	-10909.242539	-108328.172341	-764.253048
3060	575.78435	557.33997	482.38480	1176.47520	 0.00000	 0.00000	-10908.749792	-108323.650270	-763.847647
3061	575.22125	556.79491	481.91304	1175.33664	 0.00000	 0.00000	-10910.246824	-108313.298852	-789.169391
3062	551.71776	555.35576	467.80589	1172.30242	 0.00000	 0.00000	-10916.097845	-108359.435632	-801.542823
3063	550.00262	553.62930	466.35161	1168.64756	 0.00000	 0.00000	-10916.971958	-108353.427461	-816.292117
3064	584.86444	581.87013	494.17919	1165.84912	 0.00000	 0.00000	-10907.121108	-108361.875895	-709.335180
3065	584.86444	559.25093	494.17919	1165.85506	 0.00000	 0.00000	-10911.671672	-108369.649076	-747.067639
3066	586.64085	560.94955	484.32859	1169.40379	 0.00000	 0.00000	-10910.043536	-108357.816089	-742.619270
3067	587.12476	541.98449	466.19384	1170.36062	 0.00000	 0.00000	-10914.073039	-108348.113377	-792.617016
3068	586.10606	541.04411	476.42301	1168.32097	 0.00000	 0.00000	-10911.678826	-108346.411014	-770.377248
3069	599.38156	538.71794	455.24525	1163.28947	 0.00000	 0.00000	-10912.466396	-108334.262648	-790.401309
3070	599.38156	566.45813	471.21573	1163.28440	 0.00000	 0.00000	-10907.810528	-108335.681177	-742.424103
3071	585.83478	586.43527	457.92454	1163.29864	 0.00000	 0.00000	-10909.144549	-108352.682266	-738.763228
3072	607.29462	576.83855	457.19826	1161.44144	 0.00000	 0.00000	-10907.673565	-108363.269399	-713.466247
3073	605.30187	549.11874	473.48417	1157.62605	 0.00000	 0.00000	-10911.101727	-108369.693006	-741.324264
3074	607.04434	578.84022	492.39610	1160.94522	 0.00000	 0.00000	-10907.196503	-108376.812661	-695.152373
3075	608.46554	569.39311	466.88378	1163.67568	 0.00000	 0.00000	-10908.324298	-108361.486068	-721.756908
3076	575.39964	567.56789	482.29761	1159.95320	 0.00000	 0.00000	-10912.356779	-108383.550124	-740.017663
3077	600.70146	565.55562	480.58766	1155.82985	 0.00000	 0.00000	-10910.497333	-108405.964800	-699.008534
3078	600.70146	550.21372	460.86552	1155.83542	 0.00000	 0.00000	-10913.180930	-108402.887075	-728.922220
3079	599.25237	571.70338	466.63980	1153.05769	 0.00000	 0.00000	-10913.177280	-108419.489136	-712.283662
3080	573.45237	557.88249	465.42443	1150.06429	 0.00000	 0.00000	-10914.861080	-108405.077245	-743.533555
3081	573.45237	540.93073	465.42443	1150.05404	 0.00000	 0.00000	-10917.701385	-108422.786076	-754.227773
3082	573.45237	540.93073	456.28384	1150.04645	 0.00000	 0.00000	-10918.880313	-108426.632573	-762.170553
3083	574.74346	542.14860	457.31114	1152.62164	 0.00000	 0.00000	-10918.318205	-108414.620872	-768.561178
3084	572.66082	577.08499	463.77528	1148.43283	 0.00000	 0.00000	-10915.276757	-108431.003857	-721.763713
3085	590.52550	565.11816	464.79586	1150.95240	 0.00000	 0.00000	-10915.110539	-108410.750777	-740.354616
3086	556.61387	565.11816	464.79586	1150.93970	 0.00000	 0.00000	-10916.913158	-108418.580603	-750.550979
3087	585.77052	565.11816	464.79586	1150.94916	 0.00000	 0.00000	-10914.023018	-108429.415939	-710.814238
3088	587.88113	585.74649	483.14942	1155.10240	 0.00000	 0.00000	-10910.072097	-108408.652582	-692.068391
3089	587.88113	571.41626	483.14942	1155.11243	 0.00000	 0.00000	-10910.700371	-108408.106135	-698.897572
3090	589.51323	573.00265	484.49076	1158.32746	 0.00000	 0.00000	-10910.930382	-108388.709302	-720.594516
3091	561.80309	551.66925	484.49076	1158.32396	 0.00000	 0.00000	-10915.080947	-108402.889047	-747.920428
3092	559.67508	575.12522	493.07942	1153.92950	 0.00000	 0.00000	-10913.241303	-108419.576863	-712.836163
3093	542.81287	575.75600	493.62022	1155.18633	 0.00000	 0.00000	-10914.105802	-108405.717432	-735.340586
3094	562.21828	576.33179	475.18232	1156.33558	 0.00000	 0.00000	-10912.111145	-108382.796053	-738.315397
3095	562.21828	595.13332	462.56617	1156.32605	 0.00000	 0.00000	-10910.039528	-108366.559855	-733.835424
3096	569.51096	596.63579	471.00246	1159.23823	 0.00000	 0.00000	-10907.109424	-108354.238073	-716.856171
3097	552.07104	560.84263	471.00246	1159.25294	 0.00000	 0.00000	-10914.967644	-108374.130169	-775.546266
3098	551.95001	539.08694	453.62044	1158.99195	 0.00000	 0.00000	-10919.184484	-108376.522915	-815.321923
3099	566.40840	540.33097	454.66724	1161.67638	 0.00000	 0.00000	-10916.186586	-108372.329647	-789.536212
3100	566.40840	540.33097	442.39179	1161.67820	 0.00000	 0.00000	-10918.065437	-108371.650861	-809.003512
3101	583.77721	539.61761	458.33527	1160.16040	 0.00000	 0.00000	-10915.823746	-108384.068448	-774.169008
3102	572.44895	539.61761	472.08750	1160.16806	 0.00000	 0.00000	-10915.256080	-108381.422171	-771.138626
3103	572.44895	539.61761	472.08750	1160.15605	 0.00000	 0.00000	-10914.970086	-108379.814714	-769.886150
3104	585.40799	556.24869	449.04326	1164.19652	 0.00000	 0.00000	-10913.270169	-108361.928441	-770.773250
3105	585.40799	556.24869	433.11011	1164.20291	 0.00000	 0.00000	-10916.353363	-108370.303944	-793.229685
3106	595.46598	555.00898	453.91211	1161.59062	 0.00000	 0.00000	-10912.289235	-108384.151220	-738.741132
3107	577.42658	573.23701	454.45555	1162.96902	 0.00000	 0.00000	-10913.662098	-108379.084481	-757.536500
3108	577.42658	552.45465	468.19560	1162.97614	 0.00000	 0.00000	-10914.646945	-108368.068865	-778.400589
3109	603.69483	576.10569	457.67245	1166.25175	 0.00000	 0.00000	-10908.421071	-108350.550315	-733.660391
3110	606.41595	578.70246	459.73539	1171.49548	 0.00000	 0.00000	-10906.885755	-108332.118439	-736.739114
3111	577.71988	578.70246	459.73539	1171.50169	 0.00000	 0.00000	-10908.327612	-108330.797509	-752.478611
3112	556.83525	579.83091	475.87252	1173.77918	 0.00000	 0.00000	-10908.164384	-108328.901531	-752.742309
3113	582.08690	565.16142	478.02510	1179.09772	 0.00000	 0.00000	-10905.780845	-108302.001368	-755.807082
3114	589.12656	586.73191	477.08204	1176.77563	 0.00000	 0.00000	-10904.248790	-108308.147824	-734.340075
3115	569.61659	576.22274	476.95745	1176.45662	 0.00000	 0.00000	-10908.393670	-108307.111397	-776.825306
3116	596.44884	559.34908	476.95745	1176.44458	 0.00000	 0.00000	-10906.472060	-108292.501305	-772.219295
3117	571.51040	558.59062	492.92211	1174.83986	 0.00000	 0.00000	-10907.569968	-108309.320649	-766.379036
3118	592.62473	556.65984	491.21832	1170.78923	 0.00000	 0.00000	-10907.591489	-108340.880450	-735.034444
3119	591.81090	555.89540	476.12085	1169.17141	 0.00000	 0.00000	-10910.949030	-108342.393435	-767.096865
3120	594.35151	576.24221	481.84877	1174.19687	 0.00000	 0.00000	-10905.839825	-108329.194223	-729.204026
3121	591.88891	565.28660	459.49701	1169.33917	 0.00000	 0.00000	-10910.299142	-108339.279177	-763.712243
3122	574.91492	563.77258	487.94294	1166.22089	 0.00000	 0.00000	-10910.292824	-108358.766352	-744.161886
3123	602.97284	562.54729	472.97408	1163.67902	 0.00000	 0.00000	-10909.852723	-108372.200517	-726.326717
3124	576.24791	561.12888	471.78152	1160.75241	 0.00000	 0.00000	-10913.231238	-108373.182988	-759.129388
3125	574.58882	548.77191	457.49868	1157.40608	 0.00000	 0.00000	-10916.803538	-108377.305915	-790.729463
3126	598.90026	550.15815	440.66067	1160.32027	 0.00000	 0.00000	-10914.128908	-108380.263787	-761.025296
3127	596.74944	556.30658	439.07814	1156.16525	 0.00000	 0.00000	-10914.717230	-108401.735789	-745.436514
3128	572.26789	554.82777	448.43102	1153.10152	 0.00000	 0.00000	-10915.569057	-108381.571601	-774.118973
3129	570.38596	553.00319	461.89537	1149.29629	 0.00000	 0.00000	-10915.705959	-108396.285208	-760.774380
3130	573.24323	555.77339	487.08230	1155.05928	 0.00000	 0.00000	-10911.758882	-108371.649220	-745.939598
3131	571.99127	576.79744	486.01851	1152.52476	 0.00000	 0.00000	-10909.982860	-108380.149526	-719.679076
3132	573.65652	563.63335	488.99538	1155.87373	 0.00000	 0.00000	-10908.362364	-108352.979760	-730.643879
3133	571.08352	578.15530	454.45105	1150.67539	 0.00000	 0.00000	-10911.101728	-108365.130007	-745.887275
3134	570.02776	577.08647	453.61091	1148.54242	 0.00000	 0.00000	-10912.741480	-108365.931575	-761.483230
3135	580.32658	562.15508	453.61091	1148.53307	 0.00000	 0.00000	-10914.124358	-108377.922760	-763.320818
3136	591.35798	541.06775	453.03975	1147.07745	 0.00000	 0.00000	-10914.444633	-108371.726860	-772.719466
3137	591.35798	557.07715	460.56925	1147.08786	 0.00000	 0.00000	-10912.596563	-108376.857191	-749.108444
3138	571.57499	558.69709	461.90856	1150.41922	 0.00000	 0.00000	-10914.074110	-108373.915079	-766.826021
3139	573.92004	560.98930	463.80367	1155.12507	 0.00000	 0.00000	-10913.005416	-108371.911542	-758.142620
3140	552.73231	561.80607	464.47893	1156.79469	 0.00000	 0.00000	-10914.248335	-108347.553183	-794.930171
3141	544.73969	559.76216	486.78097	1152.57605	 0.00000	 0.00000	-10912.486368	-108361.769898	-763.093787
3142	536.26370	558.46947	474.84991	1149.92727	 0.00000	 0.00000	-10915.984815	-108383.060443	-776.787711
3143	536.26370	558.46947	474.84991	1149.91365	 0.00000	 0.00000	-10915.256251	-108373.865192	-778.697322
3144	531.43091	558.46947	474.84991	1149.90633	 0.00000	 0.00000	-10916.510620	-108377.286294	-787.819905
3145	553.29860	558.46947	504.17927	1149.91253	 0.00000	 0.00000	-10909.332352	-108368.176579	-725.146938
3146	555.05749	560.24479	490.56423	1153.57305	 0.00000	 0.00000	-10911.129215	-108357.582528	-753.709626
3147	540.42528	561.99814	462.04265	1157.17524	 0.00000	 0.00000	-10914.396234	-108336.656175	-807.306164
3148	554.20928	561.26264	480.37838	1155.64940	 0.00000	 0.00000	-10912.897443	-108349.237556	-779.736876
3149	572.62018	541.68032	479.20930	1152.84426	 0.00000	 0.00000	-10913.641063	-108369.017358	-767.393268
3150	574.32563	556.57088	505.38353	1156.29074	 0.00000	 0.00000	-10907.963854	-108337.908527	-741.730016
3151	599.11095	575.95666	502.89156	1150.57798	 0.00000	 0.00000	-10904.077417	-108338.931215	-701.842957
3152	624.61803	577.07282	477.32296	1152.79990	 0.00000	 0.00000	-10904.527586	-108364.491398	-680.784464
3153	626.11025	578.45145	478.46329	1155.56397	 0.00000	 0.00000	-10902.781481	-108348.141519	-679.673287
3154	596.62488	577.71648	477.85537	1154.10481	 0.00000	 0.00000	-10906.311638	-108365.946032	-697.170348
3155	574.93686	599.53698	479.26368	1157.51062	 0.00000	 0.00000	-10904.614704	-108338.026291	-708.120754
3156	572.55604	571.79562	477.27905	1152.70690	 0.00000	 0.00000	-10909.309303	-108342.033130	-751.059903
3157	570.50551	559.23256	464.91444	1148.58801	 0.00000	 0.00000	-10913.503649	-108379.329449	-755.707037
3158	582.75305	552.92269	487.22593	1145.97070	 0.00000	 0.00000	-10911.193393	-108383.512082	-728.421853
3159	560.21284	552.92269	466.52735	1145.97816	 0.00000	 0.00000	-10916.518943	-108403.319535	-761.869897
3160	566.35896	562.07650	466.52735	1145.96720	 0.00000	 0.00000	-10913.215174	-108380.235211	-751.916528
3161	544.20003	560.53933	440.32261	1142.84964	 0.00000	 0.00000	-10920.740300	-108384.661089	-822.741914
3162	571.39688	559.27272	454.47253	1140.27215	 0.00000	 0.00000	-10916.875528	-108402.468494	-766.286791
3163	546.00445	595.09519	471.99024	1142.79528	 0.00000	 0.00000	-10915.375030	-108396.973866	-756.776430
3164	546.00445	575.32389	471.99024	1142.79929	 0.00000	 0.00000	-10917.662338	-108397.135354	-779.488028
3165	564.78306	548.85082	471.99024	1142.79067	 0.00000	 0.00000	-10917.344494	-108389.641841	-783.803096
3166	576.40205	565.45579	490.09387	1142.80126	 0.00000	 0.00000	-10913.197148	-108398.159433	-733.812047
3167	604.09249	547.26913	491.93667	1147.08885	 0.00000	 0.00000	-10911.458584	-108366.086114	-748.499730
3168	602.14062	545.50086	508.53861	1143.39243	 0.00000	 0.00000	-10910.113076	-108386.185241	-714.945515
3169	577.20632	545.50086	508.53861	1143.38217	 0.00000	 0.00000	-10913.140196	-108396.781760	-734.620200
3170	572.99371	547.31685	510.23156	1147.19825	 0.00000	 0.00000	-10911.990118	-108389.445237	-730.455945
3171	574.50472	548.76015	511.57706	1150.23113	 0.00000	 0.00000	-10910.172786	-108359.288082	-742.439782
3172	560.04149	568.10833	493.90255	1154.11462	 0.00000	 0.00000	-10909.756231	-108351.303197	-746.259109
3173	558.28510	579.47931	492.35358	1150.48644	 0.00000	 0.00000	-10910.348483	-108355.630678	-747.854147
3174	574.63359	578.26312	482.42035	1148.06258	 0.00000	 0.00000	-10910.860489	-108372.272234	-736.332651
3175	575.69716	579.33341	483.31325	1150.19580	 0.00000	 0.00000	-10913.327088	-108402.424869	-730.846014
3176	577.33425	597.69098	484.68763	1153.46003	 0.00000	 0.00000	-10911.248787	-108392.312575	-720.175294
3177	576.43661	573.06625	483.93404	1151.67465	 0.00000	 0.00000	-10914.417746	-108407.912115	-736.265341
3178	546.44740	586.25397	484.42147	1152.84340	 0.00000	 0.00000	-10916.070616	-108407.964060	-752.742097
3179	543.94056	553.69613	482.19918	1147.56651	 0.00000	 0.00000	-10921.360098	-108420.819121	-792.781861
3180	558.19442	575.83951	469.83274	1142.88600	 0.00000	 0.00000	-10919.235460	-108445.856892	-746.497703
3181	558.19442	555.65050	469.83274	1142.88196	 0.00000	 0.00000	-10918.388265	-108429.588383	-754.294265
3182	556.31070	557.57206	465.91076	1146.82724	 0.00000	 0.00000	-10917.000305	-108401.902524	-768.100528
3183	577.57783	577.84812	465.91076	1146.82154	 0.00000	 0.00000	-10913.125695	-108407.222467	-724.034484
3184	577.55853	577.82882	465.89520	1146.77517	 0.00000	 0.00000	-10914.824390	-108411.684183	-736.559720
3185	578.84865	579.11954	451.34858	1149.32646	 0.00000	 0.00000	-10914.774650	-108399.322889	-748.423610
3186	563.16590	563.04465	452.06856	1151.17219	 0.00000	 0.00000	-10917.297144	-108400.203283	-772.768155
3187	557.78209	563.04465	452.06856	1151.16379	 0.00000	 0.00000	-10917.553837	-108388.517817	-787.020557
3188	557.78209	563.04465	452.06856	1151.15027	 0.00000	 0.00000	-10918.179589	-108368.988570	-812.807324
3189	557.78209	581.99943	474.84311	1151.16087	 0.00000	 0.00000	-10911.662445	-108363.988347	-752.636103
3190	547.45558	565.80752	459.36674	1151.14803	 0.00000	 0.00000	-10915.256566	-108363.252592	-789.313070
3191	546.55540	564.87716	484.22480	1149.26221	 0.00000	 0.00000	-10913.729592	-108369.872872	-767.423045
3192	552.67136	565.48421	484.74518	1150.48351	 0.00000	 0.00000	-10913.133621	-108362.168217	-769.167990
3193	575.94361	563.46155	483.01131	1146.38369	 0.00000	 0.00000	-10912.052518	-108392.015169	-728.510016
3194	579.03639	591.93908	485.60505	1152.54823	 0.00000	 0.00000	-10907.722567	-108367.527782	-709.697887
3195	559.36851	563.27454	484.16382	1149.12491	 0.00000	 0.00000	-10915.401111	-108399.243933	-754.767173
3196	559.36851	563.27454	484.16382	1149.13579	 0.00000	 0.00000	-10914.799515	-108405.528866	-742.466286
3197	581.33996	573.27058	485.65263	1152.66095	 0.00000	 0.00000	-10911.826386	-108400.322804	-717.941056
3198	561.69560	550.32654	472.27895	1152.65908	 0.00000	 0.00000	-10916.391679	-108377.373444	-786.543343
3199	585.78391	567.78980	444.11817	1148.75658	 0.00000	 0.00000	-10915.584557	-108391.839211	-764.006360
3200	571.34646	566.39607	443.02802	1145.95327	 0.00000	 0.00000	-10918.319478	-108397.098182	-786.096598
3201	571.34646	566.39607	453.64897	1145.96340	 0.00000	 0.00000	-10918.196259	-108394.420105	-787.542489
3202	558.18971	551.79539	447.02135	1148.80922	 0.00000	 0.00000	-10921.033868	-108397.164415	-813.174267
3203	586.23072	552.95061	447.95722	1151.20775	 0.00000	 0.00000	-10916.404757	-108375.310809	-788.736765
3204	597.85722	579.90937	447.95722	1151.20265	 0.00000	 0.00000	-10914.200743	-108388.925408	-753.082019
3205	583.25393	555.17309	474.86618	1154.58174	 0.00000	 0.00000	-10912.344684	-108366.557413	-756.889429
3206	585.19625	579.57927	493.58385	1158.42153	 0.00000	 0.00000	-10908.323002	-108369.391446	-713.838579
3207	583.63723	578.03521	479.93486	1155.34120	 0.00000	 0.00000	-10909.595750	-108372.526779	-723.430721
3208	609.04907	578.03521	466.33213	1155.32989	 0.00000	 0.00000	-10907.926020	-108358.575801	-720.684395
3209	602.00993	580.02233	489.29337	1159.29514	 0.00000	 0.00000	-10905.163152	-108351.916775	-699.714747
3210	582.42806	559.06525	488.73494	1157.96059	 0.00000	 0.00000	-10911.508877	-108365.104839	-749.983934
3211	585.20249	561.72839	482.23872	1163.48711	 0.00000	 0.00000	-10909.537003	-108338.740963	-756.629071
3212	583.97538	560.55050	481.22752	1161.03858	 0.00000	 0.00000	-10909.773826	-108335.669739	-762.068520
3213	568.50649	562.37100	461.35151	1164.82640	 0.00000	 0.00000	-10912.032774	-108334.651970	-785.675769
3214	585.36769	547.52799	477.18219	1164.83293	 0.00000	 0.00000	-10910.481909	-108330.398481	-774.420609
3215	586.78213	570.63125	478.33522	1167.63573	 0.00000	 0.00000	-10907.711360	-108322.140836	-754.972764
3216	587.62476	571.45068	479.02212	1169.30115	 0.00000	 0.00000	-10906.822163	-108312.937107	-755.284522
3217	587.62476	571.45068	479.02212	1169.31145	 0.00000	 0.00000	-10907.052079	-108313.768230	-756.752564
3218	589.61188	573.38312	499.32987	1173.25506	 0.00000	 0.00000	-10903.399034	-108320.203039	-713.787298
3219	590.91216	551.91121	478.06468	1175.85336	 0.00000	 0.00000	-10906.464006	-108297.489839	-767.150221
3220	592.83657	565.43163	479.62158	1179.67370	 0.00000	 0.00000	-10904.217182	-108291.469906	-750.701914
3221	593.18925	565.76801	469.56294	1180.38408	 0.00000	 0.00000	-10905.114491	-108281.464878	-769.680033
3222	612.50199	566.86934	470.47701	1182.68000	 0.00000	 0.00000	-10904.282651	-108289.497249	-753.329261
3223	600.07033	592.91112	495.00058	1186.16889	 0.00000	 0.00000	-10897.692344	-108268.205536	-708.717899
3224	598.21365	560.72473	493.46900	1182.51474	 0.00000	 0.00000	-10903.100495	-108282.824146	-748.180806
3225	576.46551	586.60512	462.30104	1184.62486	 0.00000	 0.00000	-10904.870567	-108287.662594	-761.043071
3226	544.56993	591.59742	483.30034	1184.61946	 0.00000	 0.00000	-10907.809140	-108302.088781	-776.002616
3227	563.83199	558.29111	469.10732	1180.71560	 0.00000	 0.00000	-10909.749812	-108313.099464	-784.398652
3228	587.66782	559.77449	455.15596	1183.85747	 0.00000	 0.00000	-10907.153392	-108286.632825	-784.901099
3229	568.81026	558.42050	472.88198	1180.98599	 0.00000	 0.00000	-10909.522730	-108297.706001	-797.521294
3230	567.43310	587.87013	471.73707	1178.11177	 0.00000	 0.00000	-10906.801962	-108332.695303	-735.324322
3231	598.68993	588.56054	472.29109	1179.48826	 0.00000	 0.00000	-10902.223532	-108306.090376	-716.144945
3232	568.34009	567.55232	470.49004	1174.99743	 0.00000	 0.00000	-10908.328409	-108320.246658	-763.037427
3233	567.31088	566.52454	488.30493	1172.87616	 0.00000	 0.00000	-10908.016575	-108346.547366	-733.618385
3234	568.88625	568.09773	489.66091	1176.14460	 0.00000	 0.00000	-10906.789465	-108326.121276	-741.773379
3235	585.86839	548.29031	502.62384	1176.13603	 0.00000	 0.00000	-10905.239962	-108303.453295	-748.946322
3236	582.58921	564.69334	487.46623	1169.56636	 0.00000	 0.00000	-10906.403399	-108320.773723	-743.260269
3237	581.58720	574.36683	486.62783	1167.56457	 0.00000	 0.00000	-10906.734571	-108333.902494	-733.443214
3238	580.31062	555.83377	500.30488	1164.99501	 0.00000	 0.00000	-10908.238402	-108354.434231	-727.949788
3239	582.67873	558.10200	472.84505	1169.74059	 0.00000	 0.00000	-10909.645160	-108342.196679	-754.254918
3240	580.73824	544.17892	492.41867	1165.83493	 0.00000	 0.00000	-10910.044655	-108355.286561	-745.159992
3241	579.09573	542.63981	470.49093	1162.52893	 0.00000	 0.00000	-10912.945785	-108356.619284	-772.838566
3242	580.65644	531.49928	457.94043	1165.66948	 0.00000	 0.00000	-10914.455183	-108345.209188	-799.342638
3243	581.87821	532.61762	482.29987	1168.13367	 0.00000	 0.00000	-10911.312681	-108322.533294	-790.593519
3244	583.28849	533.90851	483.46881	1170.97495	 0.00000	 0.00000	-10907.457910	-108294.253237	-780.325868
3245	619.91227	533.90851	466.50716	1170.96113	 0.00000	 0.00000	-10909.493683	-108309.426904	-785.509925
3246	590.15804	531.49397	444.41408	1165.65834	 0.00000	 0.00000	-10915.104200	-108330.964649	-820.077348
3247	592.61140	562.35751	468.90092	1170.51318	 0.00000	 0.00000	-10909.360831	-108328.424080	-765.184231
3248	593.64621	542.77144	477.71925	1172.56429	 0.00000	 0.00000	-10910.826831	-108319.544352	-788.723958
3249	618.50597	541.43716	476.54489	1169.69312	 0.00000	 0.00000	-10908.551521	-108327.067926	-758.447287
3250	618.50597	541.43716	476.54489	1169.69626	 0.00000	 0.00000	-10907.583440	-108310.932354	-764.902051
3251	632.73544	551.81778	476.54489	1169.68907	 0.00000	 0.00000	-10905.184057	-108324.365364	-727.475210
3252	611.22289	578.22229	475.04683	1166.02334	 0.00000	 0.00000	-10906.583394	-108346.862000	-718.971945
3253	579.78792	559.38212	477.71360	1160.84931	 0.00000	 0.00000	-10912.846012	-108368.133315	-760.326804
3254	599.13442	533.88810	479.23479	1164.53409	 0.00000	 0.00000	-10912.094828	-108364.632597	-756.315680
3255	577.38408	524.16611	467.47182	1166.15546	 0.00000	 0.00000	-10914.616308	-108353.143889	-793.019195
3256	585.99818	545.40031	457.94884	1164.39881	 0.00000	 0.00000	-10912.246583	-108364.998932	-757.466894
3257	587.53722	572.96552	463.03837	1167.45065	 0.00000	 0.00000	-10906.765008	-108335.259543	-732.390538
3258	585.51448	570.99294	468.66093	1163.43794	 0.00000	 0.00000	-10907.478056	-108344.386418	-730.394146
3259	569.31294	569.31089	476.86969	1160.01541	 0.00000	 0.00000	-10909.156541	-108352.916322	-738.649085
3260	570.50323	541.05940	488.54025	1162.43049	 0.00000	 0.00000	-10909.091478	-108322.622886	-768.291893
3261	598.26630	575.33689	499.04581	1166.81654	 0.00000	 0.00000	-10901.848118	-108319.578633	-698.902546
3262	587.62524	584.91538	477.01622	1170.36860	 0.00000	 0.00000	-10904.646832	-108314.544837	-731.923479
3263	587.62524	572.37034	495.00037	1170.37813	 0.00000	 0.00000	-10903.814831	-108304.017005	-734.131306
3264	589.67897	574.37075	496.73038	1174.45531	 0.00000	 0.00000	-10902.814511	-108290.672697	-737.472412
3265	592.12674	544.47257	478.78337	1179.31676	 0.00000	 0.00000	-10905.260763	-108291.953239	-760.654392
3266	599.39810	564.10757	460.83917	1175.41906	 0.00000	 0.00000	-10904.293518	-108301.954253	-740.980926
3267	570.66343	556.65682	446.39467	1172.20919	 0.00000	 0.00000	-10910.961337	-108322.602390	-787.010981
3268	578.39531	573.96848	445.61310	1170.16291	 0.00000	 0.00000	-10908.749763	-108307.140555	-780.357077
3269	602.86359	563.14080	444.43855	1167.08343	 0.00000	 0.00000	-10907.800103	-108313.724233	-764.276800
3270	577.81658	561.68869	465.87159	1164.08092	 0.00000	 0.00000	-10907.995474	-108319.425162	-760.529577
3271	556.66639	561.68869	465.87159	1164.09199	 0.00000	 0.00000	-10909.887287	-108320.751401	-778.121464
3272	579.34739	544.91759	463.88808	1159.14529	 0.00000	 0.00000	-10911.863978	-108357.398245	-761.241536
3273	578.08069	565.47803	452.42407	1156.62058	 0.00000	 0.00000	-10911.977738	-108370.715618	-749.061764
3274	566.17915	567.53065	468.21867	1160.81112	 0.00000	 0.00000	-10913.151134	-108370.171452	-761.339884
3275	567.75654	569.11180	460.33255	1164.04516	 0.00000	 0.00000	-10911.771170	-108363.135302	-754.576399
3276	568.85812	570.21601	479.45729	1166.31174	 0.00000	 0.00000	-10909.254015	-108350.094667	-742.445488
