Sample	theta_A	theta_B	theta_root	tau_root	tau_A	tau_B	Data-ld-ln	Full-ld-ln	Gene-ld-ln
965	936.19937	 0.05315	 0.49534	2812.38118	 0.00000	 0.00000	-9457.044580	-94611.443751	40.997949
966	934.48233	 0.05170	 0.50458	2807.22943	 0.00000	 0.00000	-9455.342360	-94614.719146	61.295542
967	895.10786	 0.05276	 0.53192	2797.96714	 0.00000	 0.00000	-9460.631893	-94628.405685	22.086752
968	921.96847	 0.05125	 0.55725	2797.97493	 0.00000	 0.00000	-9458.785187	-94629.085700	41.233833
969	923.90310	 0.04935	 0.58485	2803.85211	 0.00000	 0.00000	-9459.395636	-94637.090560	43.134195
970	906.07884	 0.04774	 0.59829	2795.58260	 0.00000	 0.00000	-9460.126544	-94641.635766	40.370326
971	936.82032	 0.05005	 0.62478	2805.59681	 0.00000	 0.00000	-9456.341002	-94628.171706	64.761690
972	903.17580	 0.05157	 0.64073	2798.18001	 0.00000	 0.00000	-9464.061177	-94653.717598	13.105831
973	912.81531	 0.04877	 0.62189	2787.22031	 0.00000	 0.00000	-9464.194448	-94681.720314	39.775834
974	927.16944	 0.04543	 0.65776	2779.21701	 0.00000	 0.00000	-9464.307625	-94696.405603	53.329358
975	924.98064	 0.04663	 0.65770	2772.66832	 0.00000	 0.00000	-9463.603863	-94692.446518	56.407883
976	948.68221	 0.04891	 0.62495	2777.99085	 0.00000	 0.00000	-9460.003674	-94676.756163	76.719423
977	908.14759	 0.05077	 0.65984	2786.60142	 0.00000	 0.00000	-9464.659461	-94669.919671	23.325062
978	943.98306	 0.04791	 0.65683	2773.91479	 0.00000	 0.00000	-9464.078686	-94692.978751	52.191893
979	911.96542	 0.04928	 0.63892	2785.51402	 0.00000	 0.00000	-9461.857110	-94656.699994	38.128897
980	910.21579	 0.05180	 0.61349	2780.16121	 0.00000	 0.00000	-9464.155245	-94676.567371	35.014918
981	894.80538	 0.04972	 0.65279	2771.88696	 0.00000	 0.00000	-9467.272033	-94695.406487	22.686153
982	951.85164	 0.04887	 0.68217	2765.69535	 0.00000	 0.00000	-9463.725390	-94715.525890	78.271991
983	933.73419	 0.04713	 0.66199	2771.64366	 0.00000	 0.00000	-9463.876149	-94700.146740	61.385251
984	933.73419	 0.04493	 0.66199	2771.63069	 0.00000	 0.00000	-9464.569782	-94705.019115	59.321298
985	930.59058	 0.04307	 0.69241	2762.28310	 0.00000	 0.00000	-9467.445267	-94734.941858	60.489188
986	932.68656	 0.04055	 0.69397	2768.51617	 0.00000	 0.00000	-9466.388982	-94709.653751	45.763934
987	935.31279	 0.04231	 0.73632	2776.29952	 0.00000	 0.00000	-9462.946577	-94685.112215	55.646448
988	909.20743	 0.04351	 0.76156	2788.70957	 0.00000	 0.00000	-9463.075287	-94660.324765	29.571892
989	907.51124	 0.04452	 0.76014	2783.49257	 0.00000	 0.00000	-9465.081711	-94680.700278	29.883166
990	949.11566	 0.04650	 0.74406	2795.68239	 0.00000	 0.00000	-9460.170112	-94667.538301	65.837178
991	946.77347	 0.04848	 0.71146	2788.77416	 0.00000	 0.00000	-9460.181149	-94670.780885	68.969394
992	943.58086	 0.04707	 0.68236	2779.36178	 0.00000	 0.00000	-9464.206960	-94688.522832	46.453236
993	973.42604	 0.05026	 0.66322	2783.51284	 0.00000	 0.00000	-9459.104916	-94678.446112	87.396956
994	912.61933	 0.04752	 0.69105	2790.62261	 0.00000	 0.00000	-9463.951249	-94667.241763	27.729275
995	954.84429	 0.04571	 0.72035	2784.54035	 0.00000	 0.00000	-9461.265305	-94678.762139	66.109089
996	911.71699	 0.04742	 0.73537	2773.93673	 0.00000	 0.00000	-9465.804192	-94693.575264	35.533341
997	930.54002	 0.04624	 0.76728	2781.72305	 0.00000	 0.00000	-9461.453681	-94670.376361	55.839555
998	903.53123	 0.04464	 0.75091	2793.16525	 0.00000	 0.00000	-9462.592257	-94640.550831	14.628260
999	943.29280	 0.04294	 0.79402	2785.63597	 0.00000	 0.00000	-9461.589493	-94655.056491	39.161557
1000	919.01532	 0.04035	 0.83726	2783.99598	 0.00000	 0.00000	-9464.944423	-94667.466285	18.022054
1001	951.99098	 0.04179	 0.88258	2790.17535	 0.00000	 0.00000	-9458.908848	-94648.204530	59.116048
1002	951.99098	 0.03968	 0.86209	2790.17051	 0.00000	 0.00000	-9459.637464	-94652.503417	56.128774
1003	957.91517	 0.03871	 0.88986	2790.17842	 0.00000	 0.00000	-9458.415577	-94647.253753	63.097980
1004	961.20008	 0.03991	 0.93012	2799.75462	 0.00000	 0.00000	-9457.948710	-94629.531213	50.044115
1005	915.45165	 0.03752	 0.93012	2799.76564	 0.00000	 0.00000	-9462.800869	-94628.974148	0.965462
1006	912.94628	 0.03913	 0.92758	2792.11096	 0.00000	 0.00000	-9464.152926	-94658.071992	16.542732
1007	911.61901	 0.03811	 0.88889	2788.04452	 0.00000	 0.00000	-9462.028893	-94647.256886	26.967958
1008	912.58289	 0.03715	 0.92510	2791.00362	 0.00000	 0.00000	-9461.479791	-94652.930903	38.132994
1009	936.03346	 0.03671	 0.97410	2781.55278	 0.00000	 0.00000	-9462.560035	-94686.694459	61.094106
1010	932.61081	 0.03738	 0.93517	2771.38936	 0.00000	 0.00000	-9463.219740	-94686.161004	53.963603
1011	894.19478	 0.03939	 0.97151	2771.40041	 0.00000	 0.00000	-9466.797157	-94684.095893	16.124319
1012	870.58551	 0.04183	 0.93388	2779.49643	 0.00000	 0.00000	-9468.346834	-94678.142513	-5.325831
1013	900.52969	 0.04113	 0.96765	2787.18198	 0.00000	 0.00000	-9464.182814	-94671.548227	29.720083
1014	936.72027	 0.04298	 1.01670	2791.99679	 0.00000	 0.00000	-9460.442124	-94656.591995	52.170755
1015	934.75934	 0.04463	 0.97046	2786.15638	 0.00000	 0.00000	-9462.977780	-94678.377988	48.600190
1016	936.52903	 0.04298	 0.99060	2791.43818	 0.00000	 0.00000	-9463.314249	-94678.005147	44.862656
1017	901.45186	 0.04311	 0.95150	2800.11473	 0.00000	 0.00000	-9464.361485	-94664.172645	20.557796
1018	944.48635	 0.04577	 0.95302	2804.60744	 0.00000	 0.00000	-9459.838556	-94643.157478	44.771918
1019	896.75707	 0.04803	 1.00044	2812.75676	 0.00000	 0.00000	-9463.081284	-94617.024492	-13.788345
1020	935.24914	 0.04717	 0.97326	2805.11523	 0.00000	 0.00000	-9459.996543	-94633.468540	33.503106
1021	934.25007	 0.04466	 1.02625	2802.11429	 0.00000	 0.00000	-9460.421662	-94642.444500	38.227884
1022	906.70361	 0.04586	 1.00437	2808.56020	 0.00000	 0.00000	-9462.266540	-94626.546314	3.880913
1023	953.63192	 0.04447	 1.02973	2808.55265	 0.00000	 0.00000	-9457.262461	-94621.760190	49.135583
1024	910.49908	 0.04584	 1.06579	2816.23849	 0.00000	 0.00000	-9460.939061	-94617.309711	7.919101
1025	910.49908	 0.04780	 1.04401	2816.24535	 0.00000	 0.00000	-9460.676199	-94614.252366	7.490372
1026	910.49908	 0.04592	 1.03017	2816.23662	 0.00000	 0.00000	-9460.641831	-94590.889401	-15.528913
1027	937.63378	 0.04336	 1.05927	2815.86188	 0.00000	 0.00000	-9458.473577	-94617.191283	32.455512
1028	939.09845	 0.04157	 1.08813	2820.27442	 0.00000	 0.00000	-9456.824130	-94601.299440	33.058140
1029	912.47003	 0.04402	 1.13662	2828.94094	 0.00000	 0.00000	-9458.789826	-94598.276350	10.378087
1030	949.49357	 0.04642	 1.07041	2820.96338	 0.00000	 0.00000	-9456.566238	-94601.565655	35.903275
1031	923.64447	 0.04547	 1.03714	2820.95837	 0.00000	 0.00000	-9457.681885	-94601.162331	24.343485
1032	950.19357	 0.04784	 1.08242	2825.36557	 0.00000	 0.00000	-9455.527762	-94595.454792	40.177167
1033	947.38819	 0.04902	 1.11172	2817.02891	 0.00000	 0.00000	-9456.516793	-94616.784741	51.616807
1034	911.27204	 0.05126	 1.10871	2809.40536	 0.00000	 0.00000	-9461.980872	-94626.374773	6.566053
1035	916.49438	 0.05405	 1.15741	2825.48958	 0.00000	 0.00000	-9459.203677	-94598.715506	6.678740
1036	915.17701	 0.05093	 1.18312	2821.44184	 0.00000	 0.00000	-9458.852556	-94607.142537	18.616974
1037	946.27548	 0.04850	 1.23745	2822.21849	 0.00000	 0.00000	-9455.942582	-94593.019007	33.593189
1038	921.02800	 0.04714	 1.22872	2812.91840	 0.00000	 0.00000	-9460.659588	-94612.813794	6.217917
1039	924.58446	 0.04442	 1.28348	2823.77416	 0.00000	 0.00000	-9457.788633	-94592.966493	15.080164
1040	958.27818	 0.04592	 1.21670	2808.77108	 0.00000	 0.00000	-9457.751714	-94635.825304	58.308161
1041	961.91911	 0.04472	 1.28182	2819.43641	 0.00000	 0.00000	-9453.649314	-94598.071459	61.578323
1042	951.67956	 0.04581	 1.24679	2819.42972	 0.00000	 0.00000	-9456.400382	-94604.668956	40.665135
1043	949.48627	 0.04780	 1.18493	2812.93944	 0.00000	 0.00000	-9456.773637	-94603.028995	35.292627
1044	952.70291	 0.04522	 1.18894	2822.46316	 0.00000	 0.00000	-9455.649602	-94580.218575	23.722552
1045	950.30431	 0.04349	 1.10472	2815.34598	 0.00000	 0.00000	-9458.656791	-94606.084957	19.517051
1046	950.30431	 0.04050	 1.08002	2815.35614	 0.00000	 0.00000	-9458.434397	-94615.310153	30.966188
1047	907.29623	 0.04118	 1.01856	2807.32336	 0.00000	 0.00000	-9461.813578	-94636.731409	18.595632
1048	928.85350	 0.04107	 1.06258	2799.59819	 0.00000	 0.00000	-9460.402036	-94651.146460	47.126104
1049	894.95206	 0.04334	 1.08710	2812.00583	 0.00000	 0.00000	-9462.904945	-94627.576770	-1.472679
1050	934.74659	 0.04297	 1.13566	2803.91799	 0.00000	 0.00000	-9460.089904	-94648.259249	47.360211
1051	889.81224	 0.04139	 1.09767	2806.82381	 0.00000	 0.00000	-9463.711319	-94635.390918	-1.722272
1052	886.97297	 0.04078	 1.05863	2797.85740	 0.00000	 0.00000	-9465.795326	-94654.448684	-3.504574
1053	884.46558	 0.04166	 1.02244	2789.93316	 0.00000	 0.00000	-9465.332869	-94662.166482	8.837791
1054	923.49300	 0.04285	 0.97324	2780.81097	 0.00000	 0.00000	-9463.125357	-94683.230869	51.977296
1055	893.04012	 0.04462	 1.00805	2793.14887	 0.00000	 0.00000	-9465.475163	-94663.672351	8.920724
1056	924.03835	 0.04272	 1.04532	2793.16189	 0.00000	 0.00000	-9464.517487	-94669.350642	24.175774
1057	874.91413	 0.04186	 1.02709	2800.93888	 0.00000	 0.00000	-9467.894288	-94652.286341	-26.656536
1058	876.54115	 0.04088	 0.99115	2806.13750	 0.00000	 0.00000	-9465.187803	-94631.338889	-20.539138
1059	879.49143	 0.04193	 0.94401	2815.57471	 0.00000	 0.00000	-9463.041558	-94601.200206	-29.215371
1060	876.73185	 0.04389	 0.98567	2806.74315	 0.00000	 0.00000	-9465.322569	-94630.701190	-22.524496
1061	936.94144	 0.04239	 1.03676	2821.08655	 0.00000	 0.00000	-9456.164303	-94581.881386	20.238358
1062	936.94144	 0.04147	 1.07180	2821.09299	 0.00000	 0.00000	-9456.163272	-94592.179329	30.546607
1063	901.76951	 0.03938	 1.09795	2813.84408	 0.00000	 0.00000	-9461.839906	-94619.838860	1.439802
1064	937.47260	 0.03788	 1.16879	2813.83927	 0.00000	 0.00000	-9457.395471	-94612.352586	38.397876
1065	962.47703	 0.03624	 1.21223	2798.57493	 0.00000	 0.00000	-9458.948773	-94639.608783	50.121057
1066	959.63728	 0.03613	 1.27090	2790.31030	 0.00000	 0.00000	-9459.729349	-94651.647236	54.353744
1067	957.89096	 0.03529	 1.20928	2785.22568	 0.00000	 0.00000	-9460.149364	-94661.986279	60.492641
1068	955.06329	 0.03691	 1.23989	2776.99229	 0.00000	 0.00000	-9462.174281	-94670.786642	49.043832
1069	916.87382	 0.03795	 1.29155	2787.54505	 0.00000	 0.00000	-9464.033672	-94642.118717	1.781999
1070	945.47374	 0.03834	 1.32245	2778.88065	 0.00000	 0.00000	-9465.633838	-94671.493682	15.155300
1071	959.38889	 0.03649	 1.36963	2773.82292	 0.00000	 0.00000	-9464.832648	-94685.655167	37.328686
1072	963.37290	 0.03811	 1.35353	2785.35362	 0.00000	 0.00000	-9461.551867	-94650.390742	34.872072
1073	961.37280	 0.03664	 1.29704	2779.57410	 0.00000	 0.00000	-9462.235886	-94671.720130	49.361273
1074	904.20938	 0.03491	 1.35049	2782.44309	 0.00000	 0.00000	-9469.383453	-94681.987791	-11.846743
1075	930.07276	 0.03357	 1.31478	2773.75247	 0.00000	 0.00000	-9467.631501	-94715.127896	38.812887
1076	904.01212	 0.03441	 1.25809	2767.35907	 0.00000	 0.00000	-9469.257380	-94711.468752	18.894949
1077	909.20694	 0.03553	 1.19990	2783.27263	 0.00000	 0.00000	-9467.108533	-94682.672538	11.587210
1078	920.83736	 0.03404	 1.20226	2788.71772	 0.00000	 0.00000	-9465.847260	-94661.017274	2.544670
1079	920.83736	 0.03250	 1.17011	2788.71094	 0.00000	 0.00000	-9463.902851	-94669.251893	30.223381
1080	918.68494	 0.03138	 1.11384	2782.20001	 0.00000	 0.00000	-9464.529576	-94676.207998	30.912237
1081	918.68494	 0.03016	 1.10759	2782.21183	 0.00000	 0.00000	-9464.583731	-94677.094759	31.257449
1082	915.96581	 0.03084	 1.15125	2773.96745	 0.00000	 0.00000	-9467.108752	-94693.616287	22.528769
1083	913.37604	 0.03223	 1.11333	2766.11975	 0.00000	 0.00000	-9470.241908	-94711.219170	8.800089
1084	915.31117	 0.03315	 1.11569	2771.97040	 0.00000	 0.00000	-9469.149157	-94705.634792	14.143219
1085	917.05439	 0.03485	 1.07780	2777.25406	 0.00000	 0.00000	-9468.176695	-94690.774270	9.007317
1086	914.96326	 0.03583	 1.11456	2770.93382	 0.00000	 0.00000	-9469.716913	-94713.770902	16.601770
1087	885.13019	 0.03755	 1.09996	2778.95873	 0.00000	 0.00000	-9471.137981	-94707.219316	-4.160493
1088	941.56245	 0.03684	 1.06662	2782.75233	 0.00000	 0.00000	-9465.071908	-94691.173960	40.454881
1089	928.57334	 0.03451	 1.10941	2777.12788	 0.00000	 0.00000	-9468.534185	-94704.771633	19.429784
1090	925.24580	 0.03618	 1.06527	2767.16263	 0.00000	 0.00000	-9469.603928	-94728.818063	32.778785
1091	888.83899	 0.03802	 1.01905	2767.17397	 0.00000	 0.00000	-9474.697608	-94736.340608	-10.635470
1092	886.87889	 0.03871	 1.05679	2761.07989	 0.00000	 0.00000	-9476.530116	-94743.568627	-21.732534
1093	926.59485	 0.03780	 1.09671	2758.87967	 0.00000	 0.00000	-9474.036823	-94758.681409	18.313182
1094	926.59485	 0.03622	 1.04302	2758.87406	 0.00000	 0.00000	-9471.253425	-94748.307409	35.773160
1095	929.46340	 0.03527	 1.10758	2767.41998	 0.00000	 0.00000	-9469.267084	-94736.573482	43.902638
1096	931.90186	 0.03627	 1.13206	2774.67069	 0.00000	 0.00000	-9467.703607	-94708.768188	31.732115
1097	962.85250	 0.03549	 1.09622	2777.48727	 0.00000	 0.00000	-9464.089315	-94694.251752	53.358603
1098	958.96272	 0.03534	 1.05562	2766.25448	 0.00000	 0.00000	-9467.481861	-94736.528033	61.709421
1099	956.89292	 0.03401	 1.10715	2760.27042	 0.00000	 0.00000	-9466.904942	-94742.685195	73.635771
1100	959.02664	 0.03575	 1.14013	2766.43234	 0.00000	 0.00000	-9467.220837	-94736.332696	64.124324
1101	961.84091	 0.03398	 1.16711	2774.54235	 0.00000	 0.00000	-9465.444998	-94716.347646	61.897666
1102	918.89842	 0.03278	 1.21528	2787.04196	 0.00000	 0.00000	-9468.176956	-94683.950575	2.181017
1103	915.49854	 0.03396	 1.16021	2776.73307	 0.00000	 0.00000	-9468.582782	-94695.697716	9.869893
1104	933.31664	 0.03291	 1.19852	2782.03920	 0.00000	 0.00000	-9465.238271	-94684.251324	31.868619
1105	933.31664	 0.03501	 1.15281	2782.04481	 0.00000	 0.00000	-9464.173700	-94687.568836	45.831835
1106	935.84112	 0.03394	 1.19811	2789.57449	 0.00000	 0.00000	-9463.717143	-94661.505661	24.334228
1107	931.22089	 0.03458	 1.15586	2775.81415	 0.00000	 0.00000	-9466.348160	-94698.355199	34.873600
1108	932.64697	 0.03335	 1.10734	2780.05472	 0.00000	 0.00000	-9466.272765	-94691.053168	28.325523
1109	959.35987	 0.03518	 1.16014	2793.36433	 0.00000	 0.00000	-9461.179091	-94652.651206	40.860293
1110	908.74416	 0.03307	 1.13217	2783.20885	 0.00000	 0.00000	-9468.399205	-94678.173422	-5.818631
1111	950.73457	 0.03180	 1.07307	2791.12830	 0.00000	 0.00000	-9460.001609	-94648.994961	48.978874
1112	947.81892	 0.03006	 1.02262	2782.56401	 0.00000	 0.00000	-9462.517608	-94675.718561	50.542481
1113	951.55489	 0.02892	 0.97882	2793.52089	 0.00000	 0.00000	-9461.445700	-94658.111488	43.654488
1114	907.03424	 0.02833	 1.02496	2783.22485	 0.00000	 0.00000	-9466.964871	-94691.706374	22.057661
1115	882.28489	 0.02924	 1.04567	2792.91335	 0.00000	 0.00000	-9468.586607	-94671.994089	-13.871986
1116	921.86058	 0.02932	 1.00654	2800.60384	 0.00000	 0.00000	-9464.066791	-94646.628466	5.960556
1117	924.22864	 0.02827	 0.96499	2807.81141	 0.00000	 0.00000	-9459.843792	-94627.473688	29.035768
1118	920.85359	 0.02871	 0.90149	2797.54709	 0.00000	 0.00000	-9464.088068	-94661.663088	20.782405
1119	935.64482	 0.02972	 0.86770	2805.30002	 0.00000	 0.00000	-9462.615818	-94657.831383	31.673207
1120	899.19846	 0.03092	 0.84189	2805.29121	 0.00000	 0.00000	-9465.128601	-94660.991798	9.705786
1121	901.14932	 0.03249	 0.86159	2811.38558	 0.00000	 0.00000	-9463.498094	-94642.720557	7.739620
1122	899.79712	 0.03077	 0.81573	2807.15515	 0.00000	 0.00000	-9463.554856	-94642.173284	6.624726
1123	931.52832	 0.02936	 0.86500	2807.14543	 0.00000	 0.00000	-9459.623468	-94638.926618	42.691939
1124	927.43033	 0.03057	 0.88556	2794.78607	 0.00000	 0.00000	-9463.482932	-94664.896080	30.066760
1125	908.40569	 0.03012	 0.90645	2803.85411	 0.00000	 0.00000	-9462.323158	-94652.103720	28.872135
1126	924.55664	 0.02992	 0.87801	2792.62651	 0.00000	 0.00000	-9463.562724	-94689.275178	53.647937
1127	926.36269	 0.03069	 0.82857	2798.08957	 0.00000	 0.00000	-9461.750414	-94670.051909	52.547767
1128	922.34368	 0.03084	 0.86253	2785.93959	 0.00000	 0.00000	-9465.011768	-94702.907252	52.789569
1129	943.55008	 0.03265	 0.84314	2792.74777	 0.00000	 0.00000	-9459.889553	-94672.232899	73.337366
1130	914.14078	 0.03405	 0.84994	2792.75397	 0.00000	 0.00000	-9461.557889	-94661.800507	46.221615
1131	917.37128	 0.03515	 0.87919	2802.63287	 0.00000	 0.00000	-9460.710272	-94639.267778	32.165062
1132	919.33803	 0.03407	 0.84187	2808.63411	 0.00000	 0.00000	-9460.562114	-94639.905726	34.284585
1133	917.13309	 0.03602	 0.87144	2801.88282	 0.00000	 0.00000	-9463.771587	-94648.876968	11.161101
1134	928.84515	 0.03823	 0.87043	2798.65069	 0.00000	 0.00000	-9460.280431	-94648.135940	45.331634
1135	932.30519	 0.03986	 0.90888	2809.08734	 0.00000	 0.00000	-9457.855176	-94620.801898	42.250140
1136	933.56708	 0.03857	 0.87575	2812.87662	 0.00000	 0.00000	-9459.102180	-94611.137025	20.115229
1137	955.07408	 0.03969	 0.92044	2810.45983	 0.00000	 0.00000	-9456.133419	-94599.530104	38.195912
1138	953.73623	 0.03920	 0.89848	2806.53184	 0.00000	 0.00000	-9457.600993	-94615.975204	39.965271
1139	954.69189	 0.03769	 0.89938	2809.34991	 0.00000	 0.00000	-9458.082724	-94628.663810	47.836570
1140	957.54144	 0.03586	 0.91952	2817.73955	 0.00000	 0.00000	-9454.634235	-94607.993908	61.651563
1141	942.22915	 0.03379	 0.96364	2817.72966	 0.00000	 0.00000	-9455.816517	-94599.886038	41.720867
1142	890.46354	 0.03545	 0.99468	2817.71475	 0.00000	 0.00000	-9463.040117	-94600.225823	-30.175345
1143	890.46354	 0.03440	 1.03561	2817.72435	 0.00000	 0.00000	-9461.926732	-94594.586038	-24.681286
1144	887.01828	 0.03582	 1.06939	2806.81339	 0.00000	 0.00000	-9465.353201	-94634.770708	-18.761303
1145	889.62062	 0.03486	 1.05675	2815.05957	 0.00000	 0.00000	-9463.091631	-94620.755401	-10.160904
1146	917.50285	 0.03378	 1.05282	2804.62210	 0.00000	 0.00000	-9462.799463	-94638.364215	10.369582
1147	887.81695	 0.03546	 1.01871	2790.94988	 0.00000	 0.00000	-9468.173162	-94673.174038	-8.557579
1148	885.86847	 0.03635	 1.06233	2784.81186	 0.00000	 0.00000	-9469.221907	-94682.517192	-9.701881
1149	917.13576	 0.03798	 1.01784	2774.96077	 0.00000	 0.00000	-9466.491814	-94699.145392	34.227253
1150	914.86742	 0.03708	 1.06952	2768.08817	 0.00000	 0.00000	-9470.090768	-94726.677530	25.769853
1151	917.81012	 0.03799	 1.10457	2776.98050	 0.00000	 0.00000	-9466.905378	-94694.481652	25.427867
1152	949.87460	 0.03985	 1.13527	2768.12663	 0.00000	 0.00000	-9464.123720	-94692.919115	51.681911
1153	933.80664	 0.03872	 1.10470	2761.01672	 0.00000	 0.00000	-9467.729672	-94728.565670	51.268948
1154	936.53750	 0.03842	 1.04924	2769.10375	 0.00000	 0.00000	-9466.513049	-94717.593722	52.463233
1155	939.65385	 0.03855	 1.02900	2778.32380	 0.00000	 0.00000	-9465.337626	-94703.684762	50.308504
1156	936.72857	 0.03703	 1.08258	2769.66418	 0.00000	 0.00000	-9464.408944	-94721.025574	76.936130
1157	923.64293	 0.03600	 1.04705	2776.75971	 0.00000	 0.00000	-9463.644345	-94697.997843	61.554395
1158	923.64293	 0.03615	 1.09878	2776.77062	 0.00000	 0.00000	-9465.076818	-94693.829081	43.060896
1159	923.64293	 0.03615	 1.03879	2776.77757	 0.00000	 0.00000	-9465.205577	-94690.651468	38.595694
1160	927.00231	 0.03538	 1.00903	2786.89377	 0.00000	 0.00000	-9463.137068	-94664.426609	33.055933
1161	931.64957	 0.03380	 0.98364	2800.85670	 0.00000	 0.00000	-9458.861968	-94624.118873	35.499195
1162	929.56129	 0.03178	 0.94512	2794.58661	 0.00000	 0.00000	-9458.117313	-94632.813450	51.640325
1163	909.02863	 0.03248	 1.00128	2788.20648	 0.00000	 0.00000	-9462.828786	-94657.022017	28.734155
1164	938.02457	 0.03016	 1.04662	2794.11626	 0.00000	 0.00000	-9459.205260	-94637.237787	45.185183
1165	941.29028	 0.02910	 1.08947	2803.83506	 0.00000	 0.00000	-9458.827196	-94630.012021	41.740059
1166	939.01520	 0.02976	 1.04850	2797.06673	 0.00000	 0.00000	-9459.203285	-94632.636188	40.603340
1167	936.07154	 0.03027	 1.01231	2788.30480	 0.00000	 0.00000	-9459.862831	-94657.061883	58.433576
1168	933.57572	 0.03148	 0.97595	2780.86181	 0.00000	 0.00000	-9462.612095	-94675.354850	49.233904
1169	936.31105	 0.03119	 0.98239	2789.00254	 0.00000	 0.00000	-9460.324957	-94669.137909	65.888334
1170	934.07896	 0.03173	 0.94033	2782.36290	 0.00000	 0.00000	-9461.469684	-94679.455320	64.758480
1171	898.77492	 0.03317	 0.96033	2772.06194	 0.00000	 0.00000	-9466.416022	-94685.490098	21.329879
1172	928.55503	 0.03483	 0.93565	2761.74363	 0.00000	 0.00000	-9465.682368	-94718.894617	62.070936
1173	931.15777	 0.03630	 0.97748	2769.49109	 0.00000	 0.00000	-9464.016101	-94696.117298	55.956289
1174	931.15777	 0.03827	 0.93662	2769.47990	 0.00000	 0.00000	-9464.045253	-94697.367949	56.915419
1175	933.58972	 0.04038	 0.90633	2776.69947	 0.00000	 0.00000	-9461.285364	-94672.489769	59.636124
1176	931.18915	 0.04228	 0.94490	2769.55308	 0.00000	 0.00000	-9463.513957	-94683.541145	48.401571
1177	933.04405	 0.04448	 0.94918	2775.07359	 0.00000	 0.00000	-9462.458792	-94670.354332	45.766412
1178	936.86137	 0.04587	 0.97384	2786.41655	 0.00000	 0.00000	-9460.380918	-94655.525304	51.716127
1179	939.55310	 0.04514	 0.93989	2794.41602	 0.00000	 0.00000	-9459.569095	-94635.482390	39.791439
1180	942.07770	 0.04747	 0.91856	2801.93495	 0.00000	 0.00000	-9459.482685	-94633.386412	38.559565
1181	942.07770	 0.04533	 0.94671	2801.92572	 0.00000	 0.00000	-9457.471536	-94629.244744	54.529381
1182	938.66609	 0.04758	 0.91809	2791.77400	 0.00000	 0.00000	-9460.381294	-94642.369780	38.556835
1183	940.82536	 0.04982	 0.86808	2798.18384	 0.00000	 0.00000	-9459.615953	-94636.956112	40.796584
1184	940.82536	 0.04852	 0.82628	2798.19124	 0.00000	 0.00000	-9459.265574	-94629.376916	36.721180
1185	917.38594	 0.04934	 0.82452	2792.23444	 0.00000	 0.00000	-9461.489422	-94647.213143	32.318921
1186	913.84598	 0.05074	 0.82769	2781.47364	 0.00000	 0.00000	-9465.688060	-94674.705734	17.825131
1187	929.80010	 0.04781	 0.80552	2789.47983	 0.00000	 0.00000	-9463.045299	-94663.123684	32.670699
1188	929.80010	 0.05057	 0.80552	2789.46956	 0.00000	 0.00000	-9463.509069	-94662.324221	27.233529
1189	892.85344	 0.05217	 0.80187	2776.84326	 0.00000	 0.00000	-9467.433473	-94684.107627	9.772897
1190	892.85344	 0.05600	 0.75374	2776.85504	 0.00000	 0.00000	-9466.990221	-94679.242871	9.340660
1191	907.67346	 0.05745	 0.76199	2768.88116	 0.00000	 0.00000	-9467.340441	-94700.616903	27.212495
1192	909.53958	 0.05593	 0.78822	2774.58179	 0.00000	 0.00000	-9466.209201	-94691.788160	29.696151
1193	951.20500	 0.05705	 0.75789	2764.09032	 0.00000	 0.00000	-9464.778929	-94723.227068	75.437779
1194	954.42518	 0.05659	 0.73337	2773.43436	 0.00000	 0.00000	-9464.807982	-94699.820887	51.741068
1195	914.74822	 0.05862	 0.76369	2764.24099	 0.00000	 0.00000	-9468.944580	-94727.786479	38.340683
1196	917.70083	 0.05681	 0.79909	2773.17874	 0.00000	 0.00000	-9468.535295	-94720.848145	35.495200
1197	942.19268	 0.05548	 0.81610	2778.74672	 0.00000	 0.00000	-9463.437773	-94701.249338	66.871605
1198	923.05420	 0.05840	 0.84139	2771.12082	 0.00000	 0.00000	-9466.047024	-94696.409270	35.939033
1199	925.35530	 0.05562	 0.82597	2778.04137	 0.00000	 0.00000	-9465.482929	-94691.336032	36.506746
1200	922.93915	 0.05669	 0.79030	2770.79369	 0.00000	 0.00000	-9466.375350	-94721.191873	57.438374
1201	924.38079	 0.05561	 0.76747	2775.11335	 0.00000	 0.00000	-9466.569638	-94711.149116	45.452734
1202	895.24207	 0.05619	 0.79655	2785.29430	 0.00000	 0.00000	-9466.709778	-94681.925183	14.827401
1203	897.50740	 0.05523	 0.80871	2792.33951	 0.00000	 0.00000	-9465.507091	-94659.043487	3.972576
1204	895.57192	 0.05710	 0.77385	2786.32186	 0.00000	 0.00000	-9468.256281	-94678.183434	-4.379377
1205	892.13038	 0.05881	 0.74079	2775.62561	 0.00000	 0.00000	-9469.793178	-94700.346035	2.414256
1206	928.08544	 0.05733	 0.77698	2780.69388	 0.00000	 0.00000	-9464.928668	-94690.531519	41.244834
1207	914.35560	 0.05918	 0.74295	2774.45312	 0.00000	 0.00000	-9467.377640	-94702.876391	29.099995
1208	931.69511	 0.06084	 0.71901	2770.13085	 0.00000	 0.00000	-9466.385334	-94705.613970	41.760631
