iter	coalStatFlat	numCoalFlat	migStatFlat	numMigFlat	logPrior	logLikelihood	dataLogLikelihood	genealogyLogLikelihood
    201	73.327647	      150	15.686393	        0	-87.055358	-101978.911816	-96735.551945	-5243.359872
    202	74.404356	      150	15.911796	        0	-87.164001	-101931.331634	-96599.749937	-5331.581697
    203	75.009333	      150	15.990098	        0	-91.214665	-101731.289651	-96542.987995	-5188.301656
    204	75.470633	      150	16.057251	        0	-94.650136	-101526.104866	-96461.378596	-5064.726270
    205	76.529882	      150	16.278669	        0	-103.815890	-101120.721885	-96354.083864	-4766.638021
    206	77.914070	      150	16.573702	        0	-109.764176	-100874.089350	-96231.258163	-4642.831187
    207	79.558137	      150	16.785172	        0	-112.812582	-100724.705590	-96074.967655	-4649.737935
    208	79.857280	      150	16.792997	        0	-115.973594	-100589.658380	-96025.998808	-4563.659572
    209	80.710203	      150	16.823008	        0	-120.714629	-100394.601647	-95937.509037	-4457.092610
    210	81.683639	      150	16.949634	        0	-127.474648	-100108.207196	-95803.455729	-4304.751467
    211	82.653680	      150	17.013706	        0	-127.592686	-100074.548495	-95710.102494	-4364.446001
    212	84.040663	      150	17.258514	        0	-128.303541	-100009.483599	-95580.786513	-4428.697086
    213	84.957917	      150	17.412183	        0	-136.235347	-99747.575378	-95494.313367	-4253.262010
    214	85.623681	      150	17.473848	        0	-145.360419	-99473.364511	-95426.209704	-4047.154806
    215	86.677316	      150	17.707910	        0	-146.092272	-99430.914658	-95344.820749	-4086.093909
    216	87.727133	      150	17.878961	        0	-146.095395	-99404.964497	-95260.831566	-4144.132931
    217	88.463338	      150	17.879820	        0	-151.686787	-99237.915343	-95192.221182	-4045.694161
    218	88.657558	      150	18.017927	        0	-159.288252	-99057.695992	-95179.395291	-3878.300702
    219	89.801689	      150	18.214035	        0	-159.855643	-99047.527400	-95123.722827	-3923.804573
    220	90.247558	      150	18.153985	        0	-165.541649	-98894.352358	-95072.099912	-3822.252447
    221	90.660208	      150	18.284663	        0	-165.843522	-98883.828917	-95050.059535	-3833.769382
    222	91.238654	      150	18.307885	        0	-172.054648	-98724.552552	-94995.143407	-3729.409146
    223	92.527628	      150	18.409523	        0	-182.880863	-98458.173489	-94883.948030	-3574.225460
    224	93.402391	      150	18.546576	        0	-195.398463	-98205.961046	-94817.053685	-3388.907362
    225	94.852032	      150	18.666120	        0	-206.334383	-97975.152905	-94702.021184	-3273.131722
    226	95.990301	      150	18.832821	        0	-207.108373	-97932.333344	-94623.225818	-3309.107526
    227	96.065285	      150	18.885932	        0	-207.147868	-97931.016795	-94618.807038	-3312.209758
    228	97.158880	      150	19.066737	        0	-207.092361	-97923.747117	-94566.291340	-3357.455777
    229	97.733084	      150	19.232252	        0	-208.012499	-97868.381746	-94499.696301	-3368.685445
    230	99.086615	      150	19.479732	        0	-209.110806	-97808.008691	-94399.118937	-3408.889754
    231	99.397506	      150	19.528877	        0	-209.014141	-97793.503726	-94371.843418	-3421.660308
    232	100.201809	      150	19.646667	        0	-209.544124	-97779.796549	-94333.572251	-3446.224298
