iteration	A_coal_stats_total	A_num_coals_total	B_coal_stats_total	B_num_coals_total	C_coal_stats_total	C_num_coals_total	D_coal_stats_total	D_num_coals_total	AB_coal_stats_total	AB_num_coals_total	ABC_coal_stats_total	ABC_num_coals_total	root_coal_stats_total	root_num_coals_total	A__pop_coal_stats_total	A__pop_num_coals_total	B__pop_coal_stats_total	B__pop_num_coals_total	C__pop_coal_stats_total	C__pop_num_coals_total	D__pop_coal_stats_total	D__pop_num_coals_total	AB__pop_coal_stats_total	AB__pop_num_coals_total	ABC__pop_coal_stats_total	ABC__pop_num_coals_total	root__pop_coal_stats_total	root__pop_num_coals_total	D->B_mig_stats	D->B_num_migs	
3995	0.01071352094202501076258826628873067	190	0.01157202256895103337219765649024339	56	0.01508839508282145552842123947812070	69	0.12043789669285943910725933392313891	183	0.08626070394533651153334830041785608	297	0.93964069100779057386318982025841251	3225	4.05320550195144768679256230825558305	7000	0.01071352094202700222513868766327505	190	0.01157202256895334402386765759729315	56	0.01508839508282166542996183267177912	69	0.12043789669285659416075873195950408	183	0.01937520203473184002285201188442443	51	0.72038093037896611114945244480622932	2859	1.95710257641031226683026034152135253	3592	0.01174871106549575834609999702706773	0	
4000	0.01114045422969824061798504999387660	184	0.01192312945529543262435101524943093	59	0.01441575709210554147310379136115444	71	0.11897982028173444135621394934787531	187	0.08302043022147979900449143997320789	286	0.97077740905852705211032116494607180	3147	4.11142060260369035518124292138963938	7000	0.01114045422969848694871863870048401	184	0.01192312945529570671066021958495185	59	0.01441575709210571321072791306505678	71	0.11897982028173127722059376765173511	187	0.01378167191734051486018408638756227	43	0.76028055758798540608722760225646198	2790	1.97286712086420767953143240447388962	3666	0.01211640241397254035005115468948134	0	
4005	0.01054657917266250098664581713592270	143	0.01111827136503753046814502170036576	48	0.01456533247263856224729128285844126	62	0.12347751525378426740164883312900201	150	0.08437821374739018498445375371375121	230	1.01426448182125628072469680773792788	3051	4.31482615238889710695957546704448760	7000	0.01054657917266227720731741612780752	143	0.01111827136503736393469132792688470	48	0.01456533247263871316823369284065848	62	0.12347751525378360126783405803507776	150	0.01935091504455940455975415659395367	39	0.80081113765865385989428659740951844	2759	2.08884864991536778333625079540070146	3799	0.01124710072136875238513198382861447	0	
4010	0.01032625571127594732434573643331532	155	0.01097088944362931313414311063070272	55	0.01429962172828760577636408868329454	74	0.12104657900874750409148106200518669	189	0.08324887341670636486945511478552362	257	0.98487567100593398361496610959875397	3099	4.05271872146171219242205552291125059	7000	0.01032625571127435484819478972440265	155	0.01097088944362764259543574496547080	55	0.01429962172828815394898249735433637	74	0.12104657900874561671233919923906797	189	0.01934174878113412154867489789467072	47	0.77454983156609724659347193664871156	2768	1.88262798230815442401819836959475651	3712	0.01111473470282414895138334287594262	1	
4015	0.01011467470915809394038653579173115	169	0.01090541790309592848351449845267780	37	0.01370253529937537698146776676821901	61	0.11967651140124256625707488410625956	173	0.07953400605714398829970690485424711	257	0.96301761059621049376744394976412877	3098	4.00471211008652971941046416759490967	7000	0.01011467470915671483522313423009109	169	0.01090541790309436723238611932629283	37	0.01370253529937638485580730929314086	61	0.11967651140123838904294473195477622	173	0.01645876316301475572601020758156665	51	0.76187962283261900786612841329770163	2780	1.87546961778573928469882048375438899	3729	0.01101282185258805126903958182538190	0	
4020	0.00937528349916586477286184475588016	151	0.00983219020710918850669557400578924	64	0.01360607856822961328480126041995391	74	0.11806020973846235999626941293172422	198	0.07835681092258657554072698303571087	264	0.95445132314659097971798473736271262	3141	3.98865231073140336093274527229368687	7000	0.00937528349916483261239363855565898	151	0.00983219020710802277251971759142180	64	0.01360607856823130984436076573729224	74	0.11806020973845930688295169375123805	198	0.02071809162494715403357581351428962	49	0.75579409638756023248618021170841530	2803	1.87932453403557930826650590461213142	3661	0.01001560759250547799625863376604684	0	
4025	0.00934498797022334168338453252999898	168	0.00989520127302607674368850609880610	53	0.01275365728340961679609932843959541	92	0.12002097865396813003435738664848031	163	0.07453309052916386179266083900074591	273	0.92577926961671608285797674398054369	3197	3.94211279316687734919355534657370299	7000	0.00934498797022206145745926164636330	168	0.00989520127302477396635804751667820	53	0.01275365728341160131975584590691142	92	0.12002097865396627041079113951127511	163	0.01679139863955449521459861728089891	52	0.73773855919600606068087245148490183	2832	1.87030938643959587786014253651956096	3640	0.01003615374795349332592842017675139	0	
4030	0.00933005413948079578845273829301732	150	0.00990591015438377006652181933077372	42	0.01277259149249151785887601562308191	73	0.11798227500882638163481885840155883	127	0.07472149937539472597247680596410646	255	0.91714314473232028124272119384841062	3175	3.99864673968020900574060760845895857	7000	0.00933005413947955719589089085275191	150	0.00990591015438247596280874063268129	42	0.01277259149249347636168039343829150	73	0.11798227500882194074272035777539713	127	0.01699232078644035554004787513804331	63	0.72871183429725749913785648459452204	2847	1.95070234080930782205598461587214842	3698	0.01003283211470971936218887776703923	0	
4035	0.00931817177244851843620487841235445	145	0.00978781597186544234656668805882873	52	0.01261952164592551432764633290162237	92	0.11781585497855399935485110063382308	163	0.07419813295879998382709175075433450	253	0.91903630684486925517262534413021058	3194	3.99163756780116019129422966216225177	7000	0.00931817177244743249930891693111334	145	0.00978781597186423671375088417789812	52	0.01261952164592730976644396889696509	92	0.11781585497854808741724497167524532	163	0.01686986233873598306498564625144354	56	0.73216758292532702068200478606740944	2849	1.94207743093908780096512600721325725	3643	0.00993818515573198328627579911653811	0	
4040	0.00940256954273957154533114533023763	130	0.00990708273952905713044536639699800	33	0.01362125410579084067164146176764916	106	0.11307041200081306697722283161056112	183	0.08155455887976097162361810433139908	241	0.91849789155327266065853564214194193	3170	4.12871238945342966530915873590856791	7000	0.00940256954273847693481780396496106	130	0.00990708273952784629345913458564610	33	0.01362125410579339591932157560449923	106	0.11307041200080329701460613023300539	183	0.02360925512040515719669464544949733	78	0.71439977492133954761754921491956338	2823	2.10386423139786415958951693028211594	3647	0.00999354478759741787774473209537973	0	
4045	0.00945557675834715442853006805989935	131	0.00996164332537007903012327147962424	26	0.01382893574737329052404266604980876	89	0.11451218027474024951928299742576201	173	0.08189107594945464752012043163631461	243	0.91992053792970551739927032031118870	3173	4.03750810457277076181981101399287581	7000	0.00945557675834599563324811555276028	131	0.00996164332536883176394404415532335	26	0.01382893574737598975377128596164766	89	0.11451218027473147875738845868909266	173	0.02363603247378582433713134491881647	86	0.71424028208387835281456545999390073	2841	2.00377785142194708711826933722477406	3654	0.01003549439076298170625545225220776	0	
4050	0.00927505135605601049864077367601567	155	0.00985129533585469598089279230634929	50	0.01438119282334605203432786879602645	108	0.11502198652859087213418121109498315	182	0.08413475572394651935681508803099860	303	0.89354665386893561418446552124805748	3242	3.93509353516072524215019257098902017	7000	0.00927505135605598274306515804710216	155	0.00985129533585468904199888839912091	50	0.01438119282334655163468895011646964	108	0.11502198652858937333309796713365358	182	0.02674318424537318675260344491562137	98	0.68133273347545264542191034706775099	2831	1.94138103966775998898697253025602549	3576	0.00998009314673942507512016675264022	1	
4055	0.00928249702503701479283648723139777	137	0.00984864721929050272730687964894969	34	0.01379243598673029168322212711927932	85	0.11330523114008418661402544103111723	183	0.08091328295547327298375961390775046	274	0.87198000868157898857191412389511243	3263	3.85388628844115732619002301362343132	7000	0.00928249702503689162746969287809407	137	0.00984864721929043680781479253028010	34	0.01379243598673106710461588875205052	85	0.11330523114008415885844982540220371	183	0.02350674094145246278975136533517798	103	0.66810285209717623633451921705272980	2904	1.90149351963221557859640142851276323	3554	0.00993604380596112973789146849412646	1	
4060	0.00926526655736494009207859789967188	159	0.00981159722222892799470272962025774	41	0.01496529158834056412452628848086533	108	0.11545262888403186318786453057327890	148	0.08734312711889143099330823361015064	323	0.88176988912070963788636390745523386	3247	3.91709110972541330042417939694132656	7000	0.00926526655736493662263164594605769	159	0.00981159722222895921972529720278544	41	0.01496529158834114005272031278082068	108	0.11545262888402962886402747244574130	148	0.03009375266344821095443329284080392	123	0.66121266162035230440352506775525399	2816	1.93989379514745130528297067940002307	3605	0.00992710406271696786661973277432480	1	
4065	0.00946055844611369371743858636136792	115	0.00976338868021131740804197107763684	57	0.01570994818335828477340321285282698	126	0.11240382629714691653521896341771935	174	0.09318058590578510991253580186821637	334	0.88144044621995054633600830129580572	3238	3.91889076691920035244720565970055759	7000	0.00946055844611309870728632631653454	115	0.00976338868021075535763575459213826	57	0.01570994818335944703813211731358024	126	0.11240382629714547324528695071421680	174	0.03548715859672967737337145877063449	162	0.64743013130196602755717094623832963	2778	1.95899449004727599366049162199487910	3588	0.00990321507701022105130128636574227	1	
4070	0.00949728094653882158604485397290773	108	0.00980370142533767453818516202090905	49	0.01569460898963061928901296937510779	123	0.11112388349614020499611655168337165	190	0.09383875998111942950963282328302739	323	0.90837819604627378922145908290985972	3121	3.99219822258594270181220053927972913	7000	0.00949728094653796983681814936062437	108	0.00980370142533689044317402050410237	49	0.01569460898963178502318882578947523	123	0.11112388349613873395060892335095559	190	0.03592399817647329990366600327433844	166	0.67332419334424886692147538269637153	2675	1.99129692616264653004520823742495850	3689	0.00992057692873904960195741153938798	0	
4075	0.00938293282793300348343379368998285	120	0.00978030464612737564233935216861937	46	0.01564456277973482606347133128110727	132	0.11667844246126093943338730696268613	177	0.09249387064670686053879933297139360	360	0.91541119710635598938353041376103647	3127	3.97783253356094057551217701984569430	7000	0.00938293282793214826476013712408530	120	0.00978030464612657073064649893012756	46	0.01564456277973559281124771302984300	132	0.11667844246125776141997931745208916	177	0.03499361252433699082109441746979428	194	0.68282574354933567306602526514325291	2635	1.94031390404786630021760629460914060	3696	0.00989522415051810946828858561730158	4	
4080	0.00833619238793647555907373458694565	124	0.00867356201176430578747567068376156	53	0.01589239262505255656510172457274166	97	0.11484469651291870362364022639667382	192	0.09239286523812832718771659301637555	342	0.93939296474529820901722132475697435	3117	4.09273547554992411789953621337190270	7000	0.00833619238793515716923199221355389	124	0.00867356201176304464350863554500393	53	0.01589239262505275779302493788236461	97	0.11484469651291379088675626007898245	192	0.04133235055953882880475092065353238	165	0.70589329767878017385385192028479651	2678	2.02662160747059827414773280906956643	3691	0.00878031192309980737520369586945890	1	
4085	0.00826666488779737897163446547210697	122	0.00864064598846512460506019692729751	54	0.01698467220894970403088919397305290	111	0.12136447235869539384989224117816775	171	0.09880738674246232478015627975764801	388	0.95294349254609800325965807132888585	3166	4.12072702147339597900099761318415403	7000	0.00826666488779601027481191977130948	122	0.00864064598846386172636968581173278	54	0.01698467220894808032971567968161253	111	0.12136447235869501914962143018783536	171	0.04804969042140741497526335024303989	212	0.70330426784251620642152147411252372	2667	1.99814473162656680571558354131411761	3663	0.00874957748456667294689736991131213	0	
4090	0.00826979910207959086065887532868146	125	0.00854564230840570981939663397497497	56	0.01681850750576165468008760228713072	111	0.12056421855584095736979577395686647	205	0.09664447821239856295516545969803701	400	0.94256832816699254173897770670009777	3224	3.98973010369225855598074303998146206	7000	0.00826979910207840604452478316943598	125	0.00854564230840452847270949376934368	56	0.01681850750576058955987335252757475	111	0.12056421855584249780424244136156631	205	0.04615932245202415684648400429068715	219	0.69730826069659856969451539043802768	2713	1.88591244788708278790068106900434941	3571	0.00867553125246637614476075128777666	1	
4095	0.00905456046820571520961085099088450	121	0.00935461162167970303182862323865265	52	0.01837296996162965032062253101230453	118	0.11931030230899192234872430162795354	193	0.10682752839335932226738634653884219	372	0.94770547618723344207580794318346307	3286	3.95167222772740922565049004333559424	7000	0.00905456046820500223826222452316870	121	0.00935461162167902995911994423750002	52	0.01837296996163012563485494865744840	118	0.11931030230899625221852033973846119	193	0.05156520996495769088019400783196033	199	0.67770678493883462767399805670720525	2796	1.85064624787674891770450358308153227	3521	0.00949420758231511556501924786743984	0	
4100	0.00908492174250262636558961304444892	123	0.00948868824623785682426113652354616	39	0.01725366131587887860709962239980086	116	0.12074199702974444670111608957085991	187	0.10124795199079096585936810015482479	357	0.93981721221242597863465562113560736	3256	4.02195750256239481501552290865220129	7000	0.00908492174250283626713020623810735	123	0.00948868824623808407303648948527552	39	0.01725366131587899656829598882268328	116	0.12074199702974304504454750031072763	187	0.04550984362101667679567640334425960	195	0.68469941500493780583980196752236225	2783	1.92257968674529378105830801359843463	3557	0.00958082776802972151120041388594473	0	
4105	0.00913477039071028916461525426484513	130	0.00953003421058650282415847243555618	54	0.01730776449464900210162277005565556	110	0.12238884937153725329661568821393303	137	0.10052854647359810158491200127173215	343	0.95422902750663662896357664067181759	3239	4.21917348819048942942799840238876641	7000	0.00913477039071127101810265713766057	130	0.00953003421058756967909619817191924	54	0.01730776449464955374368813068031159	110	0.12238884937153557408429094266466564	137	0.04452042840591286659845948747715738	159	0.69996571930094031444014035514555871	2786	2.09311635848353860822612659831065685	3624	0.00966709108560942671772853174161355	0	
4110	0.00942335481427776337770563230833432	137	0.00971119097234988265521238304245344	69	0.01726734757452935697941143189382274	99	0.11888683808378901207714051224684226	199	0.09945171715376138754649559814424720	380	0.92658419342291808984413137295632623	3287	4.02516997477287752360552985919639468	7000	0.00942335481427818491551029467245826	137	0.00971119097235027470271795380085678	69	0.01726734757452962065737978036850109	99	0.11888683808379008066680171396001242	199	0.04203685088693207699828136014730262	174	0.67429361210054350461717831421992742	2808	1.95730576481998208571155828394694254	3514	0.00989037084652584323751778327959983	0	
4115	0.00940714071326797553196374934714186	141	0.00984242143555250775799336793170369	57	0.01624922499609526491126665348474489	87	0.12046179001934137486884424106392544	173	0.09350422532139852915822331169692916	339	0.91694670377602294220054091056226753	3335	3.97256321389272315514062938746064901	7000	0.00940714071326845084619616699228573	141	0.00984242143555297786805535764642627	57	0.01624922499609433163003657796252810	87	0.12046179001934288754771529283971176	173	0.03572525757871478774285733948090638	141	0.67969000305951055018738315993687138	2909	1.91386132707261413798960347776301205	3492	0.00999560516975800394945395055401605	0	
4120	0.01063411274808727727259061168751941	136	0.01099799941112993700853550649298995	62	0.01608564679451803675069854193679930	96	0.11988850904184476797720293461679830	164	0.09404156064256834202108592535296339	307	0.91215336563882309928175118329818361	3299	3.94853922093965348238953083637170494	7000	0.01063411274808834933169876535430376	136	0.01099799941113107498713574727844389	62	0.01608564679451718673619531330132304	96	0.11988850904184424062126623766744160	164	0.02911900182322015029345863013077178	109	0.67491252969335280287310752100893296	2896	1.90248544205783787219843361526727676	3537	0.01119007373885623837783676037815894	0	
4125	0.01154289378736913715406409153274581	157	0.01212492973285134861827216923302331	64	0.01630921211589155678245433023221267	81	0.11872382606986432718176871503601433	180	0.09407774142784047777254841093963478	332	0.91696448885099191006275987092521973	3278	3.90840161331175561798545459168963134	7000	0.01154289378737097075677819901784460	157	0.01212492973285326895716007555847682	64	0.01630921211589096697647249811780057	81	0.11872382606986775499535724520683289	180	0.02301860829349292730805487394718511	111	0.67857689439477630877206593140726909	2865	1.85907992152552381526220415253192186	3542	0.01232838994394477166727241979060636	0	
4130	0.01143672378369477854453961640501802	159	0.01203035156217352984187041187169598	59	0.01595689249144877780439699677117460	101	0.11668752941903587361238692210463341	192	0.09342388312627973590007712800797890	319	0.93431574603288269909029395421384834	3186	4.07077186728272444327103585237637162	7000	0.01143672378369655143193206470186851	159	0.01203035156217538599598970705528700	59	0.01595689249144808044555965409472265	101	0.11668752941903849651428259903696016	192	0.02297399804479821616709500631259289	101	0.69876107104299411965087074349867180	2766	2.00228776915691319970846961950883269	3622	0.01224288857141351931356876292511515	0	
4135	0.01136335655110219319818831706925266	170	0.01206722449530951007945489550365892	66	0.01527825248024791519874110434784598	103	0.11828328570144067133362852928257780	177	0.08890536278098672140490776882870705	319	0.90495730062253698644525456984410994	3295	3.96332519293691953876646039134357125	7000	0.01136335655110404761758413627603659	170	0.01206722449531140266276718620019892	66	0.01527825248024795162793409986079496	103	0.11828328570144455711421471733046928	177	0.01856605015468006103507292436916032	83	0.68031402021060516371875337426899932	2873	1.93481494957659472255784294247860089	3528	0.01227352426846925817494060595436167	2	
4140	0.01132984961543997623478752245773649	183	0.01215467355105519925428936289790727	59	0.01517562254212694722310672545972920	108	0.11414931347660213500905257433259976	179	0.08921459087504654550393468070978997	299	0.88183561172508861947250125012942590	3282	3.84241095806116428335030832386109978	7000	0.01132984961544191565563366452806804	183	0.01215467355105710224594250945528984	59	0.01517562254212680497578169536154746	108	0.11414931347660005334088140216408647	179	0.01872579200192210635567136023382773	57	0.65715686208635737397543152837897651	2875	1.86965735597579074678264987596776336	3539	0.01234294973911270396071948596272705	0	
4145	0.01205267945796598301477775549983562	154	0.01257841791083510671334089181527816	60	0.01536236342859048469022820171403509	106	0.11562408799801984771171703414438525	178	0.09080220800202590258898283082089620	299	0.89253763481599790452492015901952982	3274	3.93779634921671073399807028181385249	7000	0.01205267945796749569364880727562195	154	0.01257841791083646500182258165523308	60	0.01536236342859061652921237595137427	106	0.11562408799801600356449426953986404	178	0.01688321711073160341642918069737789	85	0.66429535389058369521109170818817802	2869	1.94259328817766219188456489064265043	3548	0.01280814680305107644553430645828485	1	
4150	0.01291689876459794876495390525406037	158	0.01368343950758445747017955085311769	57	0.01530463424283456420893489990930902	109	0.11677139833724550777027673120755935	186	0.09107552326774967510480962573637953	279	0.91349557647399504123342239836347289	3308	3.99148408029993850831829149683471769	7000	0.01291689876459876061554066239978056	158	0.01368343950758534564859925097835003	57	0.01530463424283480533549806068549515	109	0.11677139833724364814671048407035414	186	0.01122431203033497255916461909919235	64	0.68509657779067856253618629125412554	2920	1.95613038002175243512681390711804852	3506	0.01388443334290497682692588909958431	0	
4155	0.01274376915843614989365395473441822	182	0.01344565254672653448198005321501114	81	0.01459783230934786832366789610659907	100	0.11737710993020179783830059250249178	180	0.08569745023396788119462996746733552	301	0.87991723905967922370052747282898054	3344	3.88612912853675629420990844664629549	7000	0.01274376915843686806917300913255531	182	0.01344565254672723010609391991465600	81	0.01459783230934787352783832403702036	100	0.11737710993020242233875194415304577	180	0.00708094139171211185007637212152076	38	0.66397715939567047982450276322197169	2943	1.90053934669798585410660507477587089	3476	0.01371382153696025854583417924459354	1	
4160	0.01275756504034003882552816833140241	180	0.01382825357720965549213065770572939	43	0.01484438457563063556987614788340579	89	0.11755870505765869671321866007929202	184	0.08709981496526530975188506999984384	272	0.91172664863448893424191510348464362	3298	3.93628181176021563203448749845847487	7000	0.01275756504034078649134631433526010	180	0.01382825357721041356628965957042965	43	0.01484438457563026086960533689307340	89	0.11755870505766020939208971185507835	184	0.00729154293909515908989060761768997	49	0.69224020000888608628031306579941884	2937	1.90134550311027750169046157679986209	3518	0.01396426140320324547905439516171100	1	
4165	0.01291720520041558621648913884882859	162	0.01374761700895510765918494655579707	57	0.01483218712634598937527563577987166	81	0.12037104810725364478773968812674866	167	0.08737222360962301759279569068894489	248	0.91011131973949255247191558737540618	3320	3.95035151889932922841808249359019101	7000	0.01291720520041654898801830597676599	162	0.01374761700895625778084951917890066	57	0.01483218712634574130981857109645716	81	0.12037104810725107739699524245224893	167	0.00734368139888671913467765861582848	29	0.69028587567974075689392066124128178	2991	1.90284225430785980393011413980275393	3513	0.01392319992567749714629243840136041	0	
4170	0.01308139092491540124429949543127805	140	0.01365882734076666153721912877472278	65	0.01409617779765922132573230385332863	75	0.11965083109108941294973504909648909	174	0.08297202433703998458724981901468709	216	0.89090050814161780845523708194377832	3365	3.89262093489266147727789757482241839	7000	0.01308139092491608819479598224688743	140	0.01365882734076752022533973729423451	65	0.01409617779765949888148846014246374	75	0.11965083109108790027086399732070277	174	0.00273127169853599940235744369942950	11	0.68205350966057110007056962786009535	3074	1.88146291581190827635339246626244858	3461	0.01389353878998646554809859310353204	1	
4175	0.01298965861289978415693546764941857	123	0.01333450436306671087194342106840850	62	0.01443455811495053531245957856299356	69	0.11233675425043081197440386631569709	175	0.08514229655969736410003889659492415	212	0.85225805952888999961203353450400755	3368	3.73516237680761564732279111922252923	7000	0.01298965861289983619863974695363140	123	0.01333450436306685138454497518978314	62	0.01443455811495087878770782197079825	69	0.11233675425043632145616356865502894	175	0.00611915214692155227937941930349552	27	0.63816091922640438838243426289409399	3087	1.82221189661581806085166590492008254	3457	0.01356815126660926122681427585803249	1	
4180	0.01292996516062530805435404346326322	137	0.01346160379946234608716792990890099	70	0.01447945487456599351905328632028613	70	0.11518080658046005171346592987902113	153	0.08478339141475102480605130494950572	240	0.86108722216555544370919506036443636	3374	3.88336006603992256458468546043150127	7000	0.01292996516062533927937661104579092	137	0.01346160379946247445670515219262597	70	0.01447945487456603515241670976365640	70	0.11518080658046715714082353088087984	153	0.00557554031918664101674654176576951	33	0.64731881189311191171498194307787344	3064	1.94380992799092355838297407899517566	3473	0.01370207739856270368061785802638042	0	
4185	0.01290048655096636548433863822538115	140	0.01354554036387109472450163139001234	52	0.01422788758156515176445111592329340	80	0.11236275588188494867214473060812452	139	0.08404671313714295877161930548027158	212	0.83566183162422669195024127475335263	3326	3.84727227999554877158061572117730975	7000	0.01290048655096647824136457671784228	140	0.01354554036387140177055687928486805	52	0.01422788758156561493561920173078761	80	0.11236275588189088836532647519561579	139	0.00468131575939896224514136235939077	20	0.62436009658388658127847747891792096	3034	1.96081419136859214091828107484616339	3535	0.01374008932272790563244857509062058	2	
4190	0.01325215014814110428553739495782793	139	0.01394769994302904637939466425677892	40	0.01441925745907563817527208271940253	61	0.11321197351011069720527757453965023	128	0.08514181283344680883917732217014418	198	0.86305258313000055014896361171850003	3275	4.03773865172822077340697433101013303	7000	0.01325215014814030284329149367295031	139	0.01394769994302829003995913836888576	40	0.01441925745907658706901344203288318	61	0.11321197351011609566473481436332804	128	0.00352853937595456329523457839059120	19	0.64899444884447388126602618285687640	3016	2.10489907655209540493501663149800152	3597	0.01408242116333858519328092739897329	0	
4195	0.01322793974436973704622566572197684	145	0.01384999386735896384492683353073517	53	0.01438767670416012285639073553511480	59	0.11242290431953465279502069051886792	111	0.08442729686110118925146394985858933	206	0.85745501894210263138518257619580254	3254	4.12180945026603939851383984205313027	7000	0.01322793974436849845366381828171143	145	0.01384999386735768708844851460071368	53	0.01438767670416160951440964765879471	59	0.11242290431953476381732315303452197	111	0.00317820144194836968348782946236497	8	0.64475262439632863298299980669980869	2989	2.20253808842893405994800559710711241	3635	0.01404898101348021552392530963970785	1	
4200	0.01319511218723950704556635571407242	118	0.01380992453174289917583461573258319	43	0.01429883503490565754834307199416799	50	0.10544071050791917198985458981042029	102	0.08427990966852297316513897840195568	180	0.82988031598997680227114415174582973	3185	3.94934915452173695982196477416437119	7000	0.01319511218723927285789709884511467	118	0.01380992453174264764093059909555450	43	0.01429883503490583102069066967487743	50	0.10544071050791785360001284743702854	102	0.00320462795727409098175963997334748	19	0.61794147147268108088979943204321899	2955	2.10927052650240431930228623969014734	3713	0.01396137388261712262982339183281510	1	
4205	0.01261507931243544509969378708547083	134	0.01338881378904369090498960304103093	34	0.01406228563493664915351466504489508	65	0.10276023574153415884868678631391958	127	0.08315354644605441047922056441166205	192	0.80649703634297542631514943423098885	3274	3.77787500230972783654692648269701749	7000	0.01261507931243590653613839691615794	134	0.01338881378904409509555950563708393	34	0.01406228563493651037563658690032753	65	0.10276023574153418660426240194283309	127	0.00513291129522328547218901206861119	24	0.59755598125475395399064382218057290	3017	1.98830274713999233249239750875858590	3599	0.01350315083142769947976979949544329	1	
4210	0.01300425128695389953570327179477317	118	0.01349795908240445860282186174572416	42	0.01440153415276368767394821190919174	49	0.10438358087381029160045642356635653	126	0.08475690385660678005663726253260393	187	0.82167955385628443920609242923092097	3212	3.83300468811324002160745294531807303	7000	0.01300425128695452056670767149171297	118	0.01349795908240495299901251513574607	42	0.01440153415276364430586131248901438	49	0.10438358087381048588948573296875111	126	0.00522915474256739273850591587233794	27	0.60841282935928686637083728783181868	2976	2.01122996867041425872457693913020194	3662	0.01364518833907316444631341312287987	2	
4215	0.01274665234395966177671777330715486	129	0.01339367393282377485808076755802176	46	0.01423681602313344070342981950716421	58	0.10426513893028112323069223066340783	104	0.08359166000258348716567269320876221	201	0.82068965255312453788150151012814604	3190	3.87466878490344512897536333184689283	7000	0.01274665234396033137997950035469330	129	0.01339367393282424323341928129593725	46	0.01423681602313349794930452674179833	58	0.10426513893027804236179889585400815	104	0.00515599162261029878018270267148182	26	0.61015194060384558838450175244361162	2931	2.05232037327853999997273604094516486	3706	0.01355177102495851507169000171870721	0	
4220	0.01268614053782912351464595701600047	128	0.01343960547487105076924773783275668	29	0.01427264165377107110743715168155177	46	0.10228892105199124951120381865621312	128	0.08357612187323484875811629990494112	188	0.85620954331016263516573872038861737	3073	3.94229631106492117709194644703529775	7000	0.01268614053782967342198784166384939	128	0.01343960547487138557087860135652591	29	0.01427264165377088375730174618638557	46	0.10228892105199283157901390950428322	128	0.00518057223261821336163235329763666	31	0.64552107212857645635040171328000724	2839	2.07572736598536300434147960913833231	3799	0.01354232732584830824207333677122733	0	
4225	0.01195333231943546126174737764813472	136	0.01250026798765909406829788252935032	47	0.01453082610070501219656780023115061	37	0.10353894518968760618538027529211831	133	0.08426475497686639060113122923212359	245	0.84896816136376518358019893639720976	3129	3.92957140609672439524047149461694062	7000	0.01195333231943606494551701757700357	136	0.01250026798765944448244002984438339	47	0.01453082610070511107580593090915499	37	0.10353894518968828619698285820049932	133	0.01086709756698424171605932286865936	62	0.63587238290342351643147367212804966	2847	2.06834900982637748256820486858487129	3738	0.01264767439585526287437744485941948	0	
4230	0.01188176388830746756097855865164092	140	0.01246526205951887719680648558551184	47	0.01435075286532594071586821371511178	57	0.09986374398302973187657727294208598	150	0.08387334939660109900394502346898662	248	0.82204935358746478168967541932943277	3130	3.83791635578738210554661236528772861	7000	0.01188176388830813196006985776875808	140	0.01246526205951932822491023955535638	47	0.01435075286532585397969441487475706	57	0.09986374398302332033861006266306504	150	0.01080790143441225613363254609566866	61	0.61043538084406012700355859124101698	2825	2.03493243967510162306666643416974694	3720	0.01261276319669314867344400710180707	1	
4235	0.01102922691687909483027052459647166	141	0.01173223122054240820377746246094830	38	0.01423755092348711302763231145718237	65	0.09933208345343137735117267084206105	146	0.08283847297567904777171321484274813	254	0.82495049245470786214440295225358568	3045	3.81498304384614428386157669592648745	7000	0.01102922691687966555429412096600572	141	0.01173223122054275341374918184556009	38	0.01423755092348762130161077266166103	65	0.09933208345342565970259585128587787	146	0.01452894697876376713108204086211117	75	0.61568806672512021993526332153123803	2726	2.01140812493478993161488688201643527	3809	0.01184201785603556690562587760950919	1	
4240	0.01107738249952787759622374608170503	138	0.01170927574984628391496777055635903	43	0.01320235711019815579014835549287454	56	0.09973794856940024211588990965537960	138	0.07721752749176398478159200067238999	221	0.82977195136150216914217025987454690	3068	3.80240532134156294929994146514218301	7000	0.01107738249952861832314798817833434	138	0.01170927574984687719039655462438532	43	0.01320235711019846630565055534134444	56	0.09973794856939532937900594333768822	138	0.00882202581303220476072191047478555	40	0.63503806947120267079043287594686262	2791	1.98893617603504968549543718836503103	3794	0.01184096745828145877399428798071312	0	
4245	0.01098737359671502801516940195369898	152	0.01161212148658888158869739726242187	47	0.01330045179017864086234990139701040	42	0.09759409330361122625330239088725648	168	0.07654575159986778953857822216377826	241	0.82565059109874627818470571583020501	3080	3.74512057992468028189136930450331420	7000	0.01098737359671581211018054347050565	152	0.01161212148658947833357313328406235	47	0.01330045179017880219163316724007018	42	0.09759409330360493961542545093834633	168	0.00868702202532291474501580097467013	42	0.63161007393328361114726021696696989	2797	1.94855910558470690752130849432433024	3752	0.01177148439785739679475096153282720	0	
