iteration	C_AB cs	C_AB nc	C_AB_A cs	C_AB_A nc	C_AB_B cs	C_AB_B nc	C_ABC cs	C_ABC nc	C_ABC_A cs	C_ABC_A nc	C_ABC_B cs	C_ABC_B nc	C_ABC_C cs	C_ABC_C nc	C_root cs	C_root nc	C_root_A cs	C_root_A nc	C_root_B cs	C_root_B nc	C_root_C cs	C_root_C nc	C_root_D cs	C_root_D nc	C_root_D->B ms	C_root_D->B nm	P_A cs	P_A nc	P_B cs	P_B nc	P_C cs	P_C nc	P_D cs	P_D nc	P_AB cs	P_AB nc	P_ABC cs	P_ABC nc	P_root cs	P_root nc	
620	0.02656524239689859664959037388598517	77	0.01288868072703433682868467968773984	105	0.01328648458086891664953199665433203	48	0.93056168064167144038378864934202284	3129	0.01288868072703433682868467968773984	105	0.01328648458086891664953199665433203	48	0.01302730453578321463681266578760187	91	3.88425640294672191998870403040200472	6733	0.01288868072703433682868467968773984	105	0.01328648458086891664953199665433203	48	0.01302730453578321463681266578760187	91	0.01348347968094327706256585486244148	23	0.01345867730315870001989164705946678	3	0.01288868072703637339404547645926868	105	0.01328648458087101913438488054453046	48	0.01742288987730939917031314223549998	116	0.14608773593438176274794670916890027	230	0.02656524239689719152357483267223870	77	0.86423745282341812856685692167957313	3027	1.73268254743134519912928226403892040	3397	
625	0.01926292545490417701392615867916902	56	0.01401196764520043838708751593458146	128	0.01457066688031674259184988784454617	40	0.90421542350831785039844135098974220	3183	0.01401196764520043838708751593458146	128	0.01457066688031674259184988784454617	40	0.01431127671514380306216907001726213	78	3.73098346704211136781736968259792775	6728	0.01401196764520043838708751593458146	128	0.01457066688031674259184988784454617	40	0.01431127671514380306216907001726213	78	0.01478064336177916000825138809204873	26	0.01473831555000649183584382484468733	4	0.01401196764520308730983533251901463	128	0.01457066688031951467996449878228304	40	0.01756651805734312302154087603867083	97	0.14460093065372439657956249448034214	255	0.01926292545490117594231271880289569	56	0.85578020997528470026338709431001917	3108	1.63483126213504159629508194484515116	3316	
630	0.01408567197010612316587785386445830	45	0.01523797319701789519663659433490466	97	0.01551740734189586447266950841594735	53	0.84374451232640823583608380431542173	3149	0.01523797319701789519663659433490466	97	0.01551740734189586447266950841594735	53	0.01539493270814230874155015271753655	90	3.63696683490891814471979159861803055	6745	0.01523797319701789519663659433490466	97	0.01551740734189586447266950841594735	53	0.01539493270814230874155015271753655	90	0.01610086560541524117184941644609353	15	0.01580524229406109898432575278093282	7	0.01523797319702076095981890802022463	97	0.01551740734189888809568813599071291	53	0.01773009948783134739902500598418555	101	0.14621316119322885773712528134637978	198	0.01408567197010336495555105074117819	45	0.80856502829343590565969179806415923	3093	1.63758059406978939698262820456875488	3413	
635	0.01403981398807371480663697127511114	55	0.01505627655540936471467716728511732	128	0.01579123732709525329553912342817057	43	0.89066029106395860903688799226074480	3212	0.01505627655540936471467716728511732	128	0.01579123732709525329553912342817057	43	0.01562638765408666530198900090908865	76	3.81260068209719094056708854623138905	6734	0.01505627655540936471467716728511732	128	0.01579123732709525329553912342817057	43	0.01562638765408666530198900090908865	76	0.01609739726682837476778864527204860	19	0.01599078818853489139528711859838950	3	0.01505627655541259823923638805354130	128	0.01579123732709843824784101684599591	43	0.01800624356184179694628788581667322	92	0.15374081066853903521085555894387653	197	0.01403981398807110057835867422681986	55	0.85532078649076281884333639027317986	3141	1.70246230699983414069720311090350151	3344	
640	0.01772245326649261182305750139676093	71	0.01542964535458316889526830806289581	96	0.01567241351832478202243947862370987	56	0.91929958435021275064968904189299792	3263	0.01542964535458316889526830806289581	96	0.01567241351832478202243947862370987	56	0.01567921938637449955078473351477442	69	3.82561226590716163542538197361864150	6757	0.01542964535458316889526830806289581	96	0.01567241351832478202243947862370987	56	0.01567921938637449955078473351477442	69	0.01608814183674342132568391150471143	22	0.01594086521905247952335393790690432	4	0.01542964535458684650903737889393597	96	0.01567241351832844922786769359390746	56	0.01868635860068263571109881127085828	90	0.15941928031653862518624009680934250	203	0.01772245326648837215888221408022218	71	0.87470167206778826063384713052073494	3171	1.64212903181515157413628003268968314	3313	
645	0.02402522128841494755691066131930711	82	0.01498688332282861052080491504057136	137	0.01565051986474970055485123054950236	42	0.94914427494324671297221129862009548	3153	0.01498688332282861052080491504057136	137	0.01565051986474970055485123054950236	42	0.01548470729267400862461112609480551	69	3.92571774839432707793207555369008332	6737	0.01498688332282861052080491504057136	137	0.01565051986474970055485123054950236	42	0.01548470729267400862461112609480551	69	0.01602278082640841080919180683395098	15	0.01584262931625044640293609177206235	5	0.01498688332283167577718696605870718	137	0.01565051986475281264876713294142974	42	0.01964047155674415040538249854762398	90	0.15939112924850579178226439580612350	196	0.02402522128841135320986843737500749	82	0.88830355471898558850085692029097117	3050	1.69066893175427779283381823915988207	3403	
650	0.02984723218478622583371695498044573	90	0.01524074870597682748729617685512494	106	0.01563943284932081678739734798000427	52	0.96187302637287264150955934383091517	3209	0.01524074870597682748729617685512494	106	0.01563943284932081678739734798000427	52	0.01536527812187467312288191578772967	80	4.02927847168184616322150759515352547	6741	0.01524074870597682748729617685512494	106	0.01563943284932081678739734798000427	52	0.01536527812187467312288191578772967	80	0.01590282101326542102404104639390425	21	0.01585191364098316804676080948866002	2	0.01524074870597633309110552346510303	106	0.01563943284932030330924845884510432	52	0.02038307260951969721030074822465394	105	0.16145770515200497108310173643985763	194	0.02984723218478578174450710491782957	90	0.88695929664579653550759985591867007	3094	1.76637554751544256781414787838002667	3359	
655	0.02963039778242049920864431555855845	109	0.01507276143323886367919595130615562	130	0.01576084048289463218628370100304892	43	0.93542530731216866346500182771706022	3199	0.01507276143323886367919595130615562	130	0.01576084048289463218628370100304892	43	0.01554309666504828657540571157369413	72	3.92089972604463232741522915603127331	6738	0.01507276143323886367919595130615562	130	0.01576084048289463218628370100304892	43	0.01554309666504828657540571157369413	72	0.01606014029029929901515316714721848	17	0.01597300620282147629036550995351718	0	0.01507276143323824785236197953963710	130	0.01576084048289397993025673372358142	43	0.02063958552546750480072290656607947	102	0.16131955888454455050329272580711404	190	0.02963039778241943061898311384538829	109	0.86048307342015462051421081923763268	3060	1.69830941984308436687456378422211856	3366	
660	0.03684860409605405368038688607157383	117	0.01404005956837410008797295546401074	121	0.01458808420029128125050554842800921	45	0.97823059173337700844541586775449105	3239	0.01404005956837410008797295546401074	121	0.01458808420029128125050554842800921	45	0.01440718767178087583724632736448257	67	3.94477753087755633742972349864430726	6756	0.01404005956837410008797295546401074	121	0.01458808420029128125050554842800921	45	0.01440718767178087583724632736448257	67	0.01487061587862790155989411999826189	11	0.01476560994663855125308415949803020	0	0.01404005956837384334889851089656077	121	0.01458808420029067583201243252233326	45	0.02074142312840974305965247026506404	96	0.16164742215772462397005426737450762	182	0.03684860409605694719914481538580731	117	0.88507197053994990376679652399616316	3093	1.64882270114645756997617809247458354	3346	
665	0.02940291691519669389776048262774566	78	0.01625410814919803562106359606787009	117	0.01681927721284267457368954978846887	53	0.95127578634619414099660161809879355	3142	0.01625410814919803562106359606787009	117	0.01681927721284267457368954978846887	53	0.01676755170399669980785262168865302	64	3.81853075285483845036083039303775877	6740	0.01625410814919803562106359606787009	117	0.01681927721284267457368954978846887	53	0.01676755170399669980785262168865302	64	0.01715581796411247417211143329041079	26	0.01706303754828361954332116567911726	7	0.01625410814919719948434817524685059	117	0.01681927721284043331095858775370289	53	0.02181642237230178513196499068271805	87	0.15701987385907970051768245411949465	190	0.02940291691520278624660811317426123	78	0.87698021960322980472568588083959185	3041	1.60319226228442923698480626626405865	3434	
670	0.02877040810090275915755775315574283	82	0.01594961906290522785090146840047964	131	0.01652794587368612913569343447761639	51	0.94463963864484712384950171326636337	3152	0.01594961906290522785090146840047964	131	0.01652794587368612913569343447761639	51	0.01643918745036192230468685693267616	71	3.86335964390213204566748572688084096	6731	0.01594961906290522785090146840047964	131	0.01652794587368612913569343447761639	51	0.01643918745036192230468685693267616	71	0.01698902253006035964477682398410252	16	0.01680429297869217089567150935636164	4	0.01594961906290399966668047682105680	131	0.01652794587368355480605508489588829	51	0.02138792248200433593341429627798789	93	0.15942441500224266426322117240488296	189	0.02877040810090779679453198980354500	82	0.87188171941428560529629976372234523	3048	1.64191963694042852850429881073068827	3406	
675	0.01873045616415941125310062886910600	51	0.01700468345062205663409393707752315	122	0.01768061157689809759219201623636764	59	0.97889446655175116340785734792007133	3050	0.01700468345062205663409393707752315	122	0.01768061157689809759219201623636764	59	0.01742604542291585970059664134623745	74	3.99966540078612853292838735796976835	6731	0.01700468345062205663409393707752315	122	0.01768061157689809759219201623636764	59	0.01742604542291585970059664134623745	74	0.01811290169082304182812670489965967	14	0.01792285510989223909494860720315046	3	0.01700468345062154662539199989623739	122	0.01768061157689635246037518356843066	59	0.02064021682542297592144464601915388	86	0.16150042574224454661191430204780772	167	0.01873045616416610381627094739087624	51	0.93156780603144340169308179611107334	2987	1.71758350470978959911860783904558048	3528	
680	0.01929014611912130416904176399839344	58	0.01681538685988457487718861216308142	124	0.01746517187982926655465121257293504	64	0.92923105433274855169401007515261881	3120	0.01681538685988457487718861216308142	124	0.01746517187982926655465121257293504	64	0.01740395539868793209348218908871786	65	3.86351779405763862129674635070841759	6728	0.01681538685988457487718861216308142	124	0.01746517187982926655465121257293504	64	0.01740395539868793209348218908871786	65	0.01800025762243498764214599816568807	19	0.01775943562296840652625640188944089	3	0.01681538685988410303240314647155174	124	0.01746517187982760468956122679173859	64	0.02075981365585738078194388833708217	74	0.15458737156381280319905613396258559	212	0.01929014611912833673801337397435418	58	0.88024659859136411554914047883357853	3053	1.69304504824705892573888377228286117	3415	
685	0.01719191360461099285505959244346741	65	0.01703930838408424658370066140378185	142	0.01749553819920757549710721434621519	63	0.92904028479998101985870562202762812	3009	0.01703930838408424658370066140378185	142	0.01749553819920757549710721434621519	63	0.01760100928660747465759328633794212	68	4.05164532804680099786764913005754352	6713	0.01703930838408424658370066140378185	142	0.01749553819920757549710721434621519	63	0.01760100928660747465759328633794212	68	0.01814390642381609811129017373332317	14	0.01782669666406976397010630819295329	7	0.01703930838408412862250429498089943	142	0.01749553819920650690744601263304503	63	0.02061595215763786445584138107278704	78	0.15730606229088467395982320340408478	170	0.01719191360461811562965195321339706	65	0.88529600439864530869726877426728606	2934	1.87056365142576619398084858403308317	3548	
690	0.01054592865237323484617348867686815	35	0.01689011200288773398292541116916254	127	0.01752272221596586423975061563851341	61	0.93392156582304197698363168456126004	2890	0.01689011200288773398292541116916254	127	0.01752272221596586423975061563851341	61	0.01736521732027363970618516475497017	78	3.94746498781044863335409900173544884	6714	0.01689011200288773398292541116916254	127	0.01752272221596586423975061563851341	61	0.01736521732027363970618516475497017	78	0.01791960769431300698473208399263967	20	0.01781190467170923677486804592717817	1	0.01689011200288753969389610176676797	127	0.01752272221596469503612780727053178	61	0.01916476513921347782365423029204976	82	0.14586933190227074907951987370324787	175	0.01054592865238023619012253107030119	35	0.90731520623077011045154449675465003	2851	1.81126449032418568307889472634997219	3669	
