iter	coalStatFlat	numCoalFlat	migStatFlat	numMigFlat	logPrior	logLikelihood	dataLogLikelihood	genealogyLogLikelihood
    193	 0.098671	      150	 0.023136	        0	30.100199	-13221.409834	-14272.610327	1051.200493
    194	 0.090935	      150	 0.018497	        0	30.050697	-13207.708929	-14272.749466	1065.040536
    195	 0.087273	      150	 0.018819	        0	29.790098	-13201.582560	-14272.837071	1071.254511
    196	 0.102409	      150	 0.019970	        0	29.561576	-13227.875084	-14274.571928	1046.696844
    197	 0.104009	      150	 0.021061	        0	29.732604	-13230.811746	-14274.064106	1043.252359
    198	 0.103200	      150	 0.021191	        0	29.475435	-13221.820567	-14267.141357	1045.320790
    199	 0.104958	      150	 0.023108	        0	29.413767	-13229.245385	-14271.777396	1042.532011
    200	 0.119880	      150	 0.028817	        0	29.370980	-13249.274645	-14267.592174	1018.317529
    201	 0.099149	      150	 0.024853	        0	28.961061	-13212.759657	-14264.989542	1052.229885
    202	 0.096455	      150	 0.020327	        0	29.026919	-13212.428795	-14268.792589	1056.363795
    203	 0.113250	      150	 0.026312	        0	28.789274	-13229.482272	-14260.541162	1031.058890
    204	 0.110518	      150	 0.022522	        0	28.597019	-13239.558133	-14275.096343	1035.538210
    205	 0.105650	      150	 0.024567	        0	28.965888	-13234.395330	-14276.685780	1042.290450
    206	 0.107698	      150	 0.025366	        0	28.812600	-13226.822657	-14266.405526	1039.582869
    207	 0.105559	      150	 0.024957	        0	28.955943	-13222.035374	-14264.535263	1042.499889
    208	 0.100991	      150	 0.024693	        0	29.189964	-13213.143272	-14262.361921	1049.218649
    209	 0.095923	      150	 0.021413	        0	29.244212	-13207.515241	-14264.713210	1057.197969
    210	 0.106690	      150	 0.024858	        0	28.917796	-13225.085619	-14265.997191	1040.911572
    211	 0.109407	      150	 0.023606	        0	28.686338	-13230.606925	-14267.910028	1037.303103
    212	 0.119167	      150	 0.023515	        0	28.859054	-13243.384492	-14266.113948	1022.729456
    213	 0.112019	      150	 0.023073	        0	28.728732	-13235.078894	-14268.662804	1033.583910
    214	 0.122466	      150	 0.025952	        0	28.871662	-13248.224165	-14266.271177	1018.047011
    215	 0.120248	      150	 0.026149	        0	28.520831	-13243.123158	-14265.365853	1022.242695
    216	 0.114335	      150	 0.025938	        0	28.718253	-13230.736309	-14260.786878	1030.050569
    217	 0.110131	      150	 0.023608	        0	28.680935	-13223.087221	-14259.268044	1036.180823
    218	 0.127293	      150	 0.027675	        0	28.380086	-13258.212291	-14271.090832	1012.878541
    219	 0.117556	      150	 0.024816	        0	28.350152	-13248.262619	-14274.550574	1026.287956
    220	 0.110087	      150	 0.023469	        0	28.183928	-13235.992121	-14272.475925	1036.483805
    221	 0.116085	      150	 0.027270	        0	28.589098	-13246.433770	-14274.583156	1028.149386
    222	 0.113916	      150	 0.023269	        0	28.919459	-13228.544267	-14259.138479	1030.594212
    223	 0.121682	      150	 0.027855	        0	28.620618	-13244.163852	-14264.348428	1020.184576
    224	 0.124627	      150	 0.026987	        0	28.758939	-13253.926749	-14269.647930	1015.721181
    225	 0.114193	      150	 0.025648	        0	28.490074	-13233.004645	-14263.890309	1030.885665
    226	 0.124233	      150	 0.030072	        0	28.781368	-13250.213496	-14265.837830	1015.624335
    227	 0.122780	      150	 0.026009	        0	28.470077	-13248.447220	-14267.099745	1018.652526
    228	 0.128001	      150	 0.027495	        0	28.465119	-13258.464990	-14269.899733	1011.434743
    229	 0.111227	      150	 0.022272	        0	28.683802	-13237.548260	-14272.053456	1034.505197
    230	 0.108681	      150	 0.023230	        0	28.907826	-13232.448938	-14270.432963	1037.984025
    231	 0.116444	      150	 0.024810	        0	28.572630	-13243.208225	-14270.480335	1027.272110
    232	 0.115215	      150	 0.025877	        0	28.222709	-13241.541366	-14270.989707	1029.448341
    233	 0.119521	      150	 0.025871	        0	27.829204	-13241.674095	-14265.688711	1024.014616
    234	 0.111722	      150	 0.021583	        0	27.608009	-13233.183259	-14267.286056	1034.102797
    235	 0.135406	      150	 0.028578	        0	27.246570	-13261.691222	-14266.470306	1004.779084
    236	 0.114640	      150	 0.026051	        0	27.379193	-13235.688567	-14266.021390	1030.332823
    237	 0.126619	      150	 0.028562	        0	27.611884	-13241.209856	-14256.025853	1014.815997
    238	 0.121247	      150	 0.031254	        0	27.225565	-13233.799055	-14255.840607	1022.041552
    239	 0.130924	      150	 0.032739	        0	26.819807	-13246.029356	-14256.320693	1010.291337
    240	 0.141528	      150	 0.028634	        0	26.755020	-13270.610670	-14267.972847	997.362178
    241	 0.115301	      150	 0.025110	        0	27.193965	-13243.180624	-14272.751797	1029.571172
    242	 0.129918	      150	 0.027259	        0	27.168508	-13254.085308	-14265.070315	1010.985007
    243	 0.121060	      150	 0.024760	        0	27.545293	-13242.847127	-14264.856572	1022.009445
    244	 0.124935	      150	 0.026383	        0	27.659367	-13256.027375	-14272.892869	1016.865494
    245	 0.115337	      150	 0.022552	        0	27.255226	-13239.791182	-14269.292723	1029.501541
    246	 0.139040	      150	 0.030072	        0	27.190001	-13273.893814	-14273.463173	999.569359
    247	 0.129298	      150	 0.027163	        0	27.142630	-13256.266505	-14268.154045	1011.887540
    248	 0.122944	      150	 0.026213	        0	27.366476	-13251.865631	-14271.494464	1019.628832
    249	 0.129282	      150	 0.027683	        0	27.754960	-13265.188456	-14274.967549	1009.779093
    250	 0.118680	      150	 0.023966	        0	27.651596	-13247.692910	-14272.597935	1024.905026
    251	 0.130231	      150	 0.029272	        0	27.557598	-13265.294868	-14274.614838	1009.319970
    252	 0.137933	      150	 0.025502	        0	27.438347	-13273.521144	-14272.516003	998.994859
    253	 0.107231	      150	 0.022781	        0	27.637628	-13223.929540	-14264.410903	1040.481363
    254	 0.125123	      150	 0.028800	        0	27.315153	-13246.005706	-14262.287215	1016.281509
    255	 0.131772	      150	 0.027249	        0	27.083276	-13262.941303	-14270.965395	1008.024092
    256	 0.121320	      150	 0.024586	        0	26.655607	-13242.004144	-14263.954941	1021.950797
    257	 0.121081	      150	 0.026582	        0	26.939890	-13247.367397	-14269.329447	1021.962050
    258	 0.130194	      150	 0.028950	        0	26.829010	-13260.191195	-14270.682405	1010.491210
    259	 0.134967	      150	 0.032231	        0	26.429184	-13271.425178	-14276.869227	1005.444048
    260	 0.134709	      150	 0.030081	        0	26.022441	-13258.570452	-14264.728437	1006.157985
    261	 0.148705	      150	 0.029595	        0	25.695719	-13267.938181	-14258.760884	990.822703
    262	 0.146965	      150	 0.028265	        0	26.073160	-13270.139404	-14262.057518	991.918114
    263	 0.142695	      150	 0.027853	        0	25.746158	-13270.080994	-14267.299483	997.218489
    264	 0.136745	      150	 0.027887	        0	25.985880	-13263.992493	-14267.825462	1003.832969
    265	 0.142299	      150	 0.025173	        0	25.673895	-13268.251464	-14266.161725	997.910261
    266	 0.143585	      150	 0.025186	        0	25.979954	-13273.658610	-14269.578521	995.919912
    267	 0.137407	      150	 0.028299	        0	26.067676	-13264.644193	-14267.677566	1003.033373
    268	 0.131431	      150	 0.025389	        0	26.242344	-13252.348664	-14262.200912	1009.852248
    269	 0.129790	      150	 0.026072	        0	26.102850	-13252.795993	-14264.638439	1011.842446
    270	 0.133487	      150	 0.027345	        0	25.889476	-13249.351235	-14256.971317	1007.620083
    271	 0.125765	      150	 0.026562	        0	25.384725	-13240.794132	-14256.397585	1015.603453
    272	 0.129860	      150	 0.024096	        0	25.201126	-13248.576160	-14259.394333	1010.818173
    273	 0.154807	      150	 0.029894	        0	25.286283	-13287.178634	-14272.260175	985.081542
    274	 0.171471	      150	 0.030618	        0	24.924653	-13295.048136	-14263.894540	968.846403
    275	 0.161379	      150	 0.034390	        0	24.850341	-13292.482009	-14271.496191	979.014182
    276	 0.145352	      150	 0.029629	        0	25.229011	-13281.909370	-14276.711454	994.802084
    277	 0.146294	      150	 0.028748	        0	25.532323	-13269.542184	-14263.406935	993.864751
    278	 0.146013	      150	 0.032637	        0	26.094320	-13275.248957	-14269.054970	993.806012
    279	 0.139690	      150	 0.028998	        0	25.852776	-13268.048922	-14268.857457	1000.808534
    280	 0.131482	      150	 0.025364	        0	25.507160	-13252.652386	-14261.582614	1008.930229
    281	 0.147844	      150	 0.030287	        0	25.526768	-13273.087877	-14265.395112	992.307235
    282	 0.166877	      150	 0.035156	        0	25.271276	-13291.509024	-14265.022814	973.513790
    283	 0.174975	      150	 0.036448	        0	25.217018	-13305.482461	-14271.333588	965.851127
    284	 0.159060	      150	 0.030671	        0	25.265134	-13290.509307	-14271.801956	981.292649
    285	 0.133164	      150	 0.030160	        0	25.168896	-13261.935928	-14268.174628	1006.238700
    286	 0.153157	      150	 0.029902	        0	24.869749	-13280.100363	-14266.979772	986.879409
    287	 0.161244	      150	 0.033972	        0	24.987304	-13294.406886	-14273.638783	979.231897
    288	 0.149846	      150	 0.031616	        0	24.818984	-13275.083172	-14265.125575	990.042403
    289	 0.169316	      150	 0.045714	        0	24.887864	-13297.699841	-14269.376478	971.676637
    290	 0.166012	      150	 0.034438	        0	24.787402	-13286.953478	-14261.816584	974.863106
    291	 0.178644	      150	 0.038301	        0	24.894521	-13307.303792	-14270.100734	962.796943
    292	 0.168983	      150	 0.034538	        0	24.782556	-13301.673724	-14273.651423	971.977699
    293	 0.177613	      150	 0.037280	        0	24.389546	-13298.326242	-14262.723216	964.396974
    294	 0.161199	      150	 0.032771	        0	24.876112	-13284.466995	-14263.789642	979.322647
    295	 0.152073	      150	 0.030693	        0	24.909146	-13272.153432	-14260.057944	987.904513
    296	 0.160480	      150	 0.032472	        0	25.308167	-13277.562257	-14257.443294	979.881037
