Sample	theta_A	theta_B	theta_root	tau_root	Data-ld-ln	Full-ld-ln	Gene-ld-ln
2748	 4.81212	 4.45585	 5.43077	 0.97565	-1319.856967510	-14264.944258329	1066.374583231
2749	 4.79231	 4.27034	 5.62967	 0.93839	-1318.120996330	-14262.392352561	1081.182389259
2750	 4.55226	 4.14111	 5.51973	 0.92411	-1319.235360154	-14271.357736370	1079.004134831
2751	 4.73369	 4.27035	 5.26770	 0.93783	-1316.633950512	-14258.424606109	1092.085100985
2752	 4.74889	 4.07087	 5.10997	 0.91052	-1316.322198272	-14263.018415016	1099.796432300
2753	 4.60243	 4.21520	 5.26410	 0.94616	-1317.266889834	-14264.631097785	1091.962199448
2754	 4.80714	 4.07982	 5.48601	 0.98126	-1317.675466417	-14259.814078316	1083.059414143
2755	 4.92624	 4.26628	 5.25512	 0.97953	-1319.044226936	-14268.540036724	1078.097767360
2756	 5.01294	 4.35109	 5.04489	 0.99408	-1317.587820218	-14262.754094897	1086.875892714
2757	 5.17997	 4.55754	 5.30644	 1.01705	-1318.892470090	-14268.840260663	1079.915559768
2758	 5.27775	 4.46266	 5.07823	 1.02049	-1316.723627659	-14264.370849864	1097.134573276
2759	 5.09418	 4.47471	 5.25278	 1.05149	-1316.315651218	-14256.546462763	1093.389950585
2760	 5.35910	 4.30141	 5.34784	 1.00817	-1317.920575274	-14262.302439298	1083.096686558
2761	 5.27312	 4.11591	 5.54692	 1.04430	-1319.462330499	-14269.391369348	1074.768064357
2762	 5.03850	 3.98251	 5.32561	 1.04824	-1316.890627435	-14263.685682379	1094.779408031
2763	 4.92419	 4.05771	 5.66297	 1.07568	-1317.659516993	-14256.868075848	1080.272905921
2764	 5.13139	 4.05335	 5.65689	 1.05075	-1319.460025328	-14260.598485035	1065.998231754
2765	 4.95805	 4.18445	 5.65294	 1.03302	-1318.850879610	-14260.232769663	1071.723973565
2766	 5.01533	 4.42691	 5.49111	 1.02717	-1317.225965265	-14262.991056612	1090.731403965
2767	 4.78731	 4.54468	 5.16203	 0.99560	-1317.222861156	-14257.782562197	1085.553950641
2768	 5.03572	 4.38076	 4.92573	 1.01306	-1318.450131821	-14267.771132165	1083.269813952
2769	 4.84267	 4.59355	 4.84171	 1.00089	-1318.843096080	-14264.141003136	1075.710042337
2770	 4.77007	 4.80908	 4.69858	 0.99490	-1316.591233602	-14261.287452549	1095.375116530
2771	 4.62714	 4.57377	 4.71100	 0.97286	-1316.486641327	-14264.696762402	1099.830349132
2772	 4.86310	 4.56400	 4.97514	 0.96215	-1318.174378748	-14266.515160426	1084.771372950
2773	 4.79477	 4.64632	 5.11392	 0.97130	-1319.227961128	-14268.239234207	1075.959622929
2774	 4.95797	 4.75933	 4.95552	 0.97346	-1320.981613183	-14267.772199768	1057.956067937
2775	 4.80178	 4.59965	 5.17814	 0.99845	-1318.119598353	-14270.051518020	1088.855534488
2776	 4.79576	 4.44971	 5.05128	 1.03698	-1317.758015579	-14270.994551939	1093.414396151
2777	 4.80885	 4.35827	 5.27651	 1.00965	-1318.377882922	-14272.370026898	1088.591197682
2778	 5.12514	 4.51966	 5.07592	 1.04631	-1317.256839612	-14266.476137066	1093.907740943
2779	 5.22603	 4.32965	 5.21554	 1.06290	-1317.112477257	-14256.132277309	1085.007504735
2780	 5.01188	 4.51830	 5.37687	 1.03187	-1316.316907834	-14257.946843403	1094.777765058
2781	 4.83373	 4.74643	 5.52971	 1.07218	-1317.331188938	-14260.788274492	1087.476385109
2782	 4.81363	 4.55713	 5.66567	 1.09257	-1318.927890435	-14260.041733469	1070.762829121
2783	 4.88963	 4.72523	 5.95331	 1.12151	-1320.274138277	-14268.795422981	1066.054040216
2784	 5.02199	 4.77025	 5.93061	 1.09375	-1319.868360264	-14263.457346737	1064.773744097
2785	 4.85385	 4.78218	 5.56677	 1.12564	-1320.629954017	-14262.750047187	1056.450507017
2786	 4.59591	 4.67475	 5.42055	 1.12802	-1316.004944847	-14266.742909227	1106.693460755
2787	 4.45817	 4.92472	 5.62635	 1.08398	-1316.535723268	-14267.993252514	1102.636019835
2788	 4.27508	 5.09672	 5.38194	 1.06430	-1317.149249786	-14273.698877181	1102.206379324
2789	 4.21800	 5.26629	 5.17240	 1.04921	-1318.162954306	-14269.717394543	1088.087851485
2790	 4.44056	 5.36585	 5.02953	 1.04589	-1318.571358198	-14273.312791873	1087.599209889
2791	 4.45626	 5.57390	 5.04731	 1.07839	-1317.763440482	-14267.139247435	1089.504842614
2792	 4.29388	 5.72049	 5.22993	 1.04335	-1318.034720311	-14269.289805302	1088.942602194
2793	 4.36471	 5.81614	 5.07566	 1.04779	-1318.321887546	-14276.453585799	1093.234710344
2794	 4.45620	 5.49549	 4.78517	 1.06200	-1318.170514970	-14276.698571447	1094.993421747
2795	 4.70948	 5.24810	 4.57691	 1.08863	-1317.918324802	-14264.305224537	1085.121976512
2796	 4.84024	 5.30051	 4.28590	 1.08562	-1316.213796252	-14271.299039855	1109.161077337
2797	 4.59490	 5.07419	 4.38052	 1.07687	-1316.868568266	-14271.776959530	1103.091276868
2798	 4.68900	 5.08920	 4.56394	 1.04784	-1318.916491367	-14278.572521658	1089.407607985
2799	 4.76899	 5.24604	 4.35317	 1.06131	-1317.721841541	-14269.720320865	1092.501905452
2800	 4.78236	 5.45623	 4.26921	 1.06429	-1316.738374025	-14279.067579673	1111.683839426
2801	 4.94663	 5.29757	 4.49598	 1.03942	-1318.513023573	-14280.726915990	1095.596680261
2802	 4.77725	 5.31511	 4.70092	 1.02474	-1318.753885257	-14283.162211123	1095.623358550
2803	 4.97058	 5.20292	 4.59376	 1.05709	-1317.977076105	-14272.291841899	1092.521080851
2804	 4.64271	 5.40969	 4.41055	 1.01150	-1318.493252270	-14284.965806347	1100.033283643
2805	 4.60264	 5.11647	 4.58328	 1.04166	-1316.300886942	-14272.109132046	1109.100262628
2806	 4.36360	 4.96560	 4.79545	 1.07477	-1317.731833023	-14275.684008191	1098.365677961
2807	 4.64182	 5.06671	 4.89964	 1.05460	-1318.515951618	-14273.820028119	1088.660511939
2808	 4.92657	 5.27838	 4.91018	 1.02645	-1320.860345997	-14274.826683608	1066.223223638
2809	 5.10417	 5.53761	 4.75808	 0.99496	-1319.085582769	-14276.094704148	1085.238876455
2810	 4.89324	 5.32719	 4.77047	 1.01988	-1320.444108749	-14270.274101280	1065.833013791
2811	 4.88674	 5.54817	 5.08408	 1.04186	-1319.418459096	-14268.935644884	1074.751053927
2812	 4.70020	 5.52997	 4.92840	 1.07135	-1320.424064953	-14273.157184627	1068.916535093
2813	 4.89502	 5.84822	 4.77070	 1.10363	-1318.193438972	-14266.719978225	1084.785588509
2814	 4.99013	 6.05068	 4.75333	 1.07015	-1318.828896322	-14272.695306046	1084.406342827
2815	 4.89132	 6.03863	 4.58730	 1.02919	-1317.250488364	-14267.649857487	1095.144973844
2816	 4.71556	 5.91074	 4.44052	 1.02614	-1317.071780064	-14269.962168704	1099.244368065
2817	 4.81151	 5.89177	 4.22567	 1.05622	-1318.855626871	-14286.691328919	1098.135060212
2818	 4.61914	 6.05055	 4.05853	 1.04407	-1319.367218150	-14279.113455832	1085.441274333
2819	 4.48788	 5.76219	 4.14231	 1.07185	-1318.164608109	-14267.661651142	1086.015570048
2820	 4.64976	 5.92744	 4.28065	 1.09873	-1317.380531427	-14264.891491387	1091.086177114
2821	 4.56520	 5.91111	 4.14941	 1.08329	-1316.791793005	-14266.390309905	1098.472379856
2822	 4.38173	 5.61609	 4.38571	 1.10951	-1316.644317962	-14265.375947968	1098.932768345
2823	 4.26518	 5.42278	 4.22286	 1.10608	-1320.258095328	-14273.540217218	1070.959263938
2824	 4.08099	 5.26245	 4.15177	 1.14392	-1316.988913624	-14265.079385563	1095.190249321
2825	 4.24085	 5.12204	 4.35155	 1.12557	-1316.643106432	-14266.899741507	1100.468677188
2826	 4.14458	 5.29742	 4.35917	 1.13745	-1318.585789895	-14265.570090446	1079.712191496
2827	 4.34471	 5.57683	 4.74553	 1.12057	-1317.329295150	-14260.052448385	1086.759496889
2828	 4.50518	 5.65844	 4.56354	 1.14825	-1318.686834652	-14271.249169483	1084.380822967
2829	 4.42726	 5.83745	 4.49864	 1.17449	-1319.419248536	-14269.141475622	1074.948990265
2830	 4.57907	 5.63810	 4.46977	 1.19558	-1318.472738248	-14272.573253865	1087.845871381
2831	 4.76458	 5.38682	 4.61505	 1.17215	-1317.694112609	-14264.770555349	1087.829429256
2832	 4.61660	 5.25828	 4.62203	 1.17393	-1318.142779545	-14268.961067685	1087.533272233
2833	 4.33985	 5.49207	 4.37245	 1.19855	-1320.312024573	-14270.698998304	1067.578752577
2834	 4.12805	 5.23797	 4.66155	 1.18185	-1319.736947518	-14270.480453320	1073.110978140
2835	 4.02580	 5.39248	 4.90102	 1.14026	-1316.654476787	-14264.650312477	1098.105544609
2836	 4.03630	 5.58816	 5.01412	 1.16975	-1320.555088454	-14274.331241857	1068.780357319
2837	 4.05284	 5.44888	 5.27980	 1.14100	-1318.288695176	-14275.611253148	1092.724301390
2838	 4.20445	 5.43437	 5.02874	 1.10841	-1315.389898136	-14265.664964046	1111.765982687
2839	 4.26285	 5.22972	 4.77263	 1.12607	-1317.641642051	-14264.271363145	1087.854942635
2840	 4.14027	 5.41023	 4.67315	 1.11993	-1317.572306177	-14263.813039447	1088.089977681
2841	 4.12304	 5.38772	 4.87490	 1.09420	-1317.266292711	-14260.425563602	1087.762636493
2842	 4.28670	 5.67782	 4.68534	 1.08006	-1319.053235583	-14265.693674166	1075.161318333
2843	 4.44907	 5.38879	 4.94238	 1.07166	-1318.035678889	-14258.748445914	1078.391657020
2844	 4.51002	 5.22804	 5.23542	 1.08576	-1319.242493579	-14267.445024927	1075.020089133
2845	 4.41797	 5.05180	 5.05082	 1.08767	-1318.889737231	-14268.757262272	1079.859889957
2846	 4.20711	 4.94402	 5.00829	 1.04408	-1319.374512579	-14270.712424264	1076.967298477
2847	 4.45612	 5.19735	 4.93316	 1.06384	-1319.252782651	-14265.244047622	1072.716221112
2848	 4.35166	 5.01842	 5.11585	 1.04581	-1318.885956506	-14268.313588262	1079.454023199
2849	 4.58531	 5.12912	 5.01349	 1.06812	-1318.134916827	-14264.265686083	1082.916517809
2850	 4.76008	 5.42860	 4.79676	 1.09009	-1318.691655294	-14270.216225031	1083.299672095
2851	 4.95185	 5.20737	 4.99611	 1.12132	-1319.030220088	-14271.003190222	1080.700989345
2852	 4.97214	 5.06461	 4.91450	 1.13857	-1319.205857190	-14268.244542450	1076.185970548
2853	 5.20719	 4.84563	 4.64755	 1.16781	-1317.673032567	-14262.101871446	1085.371545771
2854	 5.00371	 4.85993	 4.89128	 1.17126	-1316.199546411	-14265.273064203	1103.277600089
2855	 5.27534	 4.87416	 5.09548	 1.19875	-1317.377703495	-14269.046360060	1095.269325111
2856	 5.10114	 4.99815	 5.10314	 1.23111	-1318.508705694	-14263.952813119	1078.865756180
2857	 4.98767	 5.21905	 4.90850	 1.22429	-1317.399573215	-14263.630488084	1089.634755930
2858	 4.74790	 5.36380	 5.11795	 1.24029	-1322.406480077	-14264.168191361	1040.103390589
2859	 4.75946	 5.37686	 5.36502	 1.27011	-1321.499775676	-14263.574553105	1048.576796341
2860	 4.55330	 5.47514	 5.57677	 1.24140	-1318.399485418	-14262.730392031	1078.735537856
2861	 4.54530	 5.61321	 5.74715	 1.25277	-1319.346394897	-14261.492047519	1068.028098553
2862	 4.39121	 5.35576	 5.57259	 1.26979	-1317.264040964	-14257.376688655	1084.736279013
2863	 4.39184	 5.49437	 5.76582	 1.23274	-1317.947398067	-14258.331950305	1078.857969634
2864	 4.20778	 5.47263	 5.90206	 1.25242	-1318.393333264	-14264.519019228	1080.585686589
2865	 4.38604	 5.74923	 6.28581	 1.29860	-1319.803765212	-14274.352807726	1076.315155610
2866	 4.26566	 5.89260	 6.05597	 1.30307	-1319.914101545	-14273.484745277	1074.343729825
2867	 4.30151	 6.00361	 5.77713	 1.26733	-1321.374886130	-14271.497288762	1057.748427464
2868	 4.47609	 5.69142	 5.58435	 1.24556	-1318.886386468	-14267.894617333	1079.030752651
2869	 4.32888	 5.49177	 5.33835	 1.25000	-1317.924005905	-14266.418198673	1087.178139618
2870	 4.18140	 5.30363	 5.53676	 1.26765	-1317.088635057	-14268.859686553	1097.973335981
2871	 4.01622	 5.49990	 5.43940	 1.28199	-1318.803135516	-14268.397461756	1080.366106601
2872	 3.92322	 5.77488	 5.42706	 1.24039	-1316.621192633	-14271.065872615	1104.853946286
2873	 3.92018	 6.00131	 5.25983	 1.25985	-1319.512611068	-14269.492759448	1074.366648766
2874	 3.79410	 5.70848	 5.10171	 1.29084	-1318.121683069	-14269.705071145	1088.488240457
2875	 3.89096	 5.50265	 5.38366	 1.30496	-1316.995895691	-14264.159803130	1094.200846218
2876	 4.08514	 5.75398	 5.55852	 1.28173	-1318.009332531	-14277.164334942	1097.071009634
2877	 3.90489	 5.74365	 5.39793	 1.24694	-1319.289209813	-14269.261432821	1076.369334692
2878	 4.02180	 5.99429	 5.65932	 1.20117	-1317.515309512	-14257.429876558	1082.276781438
2879	 3.82998	 6.11895	 5.83526	 1.23052	-1320.141364024	-14265.650123092	1064.236482856
2880	 3.82234	 5.96355	 5.70671	 1.18841	-1317.819049146	-14261.825494255	1083.635002799
2881	 3.96578	 6.18679	 5.34026	 1.20923	-1317.905929777	-14262.693949146	1083.634651377
2882	 3.81931	 5.97240	 5.35020	 1.22961	-1317.933117919	-14263.263643718	1083.932464530
2883	 3.64985	 5.95620	 5.21567	 1.19149	-1318.964760115	-14265.080088235	1075.432487082
2884	 3.77452	 5.76630	 5.49654	 1.17906	-1317.442171814	-14282.629644532	1108.207926390
2885	 3.93640	 5.58451	 5.62301	 1.15281	-1319.437274606	-14279.112534962	1084.739788901
2886	 4.01348	 5.46127	 5.95899	 1.17629	-1319.119086292	-14276.399567232	1085.208704309
2887	 3.87342	 5.63446	 5.78619	 1.18859	-1319.222242842	-14267.132236409	1074.909807985
2888	 4.03064	 5.94623	 6.07168	 1.16825	-1318.610471492	-14263.495569236	1077.390854318
2889	 3.81735	 5.92601	 6.32292	 1.19042	-1317.181953023	-14256.863721057	1085.044190830
2890	 4.00913	 5.67485	 6.33457	 1.16987	-1317.431331048	-14254.999201460	1080.685890979
2891	 4.10404	 5.93842	 6.13888	 1.19068	-1319.133504357	-14266.024581638	1074.689538069
2892	 3.89253	 6.16508	 6.11166	 1.21283	-1318.391613463	-14256.863531421	1072.947396786
2893	 4.06436	 6.40044	 5.95620	 1.19128	-1320.962196586	-14263.709918171	1054.087952311
2894	 4.07497	 6.41715	 5.97174	 1.18012	-1321.561487419	-14258.836477739	1043.221603551
2895	 3.88378	 6.60374	 6.18464	 1.14464	-1319.344000079	-14259.970517830	1066.530517041
2896	 3.75690	 6.39304	 6.20424	 1.14827	-1322.174334489	-14265.347432163	1043.604087269
2897	 3.64086	 6.42149	 6.09391	 1.12512	-1318.239621384	-14257.839194005	1075.442980161
2898	 3.56713	 6.23129	 5.83075	 1.10725	-1317.416955223	-14260.436779253	1086.267227020
2899	 3.41527	 5.95724	 5.42931	 1.10745	-1316.658510147	-14260.281039354	1093.695937885
2900	 3.34370	 5.80058	 5.68895	 1.14834	-1317.195276533	-14261.713445595	1089.760680267
2901	 3.37221	 5.59620	 5.57995	 1.17521	-1319.549011741	-14270.466937299	1074.976819886
2902	 3.53030	 5.36194	 5.66803	 1.17726	-1318.783515681	-14261.414049681	1073.578892876
2903	 3.36535	 5.13324	 5.90196	 1.18034	-1318.743704433	-14265.506326616	1078.069282281
2904	 3.28880	 5.48191	 5.98838	 1.21257	-1317.418798860	-14263.509094857	1089.321106256
2905	 3.10816	 5.22262	 6.33145	 1.23231	-1315.712275634	-14271.569105464	1114.446349123
2906	 3.23632	 5.20748	 6.50535	 1.25768	-1315.230834102	-14263.174461858	1110.866120837
2907	 3.35122	 5.07934	 6.25627	 1.27495	-1317.961415497	-14264.286666472	1084.672511502
2908	 3.23749	 5.23905	 6.51551	 1.24612	-1315.996264271	-14258.902314069	1098.939671358
2909	 3.12567	 5.53844	 6.29006	 1.23010	-1316.099824834	-14259.273100601	1098.274852256
2910	 3.27777	 5.38146	 6.30985	 1.20348	-1317.318796123	-14260.802340639	1087.614379407
2911	 3.19205	 5.59721	 6.54356	 1.17238	-1319.038223257	-14264.569397456	1074.187164887
2912	 3.22972	 5.73370	 6.51555	 1.15145	-1319.793435745	-14258.069586709	1060.135229256
2913	 3.39054	 5.64466	 6.53689	 1.13045	-1318.046223882	-14261.458961145	1080.996722323
2914	 3.21599	 5.75942	 6.33848	 1.16270	-1317.029002551	-14263.559885222	1093.269859711
2915	 3.08576	 5.94582	 6.40250	 1.13952	-1316.248410977	-14262.334112723	1099.850002951
2916	 3.16558	 5.74519	 6.17160	 1.10313	-1318.982006942	-14269.724478070	1079.904408654
2917	 3.28634	 6.07084	 6.29704	 1.11227	-1316.151609502	-14264.108885052	1102.592790032
2918	 3.35038	 5.86890	 6.31297	 1.08898	-1317.824989193	-14260.561896384	1082.312004457
2919	 3.57416	 5.98733	 6.12688	 1.09380	-1319.271091645	-14266.041688674	1073.330772222
2920	 3.45631	 6.19665	 6.13924	 1.13187	-1319.399471733	-14261.602009555	1067.607292225
2921	 3.53033	 6.00098	 6.25141	 1.11325	-1319.269945884	-14266.660498377	1073.961039538
2922	 3.73681	 6.02179	 6.03239	 1.11711	-1320.148589859	-14270.216703450	1068.730804860
2923	 3.57087	 6.24282	 5.90920	 1.10092	-1319.642309124	-14269.718198571	1073.295107336
2924	 3.76309	 6.15664	 5.70516	 1.13502	-1319.603527836	-14266.210366038	1070.175087677
2925	 3.60638	 6.42455	 5.68952	 1.12305	-1320.956918790	-14271.341236087	1061.772048184
2926	 3.44716	 6.21333	 5.49872	 1.08776	-1318.793220032	-14265.202572756	1077.270372439
2927	 3.26436	 6.48551	 5.46681	 1.10689	-1318.222522859	-14266.777043822	1084.551815233
2928	 3.30674	 6.30067	 5.77512	 1.13615	-1319.012647689	-14268.938540732	1078.812063846
2929	 3.42687	 6.55775	 5.76091	 1.17885	-1319.516621754	-14272.052985883	1076.886768346
2930	 3.54248	 6.27276	 5.99050	 1.20886	-1317.490641037	-14267.472152025	1092.565741658
2931	 3.74975	 6.57770	 5.78552	 1.24380	-1317.929923371	-14261.721821959	1082.422588254
2932	 3.60563	 6.47372	 5.88220	 1.25224	-1317.566998194	-14265.119996873	1089.450014930
2933	 3.45062	 6.19563	 5.71984	 1.21579	-1317.656009175	-14271.007846962	1094.447755210
2934	 3.33135	 5.89075	 6.00582	 1.17853	-1316.107141320	-14262.916601361	1101.845188160
2935	 3.18790	 5.58685	 5.77814	 1.17807	-1317.605197934	-14269.153197942	1093.101218604
2936	 3.05814	 5.76414	 6.09423	 1.20515	-1317.295765404	-14262.179401484	1089.221747441
2937	 2.98396	 6.00749	 5.87966	 1.17153	-1317.030478857	-14266.518742244	1096.213953678
2938	 2.88940	 6.21235	 5.56708	 1.14298	-1315.361027286	-14262.014409664	1108.404136807
2939	 2.81652	 6.47143	 5.84122	 1.17818	-1318.235603862	-14264.688984972	1082.332946350
2940	 2.64568	 6.69651	 5.97568	 1.15020	-1315.870772342	-14267.891516440	1109.183793020
2941	 2.79628	 6.42658	 6.19389	 1.17040	-1316.122048350	-14261.966910286	1100.746426789
2942	 2.90042	 6.14647	 6.56435	 1.14395	-1318.091425877	-14264.016485846	1083.102227073
2943	 2.90423	 5.95184	 6.22685	 1.17169	-1316.409754012	-14260.651755700	1096.554215580
2944	 2.80447	 5.70598	 6.36619	 1.13153	-1315.371786617	-14261.138293981	1107.420427811
2945	 2.72297	 5.90050	 6.05275	 1.15912	-1316.942149243	-14265.184690379	1095.763197953
2946	 2.87352	 5.73667	 5.80410	 1.17377	-1314.836967693	-14264.730605721	1116.360928791
2947	 2.87927	 5.96319	 6.10608	 1.16092	-1316.933425375	-14267.848712163	1098.514458414
2948	 2.79897	 5.68494	 6.33101	 1.12985	-1317.024214044	-14270.474488817	1100.232348374
2949	 2.93306	 5.48973	 6.58341	 1.16637	-1319.630657856	-14271.967191392	1075.660612835
2950	 2.86017	 5.20619	 6.50439	 1.20292	-1321.452377852	-14283.276178746	1068.752400222
2951	 2.97522	 5.44587	 6.11385	 1.18370	-1317.832984809	-14275.171221476	1096.841373389
2952	 3.02825	 5.28328	 6.52710	 1.18151	-1315.643365427	-14277.321453227	1120.887798957
2953	 2.95950	 5.09893	 6.54357	 1.15588	-1315.002660453	-14272.604250816	1122.577646282
2954	 3.08498	 5.30635	 6.19303	 1.11929	-1315.740783276	-14264.399207387	1106.991374627
2955	 2.97925	 5.55199	 6.17679	 1.08302	-1319.715496015	-14273.945713769	1076.790753621
2956	 3.07853	 5.68141	 6.19399	 1.06502	-1317.799927687	-14269.857066309	1091.857789439
2957	 2.96719	 5.60806	 6.50032	 1.08454	-1317.875722660	-14269.400646899	1090.643420303
2958	 2.95245	 5.73116	 6.36147	 1.04696	-1317.700357463	-14259.645985163	1082.642410537
2959	 2.91017	 5.91574	 6.59994	 1.05557	-1316.376419917	-14261.535978429	1097.771779260
2960	 2.79775	 6.09554	 6.81689	 1.08427	-1317.374312693	-14263.122048835	1089.378921909
2961	 2.90644	 6.11796	 6.65125	 1.06499	-1318.808587105	-14274.754622182	1086.668751135
2962	 2.79087	 6.45305	 6.41077	 1.09877	-1316.982417494	-14262.222056605	1092.397881663
2963	 2.70634	 6.65633	 6.19915	 1.12343	-1316.478868883	-14260.515836931	1095.727148104
2964	 2.70128	 6.44633	 6.46710	 1.12133	-1319.518686872	-14266.164159112	1070.977290390
2965	 2.84051	 6.24494	 6.16368	 1.14396	-1317.280720217	-14260.432910323	1087.625708156
2966	 2.72903	 6.56257	 5.91807	 1.18029	-1317.315457533	-14263.451867895	1090.297292564
2967	 2.87150	 6.43187	 5.71961	 1.15532	-1316.443492683	-14268.176930796	1103.742003965
2968	 2.74088	 6.11852	 5.56117	 1.17559	-1317.150541890	-14272.618942153	1101.113523257
2969	 2.64037	 5.76609	 5.37773	 1.20194	-1315.596194400	-14264.572244749	1108.610300752
2970	 2.52001	 5.59233	 5.24911	 1.16879	-1315.448316763	-14266.915040511	1112.431872877
2971	 2.47114	 5.29430	 5.26614	 1.17258	-1317.984629844	-14269.705170371	1089.858871928
2972	 2.54902	 5.06846	 5.48485	 1.19755	-1315.304798237	-14267.580504990	1114.532522623
2973	 2.47843	 4.89445	 5.47016	 1.22766	-1315.615917485	-14262.223679971	1106.064505116
2974	 2.47843	 5.00247	 5.54740	 1.20244	-1314.887909862	-14263.122716930	1114.243618310
2975	 2.57912	 5.01874	 5.70351	 1.17441	-1316.791201968	-14265.084358821	1097.172339142
