iter	coalStatFlat	numCoalFlat	migStatFlat	numMigFlat	logPrior	logLikelihood	dataLogLikelihood	genealogyLogLikelihood
    200	58.936567	      150	13.521149	        0	-35.377838	-106212.780947	-98571.847375	-7640.933572
    201	59.336328	      150	13.565208	        0	-35.494548	-106209.515205	-98510.991783	-7698.523422
    202	60.019218	      150	13.744202	        0	-38.903220	-105754.891399	-98346.494846	-7408.396553
    203	61.135446	      150	13.842912	        0	-38.989925	-105740.658731	-98178.813663	-7561.845068
    204	61.554717	      150	13.877384	        0	-42.354885	-105352.669323	-98107.734662	-7244.934661
    205	62.774627	      150	14.128335	        0	-42.473356	-105279.472001	-97891.849669	-7387.622332
    206	63.741869	      150	14.233295	        0	-42.509270	-105208.626951	-97694.305342	-7514.321608
    207	64.012955	      150	14.250676	        0	-42.736773	-105178.996434	-97644.558811	-7534.437623
    208	64.309171	      150	14.276376	        0	-42.823522	-105166.845672	-97593.679225	-7573.166447
    209	64.762804	      150	14.333396	        0	-47.575614	-104664.613253	-97509.235126	-7155.378128
    210	65.703277	      150	14.531455	        0	-47.746178	-104656.113262	-97384.829775	-7271.283487
    211	65.588904	      150	14.538394	        0	-50.875510	-104353.431528	-97388.518542	-6964.912986
    212	66.481707	      150	14.649008	        0	-50.746166	-104332.581560	-97261.693251	-7070.888309
    213	67.386150	      150	14.761732	        0	-53.389688	-104070.531615	-97119.451774	-6951.079840
    214	67.462655	      150	14.718882	        0	-60.765276	-103472.921662	-97103.500533	-6369.421129
    215	68.828636	      150	14.999512	        0	-60.940803	-103423.486507	-96930.832219	-6492.654289
    216	69.306214	      150	15.130728	        0	-66.285663	-103021.546074	-96863.737565	-6157.808510
    217	70.153365	      150	15.216615	        0	-66.451905	-102992.469058	-96764.565810	-6227.903247
    218	71.374254	      150	15.436946	        0	-70.735980	-102668.716452	-96612.817943	-6055.898509
    219	72.205848	      150	15.531417	        0	-70.806798	-102657.127690	-96521.484382	-6135.643308
    220	73.251913	      150	15.795759	        0	-71.124196	-102619.509971	-96399.836374	-6219.673598
